,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,razon_sospecha
0,Coryphantha ramillosa,142439,-103.0595889,28.2552722,,False,2,17.69,Equisetopsida,Caryophyllales,Cactaceae,2605,Terrestre,1971,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=7be446ea6d0c800179038667fe995512,7be446ea6d0c800179038667fe995512,No,
1,Coryphantha ramillosa,142439,-103.0597219,28.2552777,,False,2,17.69,Equisetopsida,Caryophyllales,Cactaceae,2605,Terrestre,1971,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=bcd880965d754031ccc042437be1457b,bcd880965d754031ccc042437be1457b,No,
2,Coryphantha ramillosa,147217,-102.8666667,28.8833333,,False,2,14.44,Equisetopsida,Caryophyllales,Cactaceae,987,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=153a2ba16dac52f77bac7894acf8e793,153a2ba16dac52f77bac7894acf8e793,No,
3,Coryphantha ramillosa,147217,-102.8669441,28.8838888,,False,2,14.44,Equisetopsida,Caryophyllales,Cactaceae,994,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=c92dc13ce7c48c1c22747d5098efcf0f,c92dc13ce7c48c1c22747d5098efcf0f,No,
4,Coryphantha ramillosa,156699,-101.52,27.88,,False,1,5.53,Equisetopsida,Caryophyllales,Cactaceae,495,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=d037bd8c66fec7d7225024967ff6a7f5,d037bd8c66fec7d7225024967ff6a7f5,No,
5,Coryphantha ramillosa,166310,-100.32,27.3,,True,0,-20.07,Equisetopsida,Caryophyllales,Cactaceae,212,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=b585a52ed9b4adcba19d1d176de769d2,b585a52ed9b4adcba19d1d176de769d2,Si,"aunque fuera del polígono de distribución conocida, dentro del poligono de distribución potencial"
6,Coryphantha ramillosa,166310,-100.3199999,27.3,,True,0,-20.07,Equisetopsida,Caryophyllales,Cactaceae,212,Terrestre,2004,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=5653883cffd354f3f17ff1bdd4b69967,5653883cffd354f3f17ff1bdd4b69967,Si,"aunque fuera del polígono de distribución conocida, dentro del poligono de distribución potencial"
7,Coryphantha ramillosa,151776,-102.0911108,27.0530555,,False,2,27.04,Equisetopsida,Caryophyllales,Cactaceae,941,Terrestre,2001,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0abea598225fb9d84caca6de22f33f6b,0abea598225fb9d84caca6de22f33f6b,No,
8,Coryphantha ramillosa,147008,-102.3455555,27.0722219,,False,2,16.9,Equisetopsida,Caryophyllales,Cactaceae,1653,Terrestre,2009,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f1d8693acdecb617c2d36073b879becc,f1d8693acdecb617c2d36073b879becc,No,
9,Coryphantha ramillosa,147055,-102.3563888,27.2502777,,False,2,20.26,Equisetopsida,Caryophyllales,Cactaceae,1094,Terrestre,2001,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=dcb409151309e9ec73358f73ccf268df,dcb409151309e9ec73358f73ccf268df,No,
10,Coryphantha ramillosa,147055,-102.3686108,27.2691666,,False,2,20.26,Equisetopsida,Caryophyllales,Cactaceae,1109,Terrestre,1992,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=54e7c30a58a1370349fc44a29a1339d5,54e7c30a58a1370349fc44a29a1339d5,No,
11,Coryphantha ramillosa,142242,-103.1919441,26.6822219,,False,2,21.13,Equisetopsida,Caryophyllales,Cactaceae,1116,Terrestre,2010,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=07f17da6f77f02d0a96951ea3b7107b2,07f17da6f77f02d0a96951ea3b7107b2,Si,"aunque fuera del polígono de distribución conocida, dentro del poligono de distribución potencial"
12,Coryphantha ramillosa,147138,-102.8580555,28.2352777,,False,2,26.64,Equisetopsida,Caryophyllales,Cactaceae,1132,Terrestre,2002,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=8edc68f89436778860de571952c3e20c,8edc68f89436778860de571952c3e20c,No,
13,Coryphantha ramillosa,151770,-102.1486108,26.9627777,,False,2,16.5,Equisetopsida,Caryophyllales,Cactaceae,748,Terrestre,2010,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=a6c70d40c0647b609798e176353ccc8f,a6c70d40c0647b609798e176353ccc8f,No,
14,Coryphantha ramillosa,151770,-102.1763552,26.9703727,,False,2,16.5,Equisetopsida,Caryophyllales,Cactaceae,1019,Terrestre,2016,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=23569593f7c8b08fa3f6438fa18e49ef,23569593f7c8b08fa3f6438fa18e49ef,No,
15,Coryphantha ramillosa,147204,-102.81,28.7249999,,False,2,23.48,Equisetopsida,Caryophyllales,Cactaceae,1138,Terrestre,2002,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3aab87ec5570a317691e1ced01f9c858,3aab87ec5570a317691e1ced01f9c858,No,
16,Coryphantha ramillosa,128265,-105.0591666,27.6516666,,False,2,11.18,Equisetopsida,Caryophyllales,Cactaceae,1293,Terrestre,2010,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f1008301252a48a654c5a56139387b60,f1008301252a48a654c5a56139387b60,Si,"aunque fuera del polígono de distribución conocida, dentro del poligono de distribución potencial"
17,Coryphantha ramillosa,147223,-102.7941666,29.065,,False,2,11.99,Equisetopsida,Caryophyllales,Cactaceae,942,Terrestre,2002,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=8ba7b744dd715b26db098afc72a3e407,8ba7b744dd715b26db098afc72a3e407,No,
18,Coryphantha ramillosa,147111,-102.4980555,27.7469441,,False,2,20.51,Equisetopsida,Caryophyllales,Cactaceae,1227,Terrestre,2001,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=675d033b7c4b19e2399b82d65886d59b,675d033b7c4b19e2399b82d65886d59b,No,
19,Coryphantha ramillosa,147071,-102.3763888,27.5416666,,False,2,22.44,Equisetopsida,Caryophyllales,Cactaceae,1222,Terrestre,2001,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=c76342b70aef2305cdb123698ce0015f,c76342b70aef2305cdb123698ce0015f,No,
20,Coryphantha ramillosa,151810,-102.2677777,27.1772219,,False,2,23.57,Equisetopsida,Caryophyllales,Cactaceae,966,Terrestre,1992,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=922ee5642f46e5b13f7efb0db5758229,922ee5642f46e5b13f7efb0db5758229,No,
