,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,razon_sospecha
0,Cylindropuntia versicolor,78441,-111.0583333,28.175,,False,4,3.32,Equisetopsida,Caryophyllales,Cactaceae,126,Terrestre,1985,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=5cd29e2444174574f01d7e311eac0845,5cd29e2444174574f01d7e311eac0845,No,
1,Cylindropuntia versicolor,83222,-110.9583333,30.6180556,,False,4,-2.12,Equisetopsida,Caryophyllales,Cactaceae,776,Terrestre,1993,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=4fdda0b621f0ab458268f016b49adfd9,4fdda0b621f0ab458268f016b49adfd9,No,
2,Cylindropuntia versicolor,78394,-111.075,27.975,,False,4,1.68,Equisetopsida,Caryophyllales,Cactaceae,16,Terrestre,1982,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=78a40c03125b2df3b135409b26de5ab2,78a40c03125b2df3b135409b26de5ab2,No,
3,Cylindropuntia versicolor,78394,-111.0626306,27.9477306,,False,4,1.68,Equisetopsida,Caryophyllales,Cactaceae,,Terrestre,1982,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=e512e945b00588c0ea6755a0c590e0ea,e512e945b00588c0ea6755a0c590e0ea,Si,"aunque fuera del polígono y del lado del mar, muy cerca del borde, puede considerarse dentro con margen de tolerancia"
4,Cylindropuntia versicolor,78394,-111.047525,27.9545778,,False,4,1.68,Equisetopsida,Caryophyllales,Cactaceae,10,Terrestre,1973,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=e3272728e6c10c3968ff86b90ea8db6c,e3272728e6c10c3968ff86b90ea8db6c,No,
5,Cylindropuntia versicolor,78394,-111.0666667,27.9666667,,False,4,1.68,Equisetopsida,Caryophyllales,Cactaceae,224,Terrestre,1982,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=d62bfb32292bd8d0cd8bca0045323820,d62bfb32292bd8d0cd8bca0045323820,No,
6,Cylindropuntia versicolor,78445,-111.041378,28.281233,,False,4,3.08,Equisetopsida,Caryophyllales,Cactaceae,93,Terrestre,1935,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=234cd62bb28ef77ade715cdfec3a37c3,234cd62bb28ef77ade715cdfec3a37c3,No,
7,Cylindropuntia versicolor,78817,-111.19417,31.17417,,True,3,-10.89,Equisetopsida,Caryophyllales,Cactaceae,966,Terrestre,1963,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3274748c2b3841b2bdf050c74adc2d8f,3274748c2b3841b2bdf050c74adc2d8f,No,
8,Cylindropuntia versicolor,82908,-110.672787,27.950731,,False,4,2.99,Equisetopsida,Caryophyllales,Cactaceae,18,Terrestre,1973,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=33388a2d8251d52c5f1ad27e8c2c304f,33388a2d8251d52c5f1ad27e8c2c304f,No,
9,Cylindropuntia versicolor,69503,-112.14129,30.06368,,False,4,2.71,Equisetopsida,Caryophyllales,Cactaceae,590,Terrestre,1963,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=75a567813dd57dd9446746b1dcbe087c,75a567813dd57dd9446746b1dcbe087c,No,
