,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,razon_sospecha
62,Stenocactus crispatus,170661,-99.7416667,23.125,,False,1,16.22,Equisetopsida,Caryophyllales,Cactaceae,1258,Terrestre,1993,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=01905cc6100440f692420af19d5b9448,01905cc6100440f692420af19d5b9448,No,
52,Stenocactus crispatus,165611,-100.0403338,21.3725527,,False,1,20.99,Equisetopsida,Caryophyllales,Cactaceae,1745,Terrestre,2013,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=028acfaa9a82010c69a12e0a58150084,028acfaa9a82010c69a12e0a58150084,No,
43,Stenocactus crispatus,175206,-99.1442708,20.4710433,,False,1,14.47,Equisetopsida,Caryophyllales,Cactaceae,1804,Terrestre,2015,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0457bef8172b0dfd4f90235f0fce8837,0457bef8172b0dfd4f90235f0fce8837,No,
16,Stenocactus crispatus,189723,-97.4976944,17.8328056,,False,2,35.89,Equisetopsida,Caryophyllales,Cactaceae,2315,Terrestre,1992,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0e518610326007402e1142e36ee15a6c,0e518610326007402e1142e36ee15a6c,No,
20,Stenocactus crispatus,175092,-99.0561111,19.5819444,,False,2,34.21,Equisetopsida,Caryophyllales,Cactaceae,2416,Terrestre,1973,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0f0baa317b4363420b3d3f2a54defd23,0f0baa317b4363420b3d3f2a54defd23,No,
45,Stenocactus crispatus,160867,-100.8137227,22.4695349,,False,1,15.83,Equisetopsida,Caryophyllales,Cactaceae,2044,Terrestre,2016,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1437a068e2ae029dad7b53105ba3de5d,1437a068e2ae029dad7b53105ba3de5d,No,
4,Stenocactus crispatus,189857,-97.4088889,18.6991667,,False,2,33.58,Equisetopsida,Caryophyllales,Cactaceae,2399,Terrestre,2003,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=14550182504055fbfe796c87692d07b8,14550182504055fbfe796c87692d07b8,No,
37,Stenocactus crispatus,175066,-99.2533333,19.5455556,,False,2,26.15,Equisetopsida,Caryophyllales,Cactaceae,2436,Terrestre,1973,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1c8daf5a647913bdaea8ab60c9b9d840,1c8daf5a647913bdaea8ab60c9b9d840,No,
41,Stenocactus crispatus,175201,-99.1094586,20.3220024,,False,2,33.94,Equisetopsida,Caryophyllales,Cactaceae,2220,Terrestre,2015,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1d4f5136be551cb3e073261320ba376e,1d4f5136be551cb3e073261320ba376e,No,
26,Stenocactus crispatus,179989,-98.8761111,19.5877778,,False,2,33.41,Equisetopsida,Caryophyllales,Cactaceae,2393,Terrestre,1973,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=226641fd47e81ed087e92b7dd000b9f8,226641fd47e81ed087e92b7dd000b9f8,No,
44,Stenocactus crispatus,160867,-100.7875869,22.4182086,,False,1,15.83,Equisetopsida,Caryophyllales,Cactaceae,1718,Terrestre,2016,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=22f0054895df9326730ec51fd2e321ed,22f0054895df9326730ec51fd2e321ed,No,
5,Stenocactus crispatus,189857,-97.4092778,18.6984722,,False,2,33.58,Equisetopsida,Caryophyllales,Cactaceae,2405,Terrestre,2006,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=23b5ac9bc80208c6cd86c0cb57b19dc3,23b5ac9bc80208c6cd86c0cb57b19dc3,No,
18,Stenocactus crispatus,189736,-97.3435833,17.7976389,,False,2,30.28,Equisetopsida,Caryophyllales,Cactaceae,2024,Terrestre,1991,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2c71ce77f7e31ebda28548a222183aa3,2c71ce77f7e31ebda28548a222183aa3,No,
40,Stenocactus crispatus,175213,-98.9912369,20.4250819,,False,2,30.08,Equisetopsida,Caryophyllales,Cactaceae,2166,Terrestre,2015,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2d1eb1d7284d7d6847b0eadcc2cbe628,2d1eb1d7284d7d6847b0eadcc2cbe628,No,
47,Stenocactus crispatus,165716,-100.4905699,22.7875766,,False,1,19.26,Equisetopsida,Caryophyllales,Cactaceae,1396,Terrestre,2016,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=36b568052d950df9596e67421859f374,36b568052d950df9596e67421859f374,No,
10,Stenocactus crispatus,189739,-97.1960278,17.5741111,,False,2,37.33,Equisetopsida,Caryophyllales,Cactaceae,2298,Terrestre,2005,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3ba8269a7a5ff27100dd2d471c7dee80,3ba8269a7a5ff27100dd2d471c7dee80,No,
12,Stenocactus crispatus,189712,-97.4928611,17.8043889,,False,2,28.75,Equisetopsida,Caryophyllales,Cactaceae,2402,Terrestre,1990,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=417b08b9aae15daff4c68d979dc8df07,417b08b9aae15daff4c68d979dc8df07,No,
21,Stenocactus crispatus,175092,-99.0561111,19.5819444,,False,2,34.21,Equisetopsida,Caryophyllales,Cactaceae,2416,Terrestre,1973,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=49ad5295d15610b2a27b641fdcf33fe7,49ad5295d15610b2a27b641fdcf33fe7,No,
27,Stenocactus crispatus,179989,-98.8761111,19.5877778,,False,2,33.41,Equisetopsida,Caryophyllales,Cactaceae,2393,Terrestre,1973,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=4b5c4a264d27856558b6cc112ae84632,4b5c4a264d27856558b6cc112ae84632,No,
22,Stenocactus crispatus,175092,-99.0561111,19.5819444,,False,2,34.21,Equisetopsida,Caryophyllales,Cactaceae,2416,Terrestre,1973,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=4bcd1bf0ce5cabd9af898a7eaeeda18c,4bcd1bf0ce5cabd9af898a7eaeeda18c,No,
8,Stenocactus crispatus,189730,-97.4465,17.6783611,,False,2,28.59,Equisetopsida,Caryophyllales,Cactaceae,2195,Terrestre,1992,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=4bfe1cb93d1b498ef56ad89e27bc8a7c,4bfe1cb93d1b498ef56ad89e27bc8a7c,No,
28,Stenocactus crispatus,179989,-98.8761111,19.5877778,,False,2,33.41,Equisetopsida,Caryophyllales,Cactaceae,2393,Terrestre,1970,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=4e7c305004e4cb1e8f9261408d2c578f,4e7c305004e4cb1e8f9261408d2c578f,No,
