,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,razon_sospecha
0,Coryphantha robustispina,156298,-101.55528,24.63833,,True,0,-5.41,Equisetopsida,Caryophyllales,Cactaceae,2285,Terrestre,1910,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2c24c974a6032c3cb15ed0b64a779d61,2c24c974a6032c3cb15ed0b64a779d61,Si,"REVISAR, porque completamente fuera del polígono de la especie, falta analizar otros elementos"
1,Coryphantha robustispina,118972,-105.8493658,27.4255658,,False,2,10.65,Equisetopsida,Caryophyllales,Cactaceae,1348,Terrestre,2017,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=09910184d390b0e214a3756b317231b8,09910184d390b0e214a3756b317231b8,Si,"REVISAR, porque completamente fuera del polígono de la especie, falta analizar otros elementos"
2,Coryphantha robustispina,128148,-105.1116941,26.9220697,,False,3,10.89,Equisetopsida,Caryophyllales,Cactaceae,1449,Terrestre,2017,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=09c0c4ef195da4a30024cc8124dc110b,09c0c4ef195da4a30024cc8124dc110b,Si,"REVISAR, porque completamente fuera del polígono de la especie, falta analizar otros elementos"
3,Coryphantha robustispina,119138,-106.0244177,28.7324205,,False,4,16.22,Equisetopsida,Caryophyllales,Cactaceae,1376,Terrestre,2011,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=5e3418ee51772442a6c874383a3d11ca,5e3418ee51772442a6c874383a3d11ca,Si,"REVISAR, porque completamente fuera del polígono de la especie, falta analizar otros elementos"
4,Coryphantha robustispina,105891,-107.6989749,30.6544527,,False,1,6.47,Equisetopsida,Caryophyllales,Cactaceae,1731,Terrestre,2013,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=298b4d4d9742dac84e5bc04c512ed0ed,298b4d4d9742dac84e5bc04c512ed0ed,Si,"REVISAR, porque completamente fuera del polígono de la especie, falta analizar otros elementos"
