,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,razon_sospecha
13,Thelocactus hastifer,175197,-99.259453,20.6954199,,False,2,48.13,Equisetopsida,Caryophyllales,Cactaceae,2270,Terrestre,2016,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=00c6d3a705acffb857b78f5cb2f4f2aa,00c6d3a705acffb857b78f5cb2f4f2aa,Si,aunque fuera del polígono dentro del Estado citado en Literatura
7,Thelocactus hastifer,170379,-99.7524166,20.8493333,,False,2,50.23,Equisetopsida,Caryophyllales,Cactaceae,1918,Terrestre,2005,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=04a3c32ba3d6c2445a114480f7baf806,04a3c32ba3d6c2445a114480f7baf806,Si,aunque fuera del polígono dentro del Estado citado en Literatura
1,Thelocactus hastifer,170360,-99.6330032,20.7830009,,False,3,56.97,Equisetopsida,Caryophyllales,Cactaceae,2364,Terrestre,1986,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0a6d922e284161af40c5234e3d3644c9,0a6d922e284161af40c5234e3d3644c9,Si,aunque fuera del polígono muy cerca del borde queda dentro con margen de tolerancia
6,Thelocactus hastifer,170365,-99.5616667,20.6833333,,False,1,27.81,Equisetopsida,Caryophyllales,Cactaceae,1911,Terrestre,1993,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=14ba81b8e2b483a6d1690c094dcc0039,14ba81b8e2b483a6d1690c094dcc0039,Si,aunque fuera del polígono dentro del Estado citado en Literatura
12,Thelocactus hastifer,151204,-101.9388099,21.9623394,,False,0,9.46,Equisetopsida,Caryophyllales,Cactaceae,2107,Terrestre,2010,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=20f16f72a9ed58965df44b28f222d5c9,20f16f72a9ed58965df44b28f222d5c9,Si,aunque fuera del polígono dentro del Estado citado en Literatura
0,Thelocactus hastifer,170344,-99.6416667,20.525,,False,2,39.5,Equisetopsida,Caryophyllales,Cactaceae,1741,Terrestre,1991,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3458d5a1b1c1022dc614d61f7dbcad25,3458d5a1b1c1022dc614d61f7dbcad25,Si,aunque fuera del polígono dentro del Estado citado en Literatura
2,Thelocactus hastifer,170360,-99.6330032,20.7830009,,False,3,56.97,Equisetopsida,Caryophyllales,Cactaceae,2364,Terrestre,1986,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=411eb9cc74409dc05e3967c435a8e46d,411eb9cc74409dc05e3967c435a8e46d,Si,aunque fuera del polígono dentro del Estado citado en Literatura
5,Thelocactus hastifer,170365,-99.5775,20.6988888,,False,1,27.81,Equisetopsida,Caryophyllales,Cactaceae,1836,Terrestre,2006,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=516b401d8f8672eb13905d40c27c69b7,516b401d8f8672eb13905d40c27c69b7,Si,aunque fuera del polígono muy cerca del borde queda dentro con margen de tolerancia
3,Thelocactus hastifer,170359,-99.6575,20.7322222,,False,2,43.74,Equisetopsida,Caryophyllales,Cactaceae,1907,Terrestre,2006,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=55beefc9e6e8baafbdc3b9f6177c7823,55beefc9e6e8baafbdc3b9f6177c7823,No,
10,Thelocactus hastifer,170380,-99.7810138,20.9282422,,False,1,29.86,Equisetopsida,Caryophyllales,Cactaceae,1769,Terrestre,2014,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=647fcf396a8eb0f37f7eaf15779108be,647fcf396a8eb0f37f7eaf15779108be,Si,aunque fuera del polígono dentro del Estado citado en Literatura
9,Thelocactus hastifer,170380,-99.7498897,20.8728408,,False,1,29.86,Equisetopsida,Caryophyllales,Cactaceae,1786,Terrestre,2014,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=68b9860582476066131dd9c5686d636d,68b9860582476066131dd9c5686d636d,Si,aunque fuera del polígono dentro del Estado citado en Literatura
8,Thelocactus hastifer,170379,-99.7976824,20.8523341,,False,2,50.23,Equisetopsida,Caryophyllales,Cactaceae,1895,Terrestre,2014,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=8e4d045a98d452b23528f6a74f94d78d,8e4d045a98d452b23528f6a74f94d78d,Si,aunque fuera del polígono dentro del Estado citado en Literatura
4,Thelocactus hastifer,170359,-99.6575,20.7322222,,False,2,43.74,Equisetopsida,Caryophyllales,Cactaceae,1907,Terrestre,2006,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=abdadab30bcf5469b6f4fc3c3fcf02da,abdadab30bcf5469b6f4fc3c3fcf02da,No,
11,Thelocactus hastifer,170362,-99.5676247,20.6360572,,False,1,27.34,Equisetopsida,Caryophyllales,Cactaceae,1551,Terrestre,2006,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=e15e60b97b963a13ed7d79a32667413d,e15e60b97b963a13ed7d79a32667413d,Si,aunque fuera del polígono dentro del Estado citado en Literatura
