,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
0,Opuntia howeyi,146491,-102.3633333,22.69,,False,0,26.73,Equisetopsida,Caryophyllales,Cactaceae,2184,Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=03ef773d54bb2222ec1f07f7996bfcf3,03ef773d54bb2222ec1f07f7996bfcf3,No,NoDisponible,NoDisponible,,Si,,,,
1,Opuntia howeyi,146491,-102.3633333,22.69,,False,0,26.73,Equisetopsida,Caryophyllales,Cactaceae,2184,Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=95440163c6840093911e52e3b7d2eaf1,95440163c6840093911e52e3b7d2eaf1,No,NoDisponible,NoDisponible,,Si,,,,
