,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,razon_sospecha
216,Opuntia pubescens,184814,-97.8152778,18.3147222,,False,2,33.42,Equisetopsida,Caryophyllales,Cactaceae,1576,Terrestre,1999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0151980fc806b9974d6792f7ae11ceee,0151980fc806b9974d6792f7ae11ceee,No,
46,Opuntia pubescens,194703,-96.9056389,17.7226389,,False,2,37.45,Equisetopsida,Caryophyllales,Cactaceae,1004,Terrestre,2006,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=018c8680666b020c5d56775208a76780,018c8680666b020c5d56775208a76780,No,
186,Opuntia pubescens,189810,-97.39278,18.46194,,False,2,30.43,Equisetopsida,Caryophyllales,Cactaceae,1645,Terrestre,1905,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=01db8d4abacc24f621d2c25047bdf93a,01db8d4abacc24f621d2c25047bdf93a,No,
282,Opuntia pubescens,141604,-103.1166666,21.4083333,,False,1,12.65,Equisetopsida,Caryophyllales,Cactaceae,1254,Terrestre,2005,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=028b3e30838ff0c032e6c44b13ff70ca,028b3e30838ff0c032e6c44b13ff70ca,Si,"aunque fuera del polígono dentro del Estado citado en Literatura especie con presencia en México, centroamérica e Islas del Caribe"
219,Opuntia pubescens,165468,-100.3319444,20.6083333,,False,2,20.12,Equisetopsida,Caryophyllales,Cactaceae,1857,Terrestre,2002,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=02cac3672085a0ff99df28424c64d142,02cac3672085a0ff99df28424c64d142,No,
233,Opuntia pubescens,136699,-103.5326689,20.0153597,,False,2,17.03,Equisetopsida,Caryophyllales,Cactaceae,1348,Terrestre,1985,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=03ccf23f09704268e1702dc5b6e6c1e5,03ccf23f09704268e1702dc5b6e6c1e5,No,
1,Opuntia pubescens,87651,-109.9916667,28.6416667,,False,1,-3.22,Equisetopsida,Caryophyllales,Cactaceae,420,Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=04bd8d76e82e5efb34287b7c8b771722,04bd8d76e82e5efb34287b7c8b771722,No,
220,Opuntia pubescens,165645,-100.4272994,22.0451125,,False,2,20.6,Equisetopsida,Caryophyllales,Cactaceae,1183,Terrestre,1955,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0627683fee4e656954db3d485dae9239,0627683fee4e656954db3d485dae9239,No,
182,Opuntia pubescens,175258,-99.2858333,21.2013889,,False,2,23.53,Equisetopsida,Caryophyllales,Cactaceae,1044,Terrestre,1990,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=077dbea8a7e4e678077382971016fe0b,077dbea8a7e4e678077382971016fe0b,No,
204,Opuntia pubescens,136686,-103.5749969,19.9566669,,False,2,17.69,Equisetopsida,Caryophyllales,Cactaceae,1346,Terrestre,1993,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=07bd3890ba53c671aac4081110cb1456,07bd3890ba53c671aac4081110cb1456,No,
107,Opuntia pubescens,160628,-100.7969436,20.6383322,,False,2,17.21,Equisetopsida,Caryophyllales,Cactaceae,1798,Terrestre,1995,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=08e76e436f534e7bd830e0c9607cf93f,08e76e436f534e7bd830e0c9607cf93f,No,
6,Opuntia pubescens,96479,-108.9583333,27.025,,False,1,8.23,Equisetopsida,Caryophyllales,Cactaceae,419,Terrestre,1992,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0a3f30d7d9b0cfe8c11a6e9812a5dbb4,0a3f30d7d9b0cfe8c11a6e9812a5dbb4,No,
148,Opuntia pubescens,155788,-101.5354309,20.3642194,,False,2,17.52,Equisetopsida,Caryophyllales,Cactaceae,1703,Terrestre,1995,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0c3fe318fbb0e9628106816b29bc9920,0c3fe318fbb0e9628106816b29bc9920,No,
72,Opuntia pubescens,189706,-97.5668611,17.66225,,False,2,24.37,Equisetopsida,Caryophyllales,Cactaceae,2094,Terrestre,2007,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0e8a8d5213e9a647182d88dbca783dee,0e8a8d5213e9a647182d88dbca783dee,No,
278,Opuntia pubescens,132453,-104.3447222,23.6411111,,False,2,18.9,Equisetopsida,Caryophyllales,Cactaceae,1531,Terrestre,2009,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0fd6097f15562302116897b1026d0f64,0fd6097f15562302116897b1026d0f64,Si,"aunque fuera del polígono dentro del Estado citado en Literatura especie con presencia en México, centroamérica e Islas del Caribe"
146,Opuntia pubescens,155784,-101.6297222,20.5069444,,False,2,20.54,Equisetopsida,Caryophyllales,Cactaceae,1715,Terrestre,1995,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=10e48c1f261e5271224def63772cf8c1,10e48c1f261e5271224def63772cf8c1,No,
247,Opuntia pubescens,165464,-100.5231111,20.7361944,,False,2,26.48,Equisetopsida,Caryophyllales,Cactaceae,2170,Terrestre,2007,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=11063e9499f88b61f3ca14bec74d85f2,11063e9499f88b61f3ca14bec74d85f2,No,
49,Opuntia pubescens,189754,-97.2744444,17.9436111,,False,2,35.16,Equisetopsida,Caryophyllales,Cactaceae,1938,Terrestre,2006,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=114206e88629acfb0fa94898e7ea83b5,114206e88629acfb0fa94898e7ea83b5,No,
92,Opuntia pubescens,165458,-100.5702778,20.6219444,,False,2,20.54,Equisetopsida,Caryophyllales,Cactaceae,1819,Terrestre,1996,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=116ce2b844439e0e0dae63bf5b7d5b5b,116ce2b844439e0e0dae63bf5b7d5b5b,No,
245,Opuntia pubescens,92154,-109.3397222,28.4669444,,False,1,3.54,Equisetopsida,Caryophyllales,Cactaceae,901,Terrestre,1996,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=11b5e3ba26e93cb69830c7f40b48cdff,11b5e3ba26e93cb69830c7f40b48cdff,No,
