,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,razon_sospecha
62,Polaskia chichipe,189764,-97.6327222,18.212,,False,3,38.77,Equisetopsida,Caryophyllales,Cactaceae,1956,Terrestre,2005,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=00b5a40e524882011ec4a2282d6a9205,00b5a40e524882011ec4a2282d6a9205,No,
41,Polaskia chichipe,189772,-97.5058333,18.1958333,,False,3,43.35,Equisetopsida,Caryophyllales,Cactaceae,1973,Terrestre,2006,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=05003ed7065afff34cfb9650fe458ed8,05003ed7065afff34cfb9650fe458ed8,No,
83,Polaskia chichipe,189762,-97.7252499,18.2224549,,False,3,38.53,Equisetopsida,Caryophyllales,Cactaceae,1693,Terrestre,2016,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=05c85d77911ce0b7b223590aa7c3c6f1,05c85d77911ce0b7b223590aa7c3c6f1,No,
49,Polaskia chichipe,189827,-97.6583333,18.675,,False,3,28.86,Equisetopsida,Caryophyllales,Cactaceae,1917,Terrestre,1961,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0725f39ab7010ae9b1fa55b52fc70d35,0725f39ab7010ae9b1fa55b52fc70d35,No,
1,Polaskia chichipe,189770,-97.5363889,18.1872222,,False,3,34.03,Equisetopsida,Caryophyllales,Cactaceae,2231,Terrestre,1990,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=07a7998fb2dbf375b3f7ec40926a4e36,07a7998fb2dbf375b3f7ec40926a4e36,No,
44,Polaskia chichipe,189772,-97.4503889,18.1768611,,False,3,43.35,Equisetopsida,Caryophyllales,Cactaceae,2063,Terrestre,2006,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0b877e17e19b714079d1e87158ad07f3,0b877e17e19b714079d1e87158ad07f3,No,
61,Polaskia chichipe,189764,-97.610822,18.219552,,False,3,38.77,Equisetopsida,Caryophyllales,Cactaceae,2021,Terrestre,1959,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=10792c1d1366d6f80931efa51b3812d7,10792c1d1366d6f80931efa51b3812d7,No,
42,Polaskia chichipe,189772,-97.5030556,18.1955556,,False,3,43.35,Equisetopsida,Caryophyllales,Cactaceae,1962,Terrestre,2006,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1088d5094534f44bdac6bd94efb89d39,1088d5094534f44bdac6bd94efb89d39,No,
11,Polaskia chichipe,189794,-97.4156944,18.1944722,,False,3,50.07,Equisetopsida,Caryophyllales,Cactaceae,1888,Terrestre,2006,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=110a58877ca5f33f3c86c6bd3a42b34a,110a58877ca5f33f3c86c6bd3a42b34a,No,
17,Polaskia chichipe,189773,-97.5455556,18.2608333,,False,3,47.15,Equisetopsida,Caryophyllales,Cactaceae,1701,Terrestre,1971,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1613941e3c41fd02c391f6aec5ac1e96,1613941e3c41fd02c391f6aec5ac1e96,No,
22,Polaskia chichipe,189810,-97.4333333,18.4666667,,False,3,39.28,Equisetopsida,Caryophyllales,Cactaceae,1719,Terrestre,1990,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=18efdde5f52a9590754c5d1b5927d279,18efdde5f52a9590754c5d1b5927d279,No,
47,Polaskia chichipe,189772,-97.475,18.175,,False,3,43.35,Equisetopsida,Caryophyllales,Cactaceae,1979,Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=23707a559b3920d31ad22d2eba34d5c9,23707a559b3920d31ad22d2eba34d5c9,No,
30,Polaskia chichipe,179946,-98.43,18.7469444,,False,2,15.44,Equisetopsida,Caryophyllales,Cactaceae,1564,Terrestre,1953,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=242bb963bbfb0c7bae88d3ae06affead,242bb963bbfb0c7bae88d3ae06affead,Si,aunque fuera del polígono dentro del Estado citado en Literatura
10,Polaskia chichipe,189794,-97.4146667,18.2141389,,False,3,50.07,Equisetopsida,Caryophyllales,Cactaceae,1966,Terrestre,2006,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2542372e24e7ad3ff26408043558122e,2542372e24e7ad3ff26408043558122e,No,
76,Polaskia chichipe,189792,-97.4502111,18.6001306,,False,3,44.36,Equisetopsida,Caryophyllales,Cactaceae,1923,Terrestre,2006,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2593a9ed5c3822f77c6e885e648f1675,2593a9ed5c3822f77c6e885e648f1675,No,
4,Polaskia chichipe,189770,-97.5461111,18.2069444,,False,3,34.03,Equisetopsida,Caryophyllales,Cactaceae,2169,Terrestre,1998,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=25de3933ff9e3834de43a3baaf777bbf,25de3933ff9e3834de43a3baaf777bbf,No,
82,Polaskia chichipe,189749,-97.4169469,17.9671969,,False,3,43.63,Equisetopsida,Caryophyllales,Cactaceae,2089,Terrestre,2014,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=286a25ca4fd08de81692e7a79614f30d,286a25ca4fd08de81692e7a79614f30d,No,
19,Polaskia chichipe,189773,-97.5724722,18.2362778,,False,3,47.15,Equisetopsida,Caryophyllales,Cactaceae,2007,Terrestre,2006,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=29de4354d2aaa23f5b9985661c060f0d,29de4354d2aaa23f5b9985661c060f0d,No,
18,Polaskia chichipe,189773,-97.5455556,18.2608333,,False,3,47.15,Equisetopsida,Caryophyllales,Cactaceae,1701,Terrestre,1971,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2cde5e7d2a227aa75474b8a9871199fe,2cde5e7d2a227aa75474b8a9871199fe,No,
33,Polaskia chichipe,189813,-97.4383333,18.5472222,,False,3,50.47,Equisetopsida,Caryophyllales,Cactaceae,1759,Terrestre,1993,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=354e68c150b86578ccdd3d478d1d3e34,354e68c150b86578ccdd3d478d1d3e34,No,
54,Polaskia chichipe,189819,-97.2087222,18.4002778,,False,3,26.67,Equisetopsida,Caryophyllales,Cactaceae,1692,Terrestre,2006,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3befad54188fcf863722ade6f5d1f916,3befad54188fcf863722ade6f5d1f916,Si,aunque fuera del polígono dentro del Estado citado en Literatura
58,Polaskia chichipe,189776,-97.4621667,18.3159722,,False,3,41.5,Equisetopsida,Caryophyllales,Cactaceae,1610,Terrestre,2006,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3d25f3c8aea07ea4724e45cffa283009,3d25f3c8aea07ea4724e45cffa283009,No,
46,Polaskia chichipe,189772,-97.5,18.1980556,,False,3,43.35,Equisetopsida,Caryophyllales,Cactaceae,1948,Terrestre,1990,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=428f45985322dc8861d11044f3203098,428f45985322dc8861d11044f3203098,No,
73,Polaskia chichipe,184751,-97.7583333,17.7416667,,False,2,23.03,Equisetopsida,Caryophyllales,Cactaceae,1714,Terrestre,1965,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=42c4dc0c656add26ba0c1502bcea2a35,42c4dc0c656add26ba0c1502bcea2a35,No,
