,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,razon_sospecha
356,Opuntia microdasys,165989,-100.2901627,24.6782038,,False,3,10.88,Equisetopsida,Caryophyllales,Cactaceae,1936,Terrestre,2002,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=016577b007c4ed50c512ef469678cd49,016577b007c4ed50c512ef469678cd49,Si,aunque fuera del polígono dentro del Estado citado en Literatura
246,Opuntia microdasys,166102,-100.6027388,26.052465,,False,3,10.37,Equisetopsida,Caryophyllales,Cactaceae,661,Terrestre,2015,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=016a7e6426ae45b17634712d013c69b7,016a7e6426ae45b17634712d013c69b7,Si,aunque fuera del polígono dentro del Estado citado en Literatura
366,Opuntia microdasys,151790,-101.8991302,26.8193747,,False,3,12.25,Equisetopsida,Caryophyllales,Cactaceae,724,Terrestre,2017,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=063453ceaef8637793d82e079a5657d9,063453ceaef8637793d82e079a5657d9,Si,aunque fuera del polígono dentro del Estado citado en Literatura
40,Opuntia microdasys,165774,-100.4216667,23.1527778,,False,3,17.33,Equisetopsida,Caryophyllales,Cactaceae,1331,Terrestre,1995,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0784b0b63be71301ee11218b511b25b7,0784b0b63be71301ee11218b511b25b7,No,
357,Opuntia microdasys,170516,-99.9282072,22.254148,,False,3,11.43,Equisetopsida,Caryophyllales,Cactaceae,1034,Terrestre,2016,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=07cc0f3d41206f9d81db0843865f0973,07cc0f3d41206f9d81db0843865f0973,No,
156,Opuntia microdasys,165722,-100.4497222,22.7958333,,False,3,24.04,Equisetopsida,Caryophyllales,Cactaceae,1353,Terrestre,1996,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0b1ecbaa7b882a559b9cf3d80594697b,0b1ecbaa7b882a559b9cf3d80594697b,No,
65,Opuntia microdasys,180524,-98.3494444,23.5833333,,True,1,-19.62,Equisetopsida,Caryophyllales,Cactaceae,353,Terrestre,1985,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0c0309c5d4676f3133382b8b1e9b4368,0c0309c5d4676f3133382b8b1e9b4368,Si,aunque fuera del polígono dentro del Estado citado en Literatura
211,Opuntia microdasys,180328,-98.4814,22.095,,True,1,-22.91,Equisetopsida,Caryophyllales,Cactaceae,12,Terrestre,1905,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0c4b838a56cb826a0ce537fb6210f2bd,0c4b838a56cb826a0ce537fb6210f2bd,Si,aunque fuera del polígono dentro del Estado citado en Literatura
254,Opuntia microdasys,161249,-100.8361419,25.606065,,False,3,27.51,Equisetopsida,Caryophyllales,Cactaceae,1373,Terrestre,2014,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0d827ed9bc2959211dbf7ac4b3673a95,0d827ed9bc2959211dbf7ac4b3673a95,Si,aunque fuera del polígono dentro del Estado citado en Literatura
112,Opuntia microdasys,165760,-100.0537111,22.8832,,False,3,13.4,Equisetopsida,Caryophyllales,Cactaceae,1085,Terrestre,1997,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0dc601f310ea72d98198f278625a7156,0dc601f310ea72d98198f278625a7156,No,
0,Opuntia microdasys,160856,-101.1,22.9,,False,3,14.6,Equisetopsida,Caryophyllales,Cactaceae,1793,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0e4fd5779b5fb7308632ad5cfe7bd274,0e4fd5779b5fb7308632ad5cfe7bd274,No,
353,Opuntia microdasys,151546,-101.90309,24.85894,,False,3,20.38,Equisetopsida,Caryophyllales,Cactaceae,1752,Terrestre,2016,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0eec4d5c670d2f6bcfd14aa243761fee,0eec4d5c670d2f6bcfd14aa243761fee,Si,aunque fuera del polígono dentro del Estado citado en Literatura
