,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,razon_sospecha
0,Stenocereus eichlamii,256862,-88.9302778,20.7558333,,False,1,19.47,Equisetopsida,Caryophyllales,Cactaceae,53,Terrestre,1982,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=5a3e8426e9ea21e3edf7f7949cbccf95,5a3e8426e9ea21e3edf7f7949cbccf95,No,
1,Stenocereus eichlamii,252489,-89.525,20.275,,False,1,16.99,Equisetopsida,Caryophyllales,Cactaceae,49,Terrestre,1981,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2613a41e5e336616b80fd68c8340e4e3,2613a41e5e336616b80fd68c8340e4e3,No,
2,Stenocereus eichlamii,226643,-93.03583,16.74277,,False,1,-3.01,Equisetopsida,Caryophyllales,Cactaceae,419,Terrestre,1958,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1afede8ba1f11a62666f9ad1d495f09a,1afede8ba1f11a62666f9ad1d495f09a,Si,aunque fuera del polígono dentro del Estado citado en Literatura
3,Stenocereus eichlamii,230686,-92.375,15.2916667,,True,0,-148.46,Equisetopsida,Caryophyllales,Cactaceae,932,Terrestre,1976,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=42896af0f81e5214d4ab2efcbdf61861,42896af0f81e5214d4ab2efcbdf61861,No,
4,Stenocereus eichlamii,256895,-88.575,20.675,,False,1,14.71,Equisetopsida,Caryophyllales,Cactaceae,45,Terrestre,1938,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=506ae73bbc6b29afefb48392de4b4a53,506ae73bbc6b29afefb48392de4b4a53,No,
5,Stenocereus eichlamii,226494,-92.6613889,15.3202778,,False,1,9.9,Equisetopsida,Caryophyllales,Cactaceae,79,Terrestre,1948,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2c48604c40b7f147b1b37d9a448677f6,2c48604c40b7f147b1b37d9a448677f6,No,
6,Stenocereus eichlamii,230676,-92.4583333,15.1416667,,False,1,5.21,Equisetopsida,Caryophyllales,Cactaceae,55,Terrestre,1964,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=74e6080006aeeceabdfaba71c66f5422,74e6080006aeeceabdfaba71c66f5422,No,
7,Stenocereus eichlamii,261358,-88.075,21.575,,False,1,23.27,Equisetopsida,Caryophyllales,Cactaceae,7,Terrestre,1976,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=cf692fd354bb47931f40ad2e0b2a72d8,cf692fd354bb47931f40ad2e0b2a72d8,No,
8,Stenocereus eichlamii,261358,-88.0558333,21.6022222,,False,1,23.27,Equisetopsida,Caryophyllales,Cactaceae,7,Terrestre,1993,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=390cacb7ae3b6833759d147442ab4d61,390cacb7ae3b6833759d147442ab4d61,No,
9,Stenocereus eichlamii,252561,-89.6388889,21.1013889,,False,1,23.01,Equisetopsida,Caryophyllales,Cactaceae,34,Terrestre,1993,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=e8c9d36c4e594388adafb85f990aa2f0,e8c9d36c4e594388adafb85f990aa2f0,No,
10,Stenocereus eichlamii,252448,-89.4680556,20.2505556,,False,1,19.3,Equisetopsida,Caryophyllales,Cactaceae,90,Terrestre,1999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=5c2c285ff6479f38dd4f1a67f9527e47,5c2c285ff6479f38dd4f1a67f9527e47,No,
11,Stenocereus eichlamii,252448,-89.4680556,20.2505556,,False,1,19.3,Equisetopsida,Caryophyllales,Cactaceae,90,Terrestre,1999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=61cefa06d594db9859bc5231b54399c2,61cefa06d594db9859bc5231b54399c2,No,
12,Stenocereus eichlamii,252567,-89.5841667,21.2541667,,False,1,22.01,Equisetopsida,Caryophyllales,Cactaceae,9,Terrestre,1999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=b870a0ef083efca7a3943d53f776d67c,b870a0ef083efca7a3943d53f776d67c,No,
13,Stenocereus eichlamii,252567,-89.5841667,21.2541667,,False,1,22.01,Equisetopsida,Caryophyllales,Cactaceae,9,Terrestre,1999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=dc4ef31efa4d87cddd7b9f30af5820f5,dc4ef31efa4d87cddd7b9f30af5820f5,No,
14,Stenocereus eichlamii,256912,-88.8360719,21.0460719,,False,1,19.49,Equisetopsida,Caryophyllales,Cactaceae,25,Terrestre,2009,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=57a07e2c3a0b7c8e12f6afc0e23b0033,57a07e2c3a0b7c8e12f6afc0e23b0033,No,
15,Stenocereus eichlamii,252563,-89.5982199,21.0915699,,False,1,22.91,Equisetopsida,Caryophyllales,Cactaceae,15,Terrestre,2015,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=dc3ca61d7c9aba93c0ec109cd859820e,dc3ca61d7c9aba93c0ec109cd859820e,No,
16,Stenocereus eichlamii,252600,-89.3150066,21.278413,,False,1,21.46,Equisetopsida,Caryophyllales,Cactaceae,15,Terrestre,2012,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=7b9a68999158e7219f409fb88b70f008,7b9a68999158e7219f409fb88b70f008,No,
17,Stenocereus eichlamii,252508,-89.4613477,20.6301702,,False,1,18.22,Equisetopsida,Caryophyllales,Cactaceae,16,Terrestre,2012,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=5b56ef2f6f731f877f94fe9099563cc0,5b56ef2f6f731f877f94fe9099563cc0,No,
