,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,razon_sospecha
59,Opuntia karwinskiana,131966,-104.1916667,19.6916667,,False,4,16.65,Equisetopsida,Caryophyllales,Cactaceae,1253,Terrestre,1987,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=00c4e7f33990925ba1f60ca3975ff3ec,00c4e7f33990925ba1f60ca3975ff3ec,Si,aunque fuera del polígono potencial dentro del Estado citado en Literatura
16,Opuntia karwinskiana,169907,-99.6675,16.7680556,,False,4,16.6,Equisetopsida,Caryophyllales,Cactaceae,26,Terrestre,1988,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0194c42d197b118f11de8ede4fec2f2b,0194c42d197b118f11de8ede4fec2f2b,Si,aunque fuera del polígono potencial dentro del Estado citado en Literatura
106,Opuntia karwinskiana,185332,-97.88087,22.768108,,False,4,12.3,Equisetopsida,Caryophyllales,Cactaceae,10,Terrestre,1971,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=05c43e0879046fcb85bf8886fa6e0a8a,05c43e0879046fcb85bf8886fa6e0a8a,Si,aunque fuera del polígono potencial dentro del Estado citado en Literatura
25,Opuntia karwinskiana,208872,-95.0072222,16.6647222,,False,4,17.24,Equisetopsida,Caryophyllales,Cactaceae,154,Terrestre,1995,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=06a216f783c5cba9a0c6fa0c1fc004f1,06a216f783c5cba9a0c6fa0c1fc004f1,Si,aunque fuera del polígono potencial dentro del Estado citado en Literatura
96,Opuntia karwinskiana,113982,-106.4325,23.9497222,,False,4,13.91,Equisetopsida,Caryophyllales,Cactaceae,138,Terrestre,1998,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0af604517dd6f2bc2f67631e30abfa98,0af604517dd6f2bc2f67631e30abfa98,Si,aunque fuera del polígono potencial dentro del Estado citado en Literatura
112,Opuntia karwinskiana,131960,-104.2083333,19.7083333,,False,4,15.87,Equisetopsida,Caryophyllales,Cactaceae,932,Terrestre,1979,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0d2fa8d04f259bc2d36e95d17c4330cd,0d2fa8d04f259bc2d36e95d17c4330cd,Si,aunque fuera del polígono potencial dentro del Estado citado en Literatura
45,Opuntia karwinskiana,127524,-104.8262394,21.4588737,,False,4,11.49,Equisetopsida,Caryophyllales,Cactaceae,922,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0e1481902a063bf586872eea221ea569,0e1481902a063bf586872eea221ea569,Si,aunque fuera del polígono potencial dentro del Estado citado en Literatura
52,Opuntia karwinskiana,105212,-107.5503052,25.36528,,False,4,7.89,Equisetopsida,Caryophyllales,Cactaceae,197,Terrestre,2008,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0ec0de438231c4eee7cbe6956ead5225,0ec0de438231c4eee7cbe6956ead5225,Si,aunque fuera del polígono potencial dentro del Estado citado en Literatura
95,Opuntia karwinskiana,109587,-107.4008333,24.8086111,,False,4,8.23,Equisetopsida,Caryophyllales,Cactaceae,38,Terrestre,1998,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0f025185d4977299ded9a022ce8ca961,0f025185d4977299ded9a022ce8ca961,Si,aunque fuera del polígono potencial dentro del Estado citado en Literatura
9,Opuntia karwinskiana,109625,-107.0699994,24.7800006,,False,4,11.97,Equisetopsida,Caryophyllales,Cactaceae,204,Terrestre,1987,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0f2b631fd912e0d8ba470bf26933a63c,0f2b631fd912e0d8ba470bf26933a63c,Si,aunque fuera del polígono potencial dentro del Estado citado en Literatura
54,Opuntia karwinskiana,132050,-104.5916667,20.6625,,False,3,-4.94,Equisetopsida,Caryophyllales,Cactaceae,2075,Terrestre,1986,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=15f1550de3d519ce8cc74469261fe81d,15f1550de3d519ce8cc74469261fe81d,Si,aunque fuera del polígono potencial dentro del Estado citado en Literatura
46,Opuntia karwinskiana,122992,-105.2716667,22.6594444,,False,4,18.74,Equisetopsida,Caryophyllales,Cactaceae,212,Terrestre,2009,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=178d18531fd3dfadce36fb597c68881b,178d18531fd3dfadce36fb597c68881b,Si,aunque fuera del polígono potencial dentro del Estado citado en Literatura
86,Opuntia karwinskiana,222437,-93.3700833,16.0610277,,False,4,16.12,Equisetopsida,Caryophyllales,Cactaceae,679,Terrestre,2004,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=18cb8fe9f5bcca3f6c77411bd447df97,18cb8fe9f5bcca3f6c77411bd447df97,Si,aunque fuera del polígono potencial dentro del Estado citado en Literatura
27,Opuntia karwinskiana,136584,-103.9838889,19.4325,,False,4,7.83,Equisetopsida,Caryophyllales,Cactaceae,1065,Terrestre,2009,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1b345c785db5ead8680550bfd11620e4,1b345c785db5ead8680550bfd11620e4,Si,aunque fuera del polígono potencial dentro del Estado citado en Literatura
91,Opuntia karwinskiana,222416,-93.4586111,16.1125,,False,4,15.25,Equisetopsida,Caryophyllales,Cactaceae,755,Terrestre,2003,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1caae8822ead6bdaf2c5fcac408b3657,1caae8822ead6bdaf2c5fcac408b3657,Si,aunque fuera del polígono potencial dentro del Estado citado en Literatura
24,Opuntia karwinskiana,208872,-95.0072222,16.6647222,,False,4,17.24,Equisetopsida,Caryophyllales,Cactaceae,154,Terrestre,1995,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1cf6ee42a8181d1507fb3abbc0f5883b,1cf6ee42a8181d1507fb3abbc0f5883b,Si,aunque fuera del polígono potencial dentro del Estado citado en Literatura
40,Opuntia karwinskiana,185467,-97.7711111,23.7877778,,False,3,4.23,Equisetopsida,Caryophyllales,Cactaceae,10,Terrestre,2009,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1f2c6bc13c078ffb8ed8b52f72faef03,1f2c6bc13c078ffb8ed8b52f72faef03,Si,aunque fuera del polígono potencial dentro del Estado citado en Literatura
