,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,razon_sospecha
0,Coryphantha delicata,165935,-100.04243,24.13235,,False,3,30.32,Equisetopsida,Caryophyllales,Cactaceae,1625,Terrestre,1997,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=57a004f1aea20df9b1f7c3760f58128c,57a004f1aea20df9b1f7c3760f58128c,No,
1,Coryphantha delicata,165941,-100.31257,24.40096,,False,3,15.12,Equisetopsida,Caryophyllales,Cactaceae,2021,Terrestre,1997,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=27afaab900cc5a1870c48b94df60e55c,27afaab900cc5a1870c48b94df60e55c,No,
2,Coryphantha delicata,165941,-100.31257,24.40096,,False,3,15.12,Equisetopsida,Caryophyllales,Cactaceae,2021,Terrestre,1997,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=982b6488b0be791c8cb6ce007bc5248f,982b6488b0be791c8cb6ce007bc5248f,No,
3,Coryphantha delicata,165941,-100.3108125,24.4408305,,False,3,15.12,Equisetopsida,Caryophyllales,Cactaceae,1878,Terrestre,2016,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=19d5c82057234df4d2c770e3a81b7631,19d5c82057234df4d2c770e3a81b7631,No,
4,Coryphantha delicata,165961,-100.43331,24.55271,,False,3,16.96,Equisetopsida,Caryophyllales,Cactaceae,1875,Terrestre,1997,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1bc5ab5640ba634767ae0604d3d64f56,1bc5ab5640ba634767ae0604d3d64f56,No,
5,Coryphantha delicata,165961,-100.43331,24.55271,,False,3,16.96,Equisetopsida,Caryophyllales,Cactaceae,1875,Terrestre,1997,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=e9746bbc96811c224a229da5a7ec6e7f,e9746bbc96811c224a229da5a7ec6e7f,No,
6,Coryphantha delicata,166055,-100.24553,25.18204,,False,2,4.05,Equisetopsida,Caryophyllales,Cactaceae,1885,Terrestre,2002,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=b71a423540a9177864966f131cc8d98d,b71a423540a9177864966f131cc8d98d,No,
7,Coryphantha delicata,170774,-100.03273,24.47269,,False,2,10.1,Equisetopsida,Caryophyllales,Cactaceae,2364,Terrestre,1998,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=35f422074d7c473c809cd6d343702443,35f422074d7c473c809cd6d343702443,No,
8,Coryphantha delicata,165818,-100.13583,23.29235,,False,3,26.75,Equisetopsida,Caryophyllales,Cactaceae,1322,Terrestre,1998,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=9163a7af5c82c0ef8dfd812593794496,9163a7af5c82c0ef8dfd812593794496,No,
9,Coryphantha delicata,166051,-100.24254,25.05394,,False,2,6.93,Equisetopsida,Caryophyllales,Cactaceae,2084,Terrestre,1998,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2777cecaf5af33a727791d47cef42b5d,2777cecaf5af33a727791d47cef42b5d,No,
