,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,razon_sospecha
67,Pachycereus pecten-aboriginum,136587,-103.81111,19.19722,,False,4,10.18,Equisetopsida,Caryophyllales,Cactaceae,327,Terrestre,1923,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=002878dd0d2d9dfef4b76500b7ff2ff5,002878dd0d2d9dfef4b76500b7ff2ff5,No,
109,Pachycereus pecten-aboriginum,91960,-109.4469444,27.0811111,,False,4,7.08,Equisetopsida,Caryophyllales,Cactaceae,48,Terrestre,1910,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=009b245c1f4dd91fe40ad7524e47366c,009b245c1f4dd91fe40ad7524e47366c,No,
16,Pachycereus pecten-aboriginum,131893,-104.2927778,19.0786111,,False,4,9.4,Equisetopsida,Caryophyllales,Cactaceae,5,Terrestre,1891,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=00ffcfe287eb7f68ba92a5a276edd1e1,00ffcfe287eb7f68ba92a5a276edd1e1,No,
275,Pachycereus pecten-aboriginum,122970,-105.6345263,22.7809147,,False,4,12.29,Equisetopsida,Caryophyllales,Cactaceae,401,Terrestre,2017,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=01a4cd6db473cb4fddd1947f1b5a4b10,01a4cd6db473cb4fddd1947f1b5a4b10,No,
44,Pachycereus pecten-aboriginum,96355,-108.8538889,25.5622222,,False,4,7.65,Equisetopsida,Caryophyllales,Cactaceae,5,Terrestre,1982,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=024b526df79718e89644277228e500d2,024b526df79718e89644277228e500d2,Si,aunque en el mar muy cerca del borde queda dentro con margen de tolerancia
284,Pachycereus pecten-aboriginum,146248,-102.8248638,21.0176299,,False,3,-6.07,Equisetopsida,Caryophyllales,Cactaceae,1710,Terrestre,2015,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=03284cdc038587d6facee01c7f7bc4d7,03284cdc038587d6facee01c7f7bc4d7,Si,aunque fuera del polígono y del potencial dentro del Estado citado en Literatura
328,Pachycereus pecten-aboriginum,91526,-109.7765491,23.7192752,,False,4,8.72,Equisetopsida,Caryophyllales,Cactaceae,171,Terrestre,2015,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0405745d568a6469083fbfe5be8b38f1,0405745d568a6469083fbfe5be8b38f1,No,
172,Pachycereus pecten-aboriginum,208791,-95.325,16.3583333,,False,4,13.65,Equisetopsida,Caryophyllales,Cactaceae,110,Terrestre,1987,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=041712232064e0624a5455823b147431,041712232064e0624a5455823b147431,No,
179,Pachycereus pecten-aboriginum,86953,-109.949319,22.976888,,False,4,5.72,Equisetopsida,Caryophyllales,Cactaceae,225,Terrestre,1905,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0487601192dcc7df2005681f308bd3c3,0487601192dcc7df2005681f308bd3c3,No,
265,Pachycereus pecten-aboriginum,114018,-106.6402108,24.0662919,,False,4,14.65,Equisetopsida,Caryophyllales,Cactaceae,120,Terrestre,2017,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=05515c778c153a39280d0d55a90b37fa,05515c778c153a39280d0d55a90b37fa,No,
277,Pachycereus pecten-aboriginum,122970,-105.6255624,22.7673374,,False,4,12.29,Equisetopsida,Caryophyllales,Cactaceae,232,Terrestre,2017,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=05726d90997f7ca6039c35d435f1ea09,05726d90997f7ca6039c35d435f1ea09,No,
5,Pachycereus pecten-aboriginum,82897,-110.8916667,27.925,,False,3,-1.57,Equisetopsida,Caryophyllales,Cactaceae,11,Terrestre,1890,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=072ad1026f9334b90a30907e29d9f658,072ad1026f9334b90a30907e29d9f658,No,
167,Pachycereus pecten-aboriginum,118400,-105.806667,22.9033333,,False,4,12.9,Equisetopsida,Caryophyllales,Cactaceae,30,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=076f1bfae956c94876c55c180563f342,076f1bfae956c94876c55c180563f342,No,
136,Pachycereus pecten-aboriginum,109587,-107.38444,24.79917,,False,4,12.39,Equisetopsida,Caryophyllales,Cactaceae,70,Terrestre,1910,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=083db0cf83e54fa2c24482421b8d1aee,083db0cf83e54fa2c24482421b8d1aee,No,
