,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,razon_sospecha
0,Mammillaria supertexta,194702,-96.9602778,17.7583333,,False,2,53.77,Equisetopsida,Caryophyllales,Cactaceae,624,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3f9193a504ac4a49270f2e9e48244d76,3f9193a504ac4a49270f2e9e48244d76,No,
1,Mammillaria supertexta,194702,-96.9666667,17.75,,False,2,53.77,Equisetopsida,Caryophyllales,Cactaceae,738,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2ef6e2fcb0b593810cbeebdb7e85baca,2ef6e2fcb0b593810cbeebdb7e85baca,No,
2,Mammillaria supertexta,194702,-96.9666667,17.75,,False,2,53.77,Equisetopsida,Caryophyllales,Cactaceae,738,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3c85641ef8eb77b01cd2c2fe4810fead,3c85641ef8eb77b01cd2c2fe4810fead,No,
3,Mammillaria supertexta,194702,-96.96425,17.7558889,,False,2,53.77,Equisetopsida,Caryophyllales,Cactaceae,680,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2aac56a5388bd8ef95dac4646d516c5e,2aac56a5388bd8ef95dac4646d516c5e,No,
4,Mammillaria supertexta,194712,-97.0477778,18.0508333,,False,2,59.88,Equisetopsida,Caryophyllales,Cactaceae,904,Terrestre,1999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=9422c3257b7297ad5e00dcac12723ddc,9422c3257b7297ad5e00dcac12723ddc,No,
5,Mammillaria supertexta,194712,-97.0323889,18.0268611,,False,2,59.88,Equisetopsida,Caryophyllales,Cactaceae,1013,Terrestre,2000,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2c7f440a2ba652e09d783ad4c1cb3643,2c7f440a2ba652e09d783ad4c1cb3643,No,
6,Mammillaria supertexta,194712,-97.0558333,18.0385,,False,2,59.88,Equisetopsida,Caryophyllales,Cactaceae,874,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=5038ffbdecefd4f5331265f20998617e,5038ffbdecefd4f5331265f20998617e,No,
7,Mammillaria supertexta,194712,-97.0448611,18.0535278,,False,2,59.88,Equisetopsida,Caryophyllales,Cactaceae,935,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=746e9fee43b8e4cb5c5ddd68c5fe487d,746e9fee43b8e4cb5c5ddd68c5fe487d,No,
8,Mammillaria supertexta,194697,-96.9477778,17.5930556,,False,2,78.76,Equisetopsida,Caryophyllales,Cactaceae,1476,Terrestre,2001,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=ad7b045e6e68962a8ad7c37985b3b7be,ad7b045e6e68962a8ad7c37985b3b7be,No,
9,Mammillaria supertexta,194715,-96.8833333,17.85,,False,2,78.75,Equisetopsida,Caryophyllales,Cactaceae,1902,Terrestre,1991,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2cf7f0a13f5f7db030bd394923633d2b,2cf7f0a13f5f7db030bd394923633d2b,No,
10,Mammillaria supertexta,151330,-102,23,,True,0,-34.36,Equisetopsida,Caryophyllales,Cactaceae,2062,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=367193896b878b48425d405f3bdd51c9,367193896b878b48425d405f3bdd51c9,Si,aunque fuera del polígono y del Estado citado en Literatura es una especie que se ha extendido por todo el mundo como ornamental
11,Mammillaria supertexta,194714,-97.0065,17.9096666,,False,2,68.12,Equisetopsida,Caryophyllales,Cactaceae,678,Terrestre,1994,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=46c7fa39ea76fd5bda6ade20e9e0bb8f,46c7fa39ea76fd5bda6ade20e9e0bb8f,No,
12,Mammillaria supertexta,194713,-96.9786111,17.8558333,,False,2,63.01,Equisetopsida,Caryophyllales,Cactaceae,724,Terrestre,2000,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=af9381460b73697d87426936d62f0120,af9381460b73697d87426936d62f0120,No,
13,Mammillaria supertexta,194713,-96.97475,17.8443611,,False,2,63.01,Equisetopsida,Caryophyllales,Cactaceae,747,Terrestre,1995,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=481e637d177172c8e8dedc1c3c30bc02,481e637d177172c8e8dedc1c3c30bc02,No,
14,Mammillaria supertexta,194713,-96.97475,17.8443611,,False,2,63.01,Equisetopsida,Caryophyllales,Cactaceae,747,Terrestre,1994,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=83dca176b58b7665014f8e154a5848cc,83dca176b58b7665014f8e154a5848cc,No,
15,Mammillaria supertexta,194713,-96.9735278,17.8340278,,False,2,63.01,Equisetopsida,Caryophyllales,Cactaceae,796,Terrestre,1991,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=581f8ae0fdfd978e8adf072ee4291a99,581f8ae0fdfd978e8adf072ee4291a99,No,
16,Mammillaria supertexta,194713,-96.96725,17.87125,,False,2,63.01,Equisetopsida,Caryophyllales,Cactaceae,787,Terrestre,2004,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=7c22eb73c0ccb989c752f69e0e3b7672,7c22eb73c0ccb989c752f69e0e3b7672,No,
17,Mammillaria supertexta,194713,-96.9713333,17.8284167,,False,2,63.01,Equisetopsida,Caryophyllales,Cactaceae,822,Terrestre,1997,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=aa2706975d6bc36707ec4dbdf04a47f2,aa2706975d6bc36707ec4dbdf04a47f2,No,
18,Mammillaria supertexta,194713,-96.9873889,17.8707222,,False,2,63.01,Equisetopsida,Caryophyllales,Cactaceae,694,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=104360f96ab6c91195c69473c05e3f1c,104360f96ab6c91195c69473c05e3f1c,No,
19,Mammillaria supertexta,194757,-97.1305556,18.2715833,,False,3,102.74,Equisetopsida,Caryophyllales,Cactaceae,1458,Terrestre,1995,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1dc5949fb53c889df2719d7a4edc88e1,1dc5949fb53c889df2719d7a4edc88e1,Si,aunque fuera del polígono dentro del Estado citado en Literatura
20,Mammillaria supertexta,194705,-97.0947778,17.8693889,,False,2,76.28,Equisetopsida,Caryophyllales,Cactaceae,1677,Terrestre,1993,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=bae18fc8d16f6acee309fdfd3ad7deb6,bae18fc8d16f6acee309fdfd3ad7deb6,No,
21,Mammillaria supertexta,194755,-97.0874167,18.1361667,,False,2,72.59,Equisetopsida,Caryophyllales,Cactaceae,912,Terrestre,1950,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=9f9f39656daf2d6be7e161a3d4a8c469,9f9f39656daf2d6be7e161a3d4a8c469,No,
22,Mammillaria supertexta,194755,-97.075,18.1416667,,False,2,72.59,Equisetopsida,Caryophyllales,Cactaceae,1002,Terrestre,1950,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=8e3dcdcabd5759ddf010f70683ed4a1d,8e3dcdcabd5759ddf010f70683ed4a1d,No,
23,Mammillaria supertexta,194695,-97.027428,17.705008,,False,3,91.78,Equisetopsida,Caryophyllales,Cactaceae,1446,Terrestre,1912,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0c85418538a108d3a68fca2a5ae98a18,0c85418538a108d3a68fca2a5ae98a18,No,
24,Mammillaria supertexta,194716,-96.9258858,17.9491447,,False,1,41.63,Equisetopsida,Caryophyllales,Cactaceae,1054,Terrestre,2016,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=062e0dfbeb6bc31db405b16e5fac4da8,062e0dfbeb6bc31db405b16e5fac4da8,No,
25,Mammillaria supertexta,194701,-96.9583333,17.7416667,,False,2,61.58,Equisetopsida,Caryophyllales,Cactaceae,735,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=27eb9a75f873b3453c17df51c35b12b5,27eb9a75f873b3453c17df51c35b12b5,No,
26,Mammillaria supertexta,194701,-96.9583333,17.7416667,,False,2,61.58,Equisetopsida,Caryophyllales,Cactaceae,735,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=8985b0f7411f060687428201b28846f9,8985b0f7411f060687428201b28846f9,No,
