,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,razon_sospecha
94,Pereskia lychnidiflora,208796,-95.1772222,16.2444444,,False,4,14.55,Equisetopsida,Caryophyllales,Cactaceae,14,Terrestre,1978,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=033be25794f27500f3bc9e3b21d41a7c,033be25794f27500f3bc9e3b21d41a7c,No,
79,Pereskia lychnidiflora,204056,-95.9033333,15.8411111,,False,4,20.95,Equisetopsida,Caryophyllales,Cactaceae,2,Terrestre,1998,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=049e9d705d06f93c48eb6230d0cddfaf,049e9d705d06f93c48eb6230d0cddfaf,No,
111,Pereskia lychnidiflora,208871,-95.0147222,16.6452778,,False,4,15.22,Equisetopsida,Caryophyllales,Cactaceae,85,Terrestre,1998,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=061a56a54fceb94b007b71c53ef9fe68,061a56a54fceb94b007b71c53ef9fe68,No,
73,Pereskia lychnidiflora,208791,-95.326944,16.3641667,,False,4,21.52,Equisetopsida,Caryophyllales,Cactaceae,90,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0708d6f2983f88fe10785e21939df9d0,0708d6f2983f88fe10785e21939df9d0,No,
47,Pereskia lychnidiflora,208824,-95.025,16.425,,False,4,14.99,Equisetopsida,Caryophyllales,Cactaceae,18,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=07102d8d5583cb9e6bb9d91132105e36,07102d8d5583cb9e6bb9d91132105e36,No,
19,Pereskia lychnidiflora,199348,-96.1888889,15.7138889,,False,4,19.17,Equisetopsida,Caryophyllales,Cactaceae,67,Terrestre,1982,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=08672f7d12bcaf82aebf35c2b60e3780,08672f7d12bcaf82aebf35c2b60e3780,No,
63,Pereskia lychnidiflora,199351,-96.1722778,15.7564444,,False,4,18.69,Equisetopsida,Caryophyllales,Cactaceae,44,Terrestre,2005,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=09ca7d66b21a9925de8f9bcaf31854dd,09ca7d66b21a9925de8f9bcaf31854dd,No,
83,Pereskia lychnidiflora,204056,-95.8977777,15.8416666,,False,4,20.95,Equisetopsida,Caryophyllales,Cactaceae,,Terrestre,1999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0a58744044a04acb1a8e2eb59ddeecd6,0a58744044a04acb1a8e2eb59ddeecd6,No,
82,Pereskia lychnidiflora,204056,-95.9136111,15.8438888,,False,4,20.95,Equisetopsida,Caryophyllales,Cactaceae,7,Terrestre,2000,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0a647c7eb388bfdffec3ff18907c404b,0a647c7eb388bfdffec3ff18907c404b,No,
88,Pereskia lychnidiflora,204152,-95.6238889,16.3869444,,False,4,12.14,Equisetopsida,Caryophyllales,Cactaceae,227,Terrestre,1995,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0b08c7060376943d5695f535fa1721b9,0b08c7060376943d5695f535fa1721b9,Si,aunque fuera del polígono dentro del Estado citado en Literatura
114,Pereskia lychnidiflora,160231,-100.8191667,17.1961111,,False,4,19.32,Equisetopsida,Caryophyllales,Cactaceae,6,Terrestre,1980,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0b66103ecfe2f96966acf644544b75f1,0b66103ecfe2f96966acf644544b75f1,No,
53,Pereskia lychnidiflora,204054,-95.9541667,15.8666667,,False,4,21.42,Equisetopsida,Caryophyllales,Cactaceae,35,Terrestre,1999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0d8d55722e2188c4fa9821151db7601f,0d8d55722e2188c4fa9821151db7601f,No,
28,Pereskia lychnidiflora,199354,-96.1416667,15.7444444,,False,4,19.6,Equisetopsida,Caryophyllales,Cactaceae,84,Terrestre,1992,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0e052f7d5aed53c5986291596ecfc28e,0e052f7d5aed53c5986291596ecfc28e,No,
40,Pereskia lychnidiflora,208795,-95.1608333,16.1783333,,False,4,16.41,Equisetopsida,Caryophyllales,Cactaceae,32,Terrestre,1959,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0ec3dffbb5e2d72bc17438332237395d,0ec3dffbb5e2d72bc17438332237395d,No,
22,Pereskia lychnidiflora,199348,-96.2016389,15.712,,False,4,19.17,Equisetopsida,Caryophyllales,Cactaceae,3,Terrestre,2004,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1030c10375854d98a8598a9c307aacc7,1030c10375854d98a8598a9c307aacc7,No,
1,Pereskia lychnidiflora,208797,-95.2388889,16.3244389,,False,4,16.47,Equisetopsida,Caryophyllales,Cactaceae,41,Terrestre,1965,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=13ca0625f17cd9734a5ebc1d8c3c8148,13ca0625f17cd9734a5ebc1d8c3c8148,No,
66,Pereskia lychnidiflora,208877,-94.9438056,16.5989444,,False,3,3.54,Equisetopsida,Caryophyllales,Cactaceae,42,Terrestre,2002,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=15229f71dc1ee95b5c50be389c7227e4,15229f71dc1ee95b5c50be389c7227e4,No,
21,Pereskia lychnidiflora,199348,-96.2243889,15.7395,,False,4,19.17,Equisetopsida,Caryophyllales,Cactaceae,84,Terrestre,2005,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=155adb9852e240b0e62367ad2dd6e4a6,155adb9852e240b0e62367ad2dd6e4a6,No,
62,Pereskia lychnidiflora,204054,-95.9605556,15.8347222,,False,4,21.42,Equisetopsida,Caryophyllales,Cactaceae,7,Terrestre,1998,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1cdef023d378c9b78ac7a9edeb1b5350,1cdef023d378c9b78ac7a9edeb1b5350,No,
70,Pereskia lychnidiflora,208877,-94.9438055,16.5989444,,False,3,3.54,Equisetopsida,Caryophyllales,Cactaceae,42,Terrestre,2002,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1cf199149a1074396ea66ce5be030b15,1cf199149a1074396ea66ce5be030b15,No,
128,Pereskia lychnidiflora,208872,-95.011389,16.6666667,,True,2,-7.12,Equisetopsida,Caryophyllales,Cactaceae,134,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1e500070225a686ea93210f8050757a5,1e500070225a686ea93210f8050757a5,No,
103,Pereskia lychnidiflora,208792,-95.3333333,16.4166667,,False,4,19.78,Equisetopsida,Caryophyllales,Cactaceae,52,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2288854464586365ea725e02bad5f99c,2288854464586365ea725e02bad5f99c,No,
74,Pereskia lychnidiflora,208791,-95.32694,16.36416,,False,4,21.52,Equisetopsida,Caryophyllales,Cactaceae,90,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=253af4d593b379962b5154f3f54781d8,253af4d593b379962b5154f3f54781d8,No,
52,Pereskia lychnidiflora,194666,-96.7222222,17.0663889,,True,1,-233.72,Equisetopsida,Caryophyllales,Cactaceae,1564,Terrestre,9999,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=25a177ded61086687d0cd6318949df94,25a177ded61086687d0cd6318949df94,Si,aunque fuera del polígono muy cerca del borde queda dentro con margen de tolerancia
24,Pereskia lychnidiflora,199348,-96.1616666,15.7238055,,False,4,19.17,Equisetopsida,Caryophyllales,Cactaceae,,Terrestre,2004,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=28c0b3fd44b959f21001c2f17affe9f4,28c0b3fd44b959f21001c2f17affe9f4,No,
69,Pereskia lychnidiflora,208877,-94.9651663,16.6224166,,False,3,3.54,Equisetopsida,Caryophyllales,Cactaceae,272,Terrestre,2002,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2a36bb30ecdfd26669df003cce3b70c5,2a36bb30ecdfd26669df003cce3b70c5,No,
17,Pereskia lychnidiflora,208797,-95.2389,16.3244,,False,4,16.47,Equisetopsida,Caryophyllales,Cactaceae,41,Terrestre,1913,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2b1022ce859e29e089a70c9e8ba9e2a8,2b1022ce859e29e089a70c9e8ba9e2a8,No,
50,Pereskia lychnidiflora,208824,-95.0191667,16.4330556,,False,4,14.99,Equisetopsida,Caryophyllales,Cactaceae,32,Terrestre,1956,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2c20a7fe86cb4c54c96f863593cd4237,2c20a7fe86cb4c54c96f863593cd4237,No,
137,Pereskia lychnidiflora,165048,-100.2047222,16.9852778,,False,4,19.88,Equisetopsida,Caryophyllales,Cactaceae,7,Terrestre,1987,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2de6bbce3aa1ec46caccf5c4c0b42c55,2de6bbce3aa1ec46caccf5c4c0b42c55,Si,aunque fuera del polígono dentro del Estado citado en Literatura
15,Pereskia lychnidiflora,208797,-95.2388889,16.3241667,,False,4,16.47,Equisetopsida,Caryophyllales,Cactaceae,39,Terrestre,1967,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=31df02e56fac379b98676bb7559506a8,31df02e56fac379b98676bb7559506a8,No,
5,Pereskia lychnidiflora,208797,-95.2388889,16.3244444,,False,4,16.47,Equisetopsida,Caryophyllales,Cactaceae,41,Terrestre,1936,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3234a8e1182ddbbf5abe173e55c80c2c,3234a8e1182ddbbf5abe173e55c80c2c,No,
25,Pereskia lychnidiflora,199348,-96.1675,15.7244444,,False,4,19.17,Equisetopsida,Caryophyllales,Cactaceae,11,Terrestre,2005,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=34263fb69b44cbc9507c69897340c96a,34263fb69b44cbc9507c69897340c96a,No,
97,Pereskia lychnidiflora,199359,-96.065,15.8075,,False,4,19.6,Equisetopsida,Caryophyllales,Cactaceae,38,Terrestre,1979,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=394c048dc8d581faffb6f4d6f261e0eb,394c048dc8d581faffb6f4d6f261e0eb,No,
4,Pereskia lychnidiflora,208797,-95.275,16.3319444,,False,4,16.47,Equisetopsida,Caryophyllales,Cactaceae,53,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=39aeb3712beb0b6ea92712268726dfae,39aeb3712beb0b6ea92712268726dfae,No,
71,Pereskia lychnidiflora,208874,-94.9472222,16.5583333,,False,4,13.17,Equisetopsida,Caryophyllales,Cactaceae,33,Terrestre,1978,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3e70171afcf4d0ce7d2fb1eeb3b11859,3e70171afcf4d0ce7d2fb1eeb3b11859,No,
29,Pereskia lychnidiflora,199354,-96.1416667,15.7444444,,False,4,19.6,Equisetopsida,Caryophyllales,Cactaceae,84,Terrestre,1992,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3ec6a18899654bdc1bed3da908e5a661,3ec6a18899654bdc1bed3da908e5a661,No,
6,Pereskia lychnidiflora,208797,-95.2388889,16.3244444,,False,4,16.47,Equisetopsida,Caryophyllales,Cactaceae,41,Terrestre,1965,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=40b5486b7b04b5082a5ef813411cca5f,40b5486b7b04b5082a5ef813411cca5f,No,
