,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,razon_sospecha
35,Pereskiopsis diguetii,204130,-95.666667,16,,False,5,14.85,Equisetopsida,Caryophyllales,Cactaceae,38,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=00ca49f82a2bdd36e0b316dfecef3f5e,00ca49f82a2bdd36e0b316dfecef3f5e,No,
26,Pereskiopsis diguetii,199354,-96.1416667,15.7416667,,False,5,12.52,Equisetopsida,Caryophyllales,Cactaceae,50,Terrestre,1992,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=01338d8c8fe16cbb31cfef58eb6692f6,01338d8c8fe16cbb31cfef58eb6692f6,No,
97,Pereskiopsis diguetii,165465,-100.4216667,20.5469444,,False,5,14.53,Equisetopsida,Caryophyllales,Cactaceae,1820,Terrestre,1995,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=043b1f9ba1c37a82634a5e3274df7259,043b1f9ba1c37a82634a5e3274df7259,No,
71,Pereskiopsis diguetii,208797,-95.2388889,16.3244444,,False,5,17.14,Equisetopsida,Caryophyllales,Cactaceae,41,Terrestre,1966,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0bbdb9e48ecfbf9e24b132ebe25c79b9,0bbdb9e48ecfbf9e24b132ebe25c79b9,No,
54,Pereskiopsis diguetii,184678,-97.975,17.2583333,,False,4,6.38,Equisetopsida,Caryophyllales,Cactaceae,2515,Terrestre,1993,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0c7194fa17c4bce8cca90554662d1bfb,0c7194fa17c4bce8cca90554662d1bfb,No,
48,Pereskiopsis diguetii,208796,-95.1772222,16.2444444,,False,5,11.62,Equisetopsida,Caryophyllales,Cactaceae,14,Terrestre,1978,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=12b7e8bb94e83223b986ab589487e116,12b7e8bb94e83223b986ab589487e116,No,
63,Pereskiopsis diguetii,141554,-103.1902778,21.1444444,,False,5,15.45,Equisetopsida,Caryophyllales,Cactaceae,1590,Terrestre,1992,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=14dc7fc303405deefd128524ea73090d,14dc7fc303405deefd128524ea73090d,Si,aunque fuera del polígono dentro del Estado citado en Literatura
124,Pereskiopsis diguetii,141530,-103.2808333,21.1716666,,False,5,20.98,Equisetopsida,Caryophyllales,Cactaceae,1953,Terrestre,1992,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=165c258dea00811f842abe94153026a4,165c258dea00811f842abe94153026a4,Si,aunque fuera del polígono dentro del Estado citado en Literatura
42,Pereskiopsis diguetii,141463,-103.3461,20.6764,,False,5,13.21,Equisetopsida,Caryophyllales,Cactaceae,1561,Terrestre,1907,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1a03382c190e3b914aaf92ae79adcfc2,1a03382c190e3b914aaf92ae79adcfc2,No,
52,Pereskiopsis diguetii,127470,-104.775,21.0583333,,False,4,6.86,Equisetopsida,Caryophyllales,Cactaceae,754,Terrestre,1993,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1b49dfc0ff919759e03971a26c66ee54,1b49dfc0ff919759e03971a26c66ee54,No,
