,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,razon_sospecha
0,Cylindropuntia acanthocarpa,64991,-112.9947222,30.5522222,,False,2,2.5,Equisetopsida,Caryophyllales,Cactaceae,24,Terrestre,2011,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=fa0c7ad33dc00d20505ee7a51219ba82,fa0c7ad33dc00d20505ee7a51219ba82,Si,"aunque fuera del polígono de distribución de la especie, dentro del Estado y tipo de vegetación de la especie"
1,Cylindropuntia acanthocarpa,65167,-113.015328,31.7646616,,False,1,2.17,Equisetopsida,Caryophyllales,Cactaceae,366,Terrestre,1971,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=12789554d58e00a1055ae07723352018,12789554d58e00a1055ae07723352018,No,
2,Cylindropuntia acanthocarpa,92360,-109.6964902,30.3666108,,True,0,-43.27,Equisetopsida,Caryophyllales,Cactaceae,1137,Terrestre,2017,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=5735c6ce4ed461308a55c3a589f87ace,5735c6ce4ed461308a55c3a589f87ace,Si,"aunque fuera del polígono de distribución de la especie, dentro del Estado y tipo de vegetación de la especie"
