,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente
2,Eptesicus brasiliensis,136592,-103.825,19.4416667,,True,1,-30.61,Mammalia,Chiroptera,Vespertilionidae,667,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=7cbfc16108c09559ef0fee3f38128ac9,7cbfc16108c09559ef0fee3f38128ac9,No,NoDisponible,,,,,
12,Eptesicus brasiliensis,136531,-103.9555556,18.9625,,False,2,-7.15,Mammalia,Chiroptera,Vespertilionidae,55,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=7ddac9fd55327af2286b24c632421af1,7ddac9fd55327af2286b24c632421af1,Si,NoDisponible,No,No,Si,,
20,Eptesicus brasiliensis,226512,-92.8938889,15.5963889,,False,3,24.46,Mammalia,Chiroptera,Vespertilionidae,760,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=90d60336ab25048a2dc64118f58befbb,90d60336ab25048a2dc64118f58befbb,Si,NoDisponible,No,No,Si,,
15,Eptesicus brasiliensis,235085,-91.7861111,16.6069444,,False,2,13.81,Mammalia,Chiroptera,Vespertilionidae,994,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=9b2f0ed1048b34294e1985e5ae25b11e,9b2f0ed1048b34294e1985e5ae25b11e,No,NoDisponible,,,,,
16,Eptesicus brasiliensis,194867,-96.7772222,18.9138889,,False,2,2.35,Mammalia,Chiroptera,Vespertilionidae,474,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=abe7233bf8425125b02aac3f9dd00d1b,abe7233bf8425125b02aac3f9dd00d1b,No,NoDisponible,,,,,
7,Eptesicus brasiliensis,226533,-92.8083333,15.5416667,,False,3,36.61,Mammalia,Chiroptera,Vespertilionidae,997,Terrestre,2001,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=bf0f879ee9a619a3c2e64d020493ecb9,bf0f879ee9a619a3c2e64d020493ecb9,Si,NoDisponible,No,Si,Si,,
14,Eptesicus brasiliensis,235088,-91.7569444,16.6722222,,False,3,26.02,Mammalia,Chiroptera,Vespertilionidae,1319,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=d15ee89d1876a41a913bce81d799e7e5,d15ee89d1876a41a913bce81d799e7e5,No,NoDisponible,,,,,
17,Eptesicus brasiliensis,226545,-92.8069444,15.6569444,,False,3,39.95,Mammalia,Chiroptera,Vespertilionidae,1981,Terrestre,1987,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=dc2705fa72da20ecaf39c069e94b1849,dc2705fa72da20ecaf39c069e94b1849,Si,NoDisponible,No,Si,Si,,
10,Eptesicus brasiliensis,165106,-100.2602778,17.3488889,,False,3,21.12,Mammalia,Chiroptera,Vespertilionidae,881,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=e15f9741d865b91296c6fb6b16a2a517,e15f9741d865b91296c6fb6b16a2a517,Si,NoDisponible,No,No,Si,,
3,Eptesicus brasiliensis,189564,-97.1836574,16.2472222,,False,3,36.13,Mammalia,Chiroptera,Vespertilionidae,1856,Terrestre,1965,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=e32c58f9572523112b72faa7e6771fde,e32c58f9572523112b72faa7e6771fde,Si,NoDisponible,No,No,No,,
21,Eptesicus brasiliensis,239216,-90.9016667,16.1583333,,False,3,30.89,Mammalia,Chiroptera,Vespertilionidae,138,Terrestre,1986,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=ea9ca78065cd8eb88ba134f826a4efaa,ea9ca78065cd8eb88ba134f826a4efaa,Si,NoDisponible,No,No,No,,
0,Eptesicus brasiliensis,136592,-103.825,19.4416667,,True,1,-30.61,Mammalia,Chiroptera,Vespertilionidae,667,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=eb89c38dc8312c63c2ac5ecd49f8d34f,eb89c38dc8312c63c2ac5ecd49f8d34f,No,NoDisponible,,,,,
8,Eptesicus brasiliensis,194836,-97.0259944,19.0078333,,True,0,-74.14,Mammalia,Chiroptera,Vespertilionidae,1320,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=ee228af1d9b27aa587e3d330cc173f8a,ee228af1d9b27aa587e3d330cc173f8a,No,NoDisponible,,,,,
18,Eptesicus brasiliensis,226545,-92.8080556,15.6569444,,False,3,39.95,Mammalia,Chiroptera,Vespertilionidae,1967,Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f269bf1ec2eeb8ecc78cad96a4802e2e,f269bf1ec2eeb8ecc78cad96a4802e2e,Si,NoDisponible,No,Si,Si,,
