,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente
0,Dipodomys merriami,69351,-112.27722,28.805819,,False,6,7.38,Mammalia,Rodentia,Heteromyidae,,Terrestre,1966,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=00990d6ef141bbdc94285a21024d108d,00990d6ef141bbdc94285a21024d108d,No,NoDisponible,,,,,
1,Dipodomys merriami,78396,-110.995348,27.971814,,False,6,2.07,Mammalia,Rodentia,Heteromyidae,10,Terrestre,1968,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=01d4be416870ff39c1ac4bcb9bbbc261,01d4be416870ff39c1ac4bcb9bbbc261,No,NoDisponible,,,,,
2,Dipodomys merriami,78396,-111.0098274,27.966978,,False,6,2.07,Mammalia,Rodentia,Heteromyidae,9,Terrestre,1964,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2a698e8c9aafa9d77428b4ba44d606ee,2a698e8c9aafa9d77428b4ba44d606ee,Si,NoDisponible,No,Si,Si,,
3,Dipodomys merriami,78396,-111.0098274,27.966978,,False,6,2.07,Mammalia,Rodentia,Heteromyidae,9,Terrestre,1964,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=b803abe6848227cadbd8a957c2b8de9f,b803abe6848227cadbd8a957c2b8de9f,No,NoDisponible,,,,,
4,Dipodomys merriami,60699,-113.610519,31.390011,,False,6,10.36,Mammalia,Rodentia,Heteromyidae,30,Terrestre,1955,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=020fd907cce7e4fef079eae6780d5310,020fd907cce7e4fef079eae6780d5310,No,NoDisponible,,,,,
5,Dipodomys merriami,60699,-113.610519,31.390011,,False,6,10.36,Mammalia,Rodentia,Heteromyidae,30,Terrestre,1955,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0be4ffe2e4040f30599adabd74f78904,0be4ffe2e4040f30599adabd74f78904,Si,NoDisponible,No,No,Si,,
6,Dipodomys merriami,60699,-113.610519,31.390011,,False,6,10.36,Mammalia,Rodentia,Heteromyidae,30,Terrestre,1955,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0efe43f2e5ac89829ac7579444bfaf8e,0efe43f2e5ac89829ac7579444bfaf8e,No,NoDisponible,,,,,
7,Dipodomys merriami,60699,-113.610519,31.390011,,False,6,10.36,Mammalia,Rodentia,Heteromyidae,30,Terrestre,1955,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3fc3491e653f79d3aa764c9f8ba3c0c6,3fc3491e653f79d3aa764c9f8ba3c0c6,No,NoDisponible,,,,,
8,Dipodomys merriami,60699,-113.610519,31.390011,,False,6,10.36,Mammalia,Rodentia,Heteromyidae,30,Terrestre,1955,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=4e719d7dea9b087c924c639ce856248b,4e719d7dea9b087c924c639ce856248b,No,NoDisponible,,,,,
9,Dipodomys merriami,60699,-113.610519,31.390011,,False,6,10.36,Mammalia,Rodentia,Heteromyidae,30,Terrestre,1955,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=6e260afc989887b20f24676c5453d46f,6e260afc989887b20f24676c5453d46f,No,NoDisponible,,,,,
10,Dipodomys merriami,60699,-113.610519,31.390011,,False,6,10.36,Mammalia,Rodentia,Heteromyidae,30,Terrestre,1955,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=73db4d8a84c48b217f32fed845ad5c3b,73db4d8a84c48b217f32fed845ad5c3b,No,NoDisponible,,,,,
11,Dipodomys merriami,60699,-113.610519,31.390011,,False,6,10.36,Mammalia,Rodentia,Heteromyidae,30,Terrestre,1955,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=78603bb9defb2f6eb43867c66fea3e60,78603bb9defb2f6eb43867c66fea3e60,No,NoDisponible,,,,,
12,Dipodomys merriami,60699,-113.610519,31.390011,,False,6,10.36,Mammalia,Rodentia,Heteromyidae,30,Terrestre,1955,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=8a79c450f4344cf389d51ae8975b08c1,8a79c450f4344cf389d51ae8975b08c1,No,NoDisponible,,,,,
13,Dipodomys merriami,60699,-113.610519,31.390011,,False,6,10.36,Mammalia,Rodentia,Heteromyidae,30,Terrestre,1955,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=cd6d0b1013ff354360b4654c197b8d93,cd6d0b1013ff354360b4654c197b8d93,Si,NoDisponible,No,No,Si,,
