,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente
7,Equus caballus,252446,-89.475,20.2583333,,True,1,-32.81,Mammalia,Perissodactyla,Equidae,75,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=218c0a800f3fa1c3113a7815917615ce,218c0a800f3fa1c3113a7815917615ce,No,NoDisponible,NoDisponible,,,,
4,Equus caballus,175084,-98.912339,19.270652,,False,2,3.33,Mammalia,Perissodactyla,Equidae,2223,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=21c575658c24753a8803aba2999c09a7,21c575658c24753a8803aba2999c09a7,No,NoDisponible,NoDisponible,,,,
41,Equus caballus,165487,-100.0872577,20.4073388,,False,2,5.68,Mammalia,Perissodactyla,Equidae,1919,Terrestre,2016,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=288dca52aac23b95e06db29f53a5fc4c,288dca52aac23b95e06db29f53a5fc4c,No,NoDisponible,NoDisponible,,,,
38,Equus caballus,170778,-99.8466677,24.3434369,,False,2,13.24,Mammalia,Perissodactyla,Equidae,1816,Terrestre,2014,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2a11fdcb2b7f997f3e156f5263eea11c,2a11fdcb2b7f997f3e156f5263eea11c,No,NoDisponible,NoDisponible,,,,
13,Equus caballus,160735,-100.93333,21.80389,,False,2,3.24,Mammalia,Perissodactyla,Equidae,1831,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2d165b17491d540a51a118c328b37695,2d165b17491d540a51a118c328b37695,No,NoDisponible,NoDisponible,,,,
0,Equus caballus,151171,-102.2416667,21.875,,False,2,4.37,Mammalia,Perissodactyla,Equidae,1924,Terrestre,9999,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3815150820cf39621d6d1cdf44bcb8ad,3815150820cf39621d6d1cdf44bcb8ad,No,NoDisponible,NoDisponible,,,,
45,Equus caballus,86924,-110.1040886,23.0491719,,False,2,-4.11,Mammalia,Perissodactyla,Equidae,7,Terrestre,2016,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3c3f25fda524dc382f0027299fa3112d,3c3f25fda524dc382f0027299fa3112d,No,NoDisponible,NoDisponible,,,,
30,Equus caballus,156920,-101.359863,29.6140577,,False,2,9.56,Mammalia,Perissodactyla,Equidae,424,Terrestre,2013,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=40086f4b8b2f37f7f41b015ae4d36fb8,40086f4b8b2f37f7f41b015ae4d36fb8,No,NoDisponible,NoDisponible,,,,
1,Equus caballus,151171,-102.2416667,21.875,,False,2,4.37,Mammalia,Perissodactyla,Equidae,1924,Terrestre,9999,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=435562502b740f78147fbb4e7868d338,435562502b740f78147fbb4e7868d338,No,NoDisponible,NoDisponible,,,,
8,Equus caballus,252446,-89.475,20.2583333,,True,1,-32.81,Mammalia,Perissodactyla,Equidae,75,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=55d017d56fca39eadfd1f18376a32965,55d017d56fca39eadfd1f18376a32965,No,NoDisponible,NoDisponible,,,,
2,Equus caballus,151171,-102.2416667,21.875,,False,2,4.37,Mammalia,Perissodactyla,Equidae,1924,Terrestre,9999,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=61277daab3f52adef67f364920159f04,61277daab3f52adef67f364920159f04,No,NoDisponible,NoDisponible,,,,
3,Equus caballus,151171,-102.2416667,21.875,,False,2,4.37,Mammalia,Perissodactyla,Equidae,1924,Terrestre,9999,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=632b6a3c9fdf2515d5cb50d69aa9a3ed,632b6a3c9fdf2515d5cb50d69aa9a3ed,No,NoDisponible,NoDisponible,,,,
27,Equus caballus,42273,-115.82556,31.65083,,True,0,-52.34,Mammalia,Perissodactyla,Equidae,1143,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=636124da40463369195359d797202798,636124da40463369195359d797202798,No,NoDisponible,NoDisponible,,,,
48,Equus caballus,151169,-102.2915674,21.8852561,,False,2,7.54,Mammalia,Perissodactyla,Equidae,1879,Terrestre,2017,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=6500e8778580e8aba00658091514b0ba,6500e8778580e8aba00658091514b0ba,No,NoDisponible,NoDisponible,,,,
18,Equus caballus,123573,-105.476973,27.525008,,False,2,-3.53,Mammalia,Perissodactyla,Equidae,1307,Terrestre,1970,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=66c6f18b94901a6faf0ad2f899c8cb5f,66c6f18b94901a6faf0ad2f899c8cb5f,No,NoDisponible,NoDisponible,,,,
22,Equus caballus,96453,-109.2341667,26.7783333,,False,2,-5.01,Mammalia,Perissodactyla,Equidae,60,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=6af18e208879dafb4fbf5c1b796a0464,6af18e208879dafb4fbf5c1b796a0464,No,NoDisponible,NoDisponible,,,,
36,Equus caballus,199357,-96.134143,15.7691972,,False,2,-3.61,Mammalia,Perissodactyla,Equidae,29,Terrestre,2017,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=6fde3ca0bd719dd93229dc1e53e1c80c,6fde3ca0bd719dd93229dc1e53e1c80c,No,NoDisponible,NoDisponible,,,,
46,Equus caballus,146334,-102.750075,21.8362866,,False,2,-3.43,Mammalia,Perissodactyla,Equidae,1637,Terrestre,2016,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=71f2e453653e55bfb23523805b1d2bea,71f2e453653e55bfb23523805b1d2bea,No,NoDisponible,NoDisponible,,,,
17,Equus caballus,96945,-108.933333,30.379566,,True,1,-32.07,Mammalia,Perissodactyla,Equidae,987,Terrestre,1984,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=71fa08ea20ef123ee96196e14453e115,71fa08ea20ef123ee96196e14453e115,No,NoDisponible,NoDisponible,,,,
20,Equus caballus,91934,-109.6033333,27.0486111,,False,2,-5.18,Mammalia,Perissodactyla,Equidae,24,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=7bf2f6dde72bc197b3cd93136a315a2b,7bf2f6dde72bc197b3cd93136a315a2b,No,NoDisponible,NoDisponible,,,,
44,Equus caballus,161149,-100.7233855,24.9578336,,False,2,8.89,Mammalia,Perissodactyla,Equidae,1910,Terrestre,2012,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=7f6b92f6367274ccdd209c786ce463df,7f6b92f6367274ccdd209c786ce463df,No,NoDisponible,NoDisponible,,,,
5,Equus caballus,175084,-98.912339,19.270652,,False,2,3.33,Mammalia,Perissodactyla,Equidae,2223,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=8117503160f6626d48bc33f76e0508e1,8117503160f6626d48bc33f76e0508e1,No,NoDisponible,NoDisponible,,,,
14,Equus caballus,132427,-104.3954648,23.4691835,,False,2,-1.79,Mammalia,Perissodactyla,Equidae,1453,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=8acbf678bac0a000af3e5cd726829204,8acbf678bac0a000af3e5cd726829204,No,NoDisponible,NoDisponible,,,,
28,Equus caballus,91951,-109.2502778,26.7733333,,False,2,-4.06,Mammalia,Perissodactyla,Equidae,69,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=9b0c937999284e7aa6062717f2a89f7c,9b0c937999284e7aa6062717f2a89f7c,No,NoDisponible,NoDisponible,,,,
40,Equus caballus,161145,-100.6969399,24.807098,,False,2,12.75,Mammalia,Perissodactyla,Equidae,1858,Terrestre,2013,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=9dc64f9763c5aa2eee473ce69c0b0d15,9dc64f9763c5aa2eee473ce69c0b0d15,No,NoDisponible,NoDisponible,,,,
37,Equus caballus,166115,-100.1833644,25.5871647,,False,2,-5.7,Mammalia,Perissodactyla,Equidae,629,Terrestre,2017,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=9fbcacc317fbe77d0d40328d8e664cd1,9fbcacc317fbe77d0d40328d8e664cd1,No,NoDisponible,NoDisponible,,,,
47,Equus caballus,190076,-97.1669916,20.6429049,,False,2,-6.21,Mammalia,Perissodactyla,Equidae,7,Terrestre,2016,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=a0ffde2f4b0f3e37d9d17621c369189a,a0ffde2f4b0f3e37d9d17621c369189a,No,NoDisponible,NoDisponible,,,,
24,Equus caballus,175184,-99.1944444,20.4894444,,False,2,4.14,Mammalia,Perissodactyla,Equidae,1744,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=a19e5957cd7e9c5977c3ac0b86bdfea2,a19e5957cd7e9c5977c3ac0b86bdfea2,No,NoDisponible,NoDisponible,,,,
42,Equus caballus,122949,-105.7824163,22.5927005,,False,2,-7.1,Mammalia,Perissodactyla,Equidae,5,Terrestre,2017,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=a1ac7cf421c4455062ddc582231b0dc0,a1ac7cf421c4455062ddc582231b0dc0,No,NoDisponible,NoDisponible,,,,
43,Equus caballus,189768,-97.6250138,18.3134088,,False,2,6.07,Mammalia,Perissodactyla,Equidae,1758,Terrestre,2013,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=afadaf0f0dde3f39b7b84f48fc2f1144,afadaf0f0dde3f39b7b84f48fc2f1144,No,NoDisponible,NoDisponible,,,,
21,Equus caballus,96568,-108.865,27.5708333,,True,1,-22.67,Mammalia,Perissodactyla,Equidae,225,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=db7a9074d71db9bc2365deca2ca2a1a5,db7a9074d71db9bc2365deca2ca2a1a5,No,NoDisponible,NoDisponible,,,,
6,Equus caballus,175141,-99.1447222,19.9094444,,False,2,5.9,Mammalia,Perissodactyla,Equidae,2215,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=dcec843b33fcc0da25240ce1679916c6,dcec843b33fcc0da25240ce1679916c6,No,NoDisponible,NoDisponible,,,,
25,Equus caballus,91952,-109.2444444,26.8255556,,False,2,-5.01,Mammalia,Perissodactyla,Equidae,89,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=e88f31886f7c1e948af6105a738c30d3,e88f31886f7c1e948af6105a738c30d3,No,NoDisponible,NoDisponible,,,,
26,Equus caballus,91933,-109.6486111,27.0252778,,False,2,-5.12,Mammalia,Perissodactyla,Equidae,25,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=e91726992480dc00cc79237f627ce2ae,e91726992480dc00cc79237f627ce2ae,No,NoDisponible,NoDisponible,,,,
12,Equus caballus,151133,-102.1416667,21.775,,False,2,2.56,Mammalia,Perissodactyla,Equidae,1997,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=eed5c7575a81dfa3cb61ffe3569173f7,eed5c7575a81dfa3cb61ffe3569173f7,No,NoDisponible,NoDisponible,,,,
9,Equus caballus,252526,-89.225,20.475,,True,1,-32.26,Mammalia,Perissodactyla,Equidae,30,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f01ba995e13874f6dd5ebbab085306f8,f01ba995e13874f6dd5ebbab085306f8,No,NoDisponible,NoDisponible,,,,
16,Equus caballus,190684,-97.50417,25.87972,,True,1,-25.84,Mammalia,Perissodactyla,Equidae,15,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=fbf0ae8aa8ce82f6172186fe822548e7,fbf0ae8aa8ce82f6172186fe822548e7,No,NoDisponible,NoDisponible,,,,
15,Equus caballus,235158,-91.98215,17.5091667,,False,2,-0.43,Mammalia,Perissodactyla,Equidae,86,Terrestre,1964,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=fcc56611677f1b2f16f03c01bd114d15,fcc56611677f1b2f16f03c01bd114d15,No,NoDisponible,NoDisponible,,,,
35,Equus caballus,156149,-101.4614866,23.3406008,,False,2,6.98,Mammalia,Perissodactyla,Equidae,2193,Terrestre,2013,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=fd7a2f9df0812eff92eac6ddc8f3b228,fd7a2f9df0812eff92eac6ddc8f3b228,No,NoDisponible,NoDisponible,,,,
34,Equus caballus,170210,-99.6977611,19.3130361,,False,2,5.06,Mammalia,Perissodactyla,Equidae,2729,Terrestre,2017,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=fe31227e35d589e58674c73e06d6b00f,fe31227e35d589e58674c73e06d6b00f,No,NoDisponible,NoDisponible,,,,
