,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente
305,Dipodomys ornatus,151209,-101.8416308,21.8857608,,False,2,22.42,Mammalia,Rodentia,Heteromyidae,2381,Terrestre,2010,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0ba0bd613d7c177b765d3449eb8c4d5c,0ba0bd613d7c177b765d3449eb8c4d5c,No,NoDisponible,,,,,
314,Dipodomys ornatus,132404,-104.275,23.2966667,,False,2,12.29,Mammalia,Rodentia,Heteromyidae,2548,Terrestre,1957,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0ba75e0041de80f4dbdaf4ff1060bbfb,0ba75e0041de80f4dbdaf4ff1060bbfb,No,NoDisponible,,,,,
256,Dipodomys ornatus,137094,-104.0230556,23.7069444,,False,2,18.54,Mammalia,Rodentia,Heteromyidae,1914,Terrestre,1989,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0d930675d5b0fdd59e6511c59d360b4a,0d930675d5b0fdd59e6511c59d360b4a,No,NoDisponible,,,,,
2,Dipodomys ornatus,160806,-100.8666667,22.1316667,,False,1,-2.36,Mammalia,Rodentia,Heteromyidae,1843,Terrestre,1989,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0e80fdf317495e86044b67bd112f459e,0e80fdf317495e86044b67bd112f459e,No,NoDisponible,,,,,
73,Dipodomys ornatus,151196,-102.1172222,22.2255555,,False,2,22.69,Mammalia,Rodentia,Heteromyidae,2300,Terrestre,1959,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0e855032e679bedc951234ac98384551,0e855032e679bedc951234ac98384551,No,NoDisponible,,,,,
238,Dipodomys ornatus,127851,-104.66972,24.02361,,False,2,16.58,Mammalia,Rodentia,Heteromyidae,1892,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0ecf3fc358d7f1317efb995d5f653091,0ecf3fc358d7f1317efb995d5f653091,No,NoDisponible,,,,,
212,Dipodomys ornatus,146438,-102.8729153,22.64861,,False,2,21.3,Mammalia,Rodentia,Heteromyidae,2096,Terrestre,1978,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0ee446fa63c5787f1a1aedfbdc3cfdbd,0ee446fa63c5787f1a1aedfbdc3cfdbd,No,NoDisponible,,,,,
163,Dipodomys ornatus,132495,-104.350313,24.1795167,,False,2,15.15,Mammalia,Rodentia,Heteromyidae,1911,Terrestre,1957,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0f7920217a2477ec59c96ae49d5a1537,0f7920217a2477ec59c96ae49d5a1537,No,NoDisponible,,,,,
218,Dipodomys ornatus,141777,-103.4270599,23.226133,,False,2,20.59,Mammalia,Rodentia,Heteromyidae,2480,Terrestre,1964,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0f868a400e4d038fbbc1ea66b1df3cdf,0f868a400e4d038fbbc1ea66b1df3cdf,No,NoDisponible,,,,,
188,Dipodomys ornatus,132351,-104.0996739,22.8038984,,True,0,-11.33,Mammalia,Rodentia,Heteromyidae,1173,Terrestre,1978,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1000e33b760c799403234236b74e010b,1000e33b760c799403234236b74e010b,No,NoDisponible,,,,,
3,Dipodomys ornatus,160806,-100.8666667,22.1316667,,False,1,-2.36,Mammalia,Rodentia,Heteromyidae,1843,Terrestre,1989,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=103ba7add0c3676e7ce5082f8fe2a057,103ba7add0c3676e7ce5082f8fe2a057,No,NoDisponible,,,,,
295,Dipodomys ornatus,137107,-103.9388889,23.7327778,,False,2,17.36,Mammalia,Rodentia,Heteromyidae,1999,Terrestre,1986,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=11ef1821ee4f6f01f897707c1479efcb,11ef1821ee4f6f01f897707c1479efcb,No,NoDisponible,,,,,
95,Dipodomys ornatus,127922,-104.8615795,24.86868,,False,2,9.61,Mammalia,Rodentia,Heteromyidae,1946,Terrestre,1954,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1366ecae5c0d60b2276d4e73341bcf96,1366ecae5c0d60b2276d4e73341bcf96,No,NoDisponible,,,,,
329,Dipodomys ornatus,127853,-104.7388889,24.1391667,,False,2,21.29,Mammalia,Rodentia,Heteromyidae,1984,Terrestre,1956,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=15b92bd3d75101d2dd9e898ff18965e2,15b92bd3d75101d2dd9e898ff18965e2,No,NoDisponible,,,,,
100,Dipodomys ornatus,155922,-101.7580681,21.7359545,,False,2,22.07,Mammalia,Rodentia,Heteromyidae,2208,Terrestre,1966,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=167c7f7f2db96426b8cf100f02b1755f,167c7f7f2db96426b8cf100f02b1755f,No,NoDisponible,,,,,
260,Dipodomys ornatus,137107,-103.9583333,23.7693333,,False,2,17.36,Mammalia,Rodentia,Heteromyidae,1974,Terrestre,1997,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=16fcfc9cdbab8d067ab6155214955149,16fcfc9cdbab8d067ab6155214955149,No,NoDisponible,,,,,
189,Dipodomys ornatus,132351,-104.0996739,22.8038984,,True,0,-11.33,Mammalia,Rodentia,Heteromyidae,1173,Terrestre,1978,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1756eeb5a5d014997102e8a869721453,1756eeb5a5d014997102e8a869721453,No,NoDisponible,,,,,
261,Dipodomys ornatus,137107,-103.9583333,23.7693333,,False,2,17.36,Mammalia,Rodentia,Heteromyidae,1974,Terrestre,1997,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1772543c5a99bc193873e9c745643522,1772543c5a99bc193873e9c745643522,No,NoDisponible,,,,,
43,Dipodomys ornatus,151290,-101.835,22.7516667,,False,1,2.68,Mammalia,Rodentia,Heteromyidae,2248,Terrestre,1989,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1ac178828edbe0b66b44dbc1704c3259,1ac178828edbe0b66b44dbc1704c3259,Si,NoDisponible,No,Si,No,,
133,Dipodomys ornatus,146483,-102.4931595,22.6893544,,False,2,22.22,Mammalia,Rodentia,Heteromyidae,2262,Terrestre,1952,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1cce166597f1bcbeb4a6018fbf493fa6,1cce166597f1bcbeb4a6018fbf493fa6,No,NoDisponible,,,,,
330,Dipodomys ornatus,127853,-104.7388889,24.1391667,,False,2,21.29,Mammalia,Rodentia,Heteromyidae,1984,Terrestre,1956,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1d43a508996cd746f52b5c93a579a41d,1d43a508996cd746f52b5c93a579a41d,No,NoDisponible,,,,,
252,Dipodomys ornatus,137094,-104.0213333,23.6986666,,False,2,18.54,Mammalia,Rodentia,Heteromyidae,1933,Terrestre,1995,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1d75999adfb10d49e947ba942eb5d3fe,1d75999adfb10d49e947ba942eb5d3fe,No,NoDisponible,,,,,
164,Dipodomys ornatus,132495,-104.350313,24.1795167,,False,2,15.15,Mammalia,Rodentia,Heteromyidae,1911,Terrestre,1957,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2294060bb10084166bbba3258706c580,2294060bb10084166bbba3258706c580,No,NoDisponible,,,,,
82,Dipodomys ornatus,146377,-102.7183333,21.8811111,,False,2,11.04,Mammalia,Rodentia,Heteromyidae,1704,Terrestre,1958,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=23af1f387443bd36a15095b81b1de1d9,23af1f387443bd36a15095b81b1de1d9,No,NoDisponible,,,,,
262,Dipodomys ornatus,137107,-103.9583333,23.7693333,,False,2,17.36,Mammalia,Rodentia,Heteromyidae,1974,Terrestre,1997,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2441ec3d97592bd528303dc5b330e627,2441ec3d97592bd528303dc5b330e627,No,NoDisponible,,,,,
303,Dipodomys ornatus,137116,-103.7988994,23.7918569,,False,2,27.39,Mammalia,Rodentia,Heteromyidae,2296,Terrestre,2011,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=25b3a7a6cc9a9007d8701965ac42b63d,25b3a7a6cc9a9007d8701965ac42b63d,No,NoDisponible,,,,,
175,Dipodomys ornatus,132495,-104.3783333,24.175,,False,2,15.15,Mammalia,Rodentia,Heteromyidae,1880,Terrestre,1957,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=270d1bac917489385abef65ba90a0613,270d1bac917489385abef65ba90a0613,No,NoDisponible,,,,,
4,Dipodomys ornatus,160806,-100.8666667,22.1316667,,False,1,-2.36,Mammalia,Rodentia,Heteromyidae,1843,Terrestre,1989,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=278da7478a0a0dda790132f987f1064b,278da7478a0a0dda790132f987f1064b,No,NoDisponible,,,,,
288,Dipodomys ornatus,137107,-103.9441666,23.7878333,,False,2,17.36,Mammalia,Rodentia,Heteromyidae,2008,Terrestre,1997,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=27bf8049c838bb3d7cd76047f0e34610,27bf8049c838bb3d7cd76047f0e34610,No,NoDisponible,,,,,
96,Dipodomys ornatus,127922,-104.8615795,24.86868,,False,2,9.61,Mammalia,Rodentia,Heteromyidae,1946,Terrestre,1954,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2aee45021e9d9757a9c7b0c2fbda4ab6,2aee45021e9d9757a9c7b0c2fbda4ab6,No,NoDisponible,,,,,
165,Dipodomys ornatus,132495,-104.350313,24.1795167,,False,2,15.15,Mammalia,Rodentia,Heteromyidae,1911,Terrestre,1957,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2b8fba12568c8bdfe857cfdfe420a116,2b8fba12568c8bdfe857cfdfe420a116,No,NoDisponible,,,,,
63,Dipodomys ornatus,146374,-102.8833333,22.0788889,,False,2,9.93,Mammalia,Rodentia,Heteromyidae,1683,Terrestre,1989,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2be1cd9637067e97e7c8edbca801cc02,2be1cd9637067e97e7c8edbca801cc02,No,NoDisponible,,,,,
5,Dipodomys ornatus,160806,-100.8666667,22.1316667,,False,1,-2.36,Mammalia,Rodentia,Heteromyidae,1843,Terrestre,1989,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2bfc7cb85bc5a240e4913a152cab907f,2bfc7cb85bc5a240e4913a152cab907f,No,NoDisponible,,,,,
37,Dipodomys ornatus,156003,-101.3897222,21.9019444,,False,2,16.83,Mammalia,Rodentia,Heteromyidae,2190,Terrestre,1989,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2e622f1f1ae24c34d890d0d159f4202b,2e622f1f1ae24c34d890d0d159f4202b,No,NoDisponible,,,,,
204,Dipodomys ornatus,141812,-103.1118828,23.3091324,,False,2,16.6,Mammalia,Rodentia,Heteromyidae,2118,Terrestre,1978,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2e7294ba7bb0d502dfa1ea3f2b8063d3,2e7294ba7bb0d502dfa1ea3f2b8063d3,No,NoDisponible,,,,,
118,Dipodomys ornatus,141661,-103.2913227,22.30972,,False,2,18.99,Mammalia,Rodentia,Heteromyidae,2290,Terrestre,1966,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3057dba5c4f4e5b4e73be32d3e55ce0e,3057dba5c4f4e5b4e73be32d3e55ce0e,No,NoDisponible,,,,,
176,Dipodomys ornatus,132495,-104.3783333,24.175,,False,2,15.15,Mammalia,Rodentia,Heteromyidae,1880,Terrestre,1957,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=319b30d5826caabbed9dee64f52debe6,319b30d5826caabbed9dee64f52debe6,No,NoDisponible,,,,,
222,Dipodomys ornatus,141766,-103.4497702,23.17556,,False,2,23.35,Mammalia,Rodentia,Heteromyidae,2400,Terrestre,1964,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3283461edbe350b9a4ead0fe1ea8f600,3283461edbe350b9a4ead0fe1ea8f600,No,NoDisponible,,,,,
6,Dipodomys ornatus,160806,-100.8666667,22.1316667,,False,1,-2.36,Mammalia,Rodentia,Heteromyidae,1843,Terrestre,1989,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=32c66ffa846e482e58a20782fea5d095,32c66ffa846e482e58a20782fea5d095,No,NoDisponible,,,,,
246,Dipodomys ornatus,141667,-103.09194,21.93472,,False,2,12.49,Mammalia,Rodentia,Heteromyidae,2371,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=32ed36369ebcf0f4642e80cabc9ac4b4,32ed36369ebcf0f4642e80cabc9ac4b4,No,NoDisponible,,,,,
119,Dipodomys ornatus,141661,-103.2913227,22.30972,,False,2,18.99,Mammalia,Rodentia,Heteromyidae,2290,Terrestre,1966,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3312d4a354e09ab71968a9af6f2b30f2,3312d4a354e09ab71968a9af6f2b30f2,No,NoDisponible,,,,,
247,Dipodomys ornatus,141667,-103.09194,21.93472,,False,2,12.49,Mammalia,Rodentia,Heteromyidae,2371,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=336f7f303c866882ac913da351d4ed2c,336f7f303c866882ac913da351d4ed2c,No,NoDisponible,,,,,
162,Dipodomys ornatus,155998,-101.6077552,22.3789928,,False,2,12.2,Mammalia,Rodentia,Heteromyidae,2321,Terrestre,1969,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3507e85a55bb516e497bba657671db9c,3507e85a55bb516e497bba657671db9c,No,NoDisponible,,,,,
227,Dipodomys ornatus,170312,-99.89614,20.52108,,False,2,13.46,Mammalia,Rodentia,Heteromyidae,1906,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3603f7eba81c5eafa66cbf6358492cbb,3603f7eba81c5eafa66cbf6358492cbb,No,NoDisponible,,,,,
93,Dipodomys ornatus,151189,-102.291516,22.297219,,False,2,22.02,Mammalia,Rodentia,Heteromyidae,1958,Terrestre,1949,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=362ed59b6c6d90576f1d437c69482314,362ed59b6c6d90576f1d437c69482314,No,NoDisponible,,,,,
44,Dipodomys ornatus,151290,-101.835,22.7516667,,False,1,2.68,Mammalia,Rodentia,Heteromyidae,2248,Terrestre,1989,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=36447bd2fcb1a2531405b7c4c8205a89,36447bd2fcb1a2531405b7c4c8205a89,Si,NoDisponible,No,Si,No,,
263,Dipodomys ornatus,137107,-103.9583333,23.7693333,,False,2,17.36,Mammalia,Rodentia,Heteromyidae,1974,Terrestre,1997,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3671c72934ad9d330010c8f95b47f301,3671c72934ad9d330010c8f95b47f301,No,NoDisponible,,,,,
120,Dipodomys ornatus,141661,-103.2913227,22.30972,,False,2,18.99,Mammalia,Rodentia,Heteromyidae,2290,Terrestre,1966,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=36a7595312f54d91216402dbc50a959c,36a7595312f54d91216402dbc50a959c,No,NoDisponible,,,,,
0,Dipodomys ornatus,155960,-101.3827778,21.8641667,,False,2,18.46,Mammalia,Rodentia,Heteromyidae,2258,Terrestre,1989,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=37c1208d7792c7f3204c5ae119652594,37c1208d7792c7f3204c5ae119652594,No,NoDisponible,,,,,
45,Dipodomys ornatus,151290,-101.835,22.7516667,,False,1,2.68,Mammalia,Rodentia,Heteromyidae,2248,Terrestre,1989,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3840b17e344c3dc1d4de43011a0cf839,3840b17e344c3dc1d4de43011a0cf839,Si,NoDisponible,No,Si,No,,
7,Dipodomys ornatus,160806,-100.8666667,22.1316667,,False,1,-2.36,Mammalia,Rodentia,Heteromyidae,1843,Terrestre,1989,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3869b88d098280d8b3cfaea27b390a7b,3869b88d098280d8b3cfaea27b390a7b,No,NoDisponible,,,,,
38,Dipodomys ornatus,156003,-101.3897222,21.9019444,,False,2,16.83,Mammalia,Rodentia,Heteromyidae,2190,Terrestre,1989,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3ad96cc23e2c74a289bc06238f8a8507,3ad96cc23e2c74a289bc06238f8a8507,No,NoDisponible,,,,,
323,Dipodomys ornatus,127917,-104.7516667,24.6833333,,False,2,11.64,Mammalia,Rodentia,Heteromyidae,1981,Terrestre,1954,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3aeeba98e709fb771aca6f9323a7ed58,3aeeba98e709fb771aca6f9323a7ed58,No,NoDisponible,,,,,
72,Dipodomys ornatus,146426,-102.4241667,22.2469444,,False,2,27.84,Mammalia,Rodentia,Heteromyidae,2204,Terrestre,1990,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3b7b46b15c448dfe32479e17bf197842,3b7b46b15c448dfe32479e17bf197842,No,NoDisponible,,,,,
89,Dipodomys ornatus,146481,-102.6113333,22.713,,False,2,19.52,Mammalia,Rodentia,Heteromyidae,2453,Terrestre,1974,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3ca79b938754f5013e8d77ba941945fe,3ca79b938754f5013e8d77ba941945fe,No,NoDisponible,,,,,
195,Dipodomys ornatus,141769,-103.2847662,22.939097,,False,2,22.35,Mammalia,Rodentia,Heteromyidae,2248,Terrestre,1978,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3e343fc86f806ade3a8b8cb10bf845a7,3e343fc86f806ade3a8b8cb10bf845a7,No,NoDisponible,,,,,
101,Dipodomys ornatus,155922,-101.7580681,21.7359545,,False,2,22.07,Mammalia,Rodentia,Heteromyidae,2208,Terrestre,1966,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3e47b0ee65ee06b424859163c4117d31,3e47b0ee65ee06b424859163c4117d31,No,NoDisponible,,,,,
8,Dipodomys ornatus,160806,-100.8666667,22.1316667,,False,1,-2.36,Mammalia,Rodentia,Heteromyidae,1843,Terrestre,1989,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=403145a4a986ec67027ad45b48d6caf5,403145a4a986ec67027ad45b48d6caf5,No,NoDisponible,,,,,
141,Dipodomys ornatus,155923,-101.6757507,21.6124811,,False,2,24.25,Mammalia,Rodentia,Heteromyidae,2326,Terrestre,1965,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=40bcb6e6a4cb3ff6b8bc5c6cfdcf8257,40bcb6e6a4cb3ff6b8bc5c6cfdcf8257,No,NoDisponible,,,,,
142,Dipodomys ornatus,155923,-101.6757507,21.6124811,,False,2,24.25,Mammalia,Rodentia,Heteromyidae,2326,Terrestre,1965,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=40ce912b99186380149a821c6f6db618,40ce912b99186380149a821c6f6db618,No,NoDisponible,,,,,
46,Dipodomys ornatus,151290,-101.835,22.7516667,,False,1,2.68,Mammalia,Rodentia,Heteromyidae,2248,Terrestre,1989,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=418a20205613cc606c211c0a467b869e,418a20205613cc606c211c0a467b869e,Si,NoDisponible,No,Si,No,,
186,Dipodomys ornatus,132347,-104.0676975,22.6730847,,True,0,-8.54,Mammalia,Rodentia,Heteromyidae,1207,Terrestre,1975,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=41df4a938be9362d836a49572873b319,41df4a938be9362d836a49572873b319,No,NoDisponible,,,,,
313,Dipodomys ornatus,123445,-105.475,26.5111111,,False,2,11.38,Mammalia,Rodentia,Heteromyidae,1854,Terrestre,1994,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=41e54522f0de0906e7411fe48cd3d600,41e54522f0de0906e7411fe48cd3d600,Si,NoDisponible,No,No,No,,
301,Dipodomys ornatus,137115,-103.79726,23.79101,,False,2,25.53,Mammalia,Rodentia,Heteromyidae,2298,Terrestre,2011,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=428e24160ef363210bc541b860b8c28b,428e24160ef363210bc541b860b8c28b,No,NoDisponible,,,,,
84,Dipodomys ornatus,146368,-102.3691666,21.8466666,,False,2,21.83,Mammalia,Rodentia,Heteromyidae,1868,Terrestre,1958,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=4318c67fae54ba3451e7288097441ea1,4318c67fae54ba3451e7288097441ea1,No,NoDisponible,,,,,
166,Dipodomys ornatus,132495,-104.350313,24.1795167,,False,2,15.15,Mammalia,Rodentia,Heteromyidae,1911,Terrestre,1957,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=43333dd6458ff51468aa17e987a60b40,43333dd6458ff51468aa17e987a60b40,No,NoDisponible,,,,,
190,Dipodomys ornatus,132351,-104.0996739,22.8038984,,True,0,-11.33,Mammalia,Rodentia,Heteromyidae,1173,Terrestre,1978,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=434a6cb27a020eb6f1a8ccd8bcc2fe0a,434a6cb27a020eb6f1a8ccd8bcc2fe0a,No,NoDisponible,,,,,
47,Dipodomys ornatus,151290,-101.835,22.7516667,,False,1,2.68,Mammalia,Rodentia,Heteromyidae,2248,Terrestre,1989,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=4387a4624e50cce6b8420fd6b8eabc33,4387a4624e50cce6b8420fd6b8eabc33,Si,NoDisponible,No,Si,No,,
296,Dipodomys ornatus,137107,-103.9388889,23.7327778,,False,2,17.36,Mammalia,Rodentia,Heteromyidae,1999,Terrestre,1986,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=4492fd30ad6ec4c1efb977273aecaf85,4492fd30ad6ec4c1efb977273aecaf85,No,NoDisponible,,,,,
90,Dipodomys ornatus,146481,-102.6113333,22.713,,False,2,19.52,Mammalia,Rodentia,Heteromyidae,2453,Terrestre,1974,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=44dedb8722704b438f9b95ed2ae708fc,44dedb8722704b438f9b95ed2ae708fc,No,NoDisponible,,,,,
239,Dipodomys ornatus,127851,-104.66972,24.02361,,False,2,16.58,Mammalia,Rodentia,Heteromyidae,1892,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=45a97e38e8a2fcccfa9d0806433b5c26,45a97e38e8a2fcccfa9d0806433b5c26,No,NoDisponible,,,,,
