,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente
103,Glaucomys volans,235103,-91.745,16.8625,,False,2,7.81,Mammalia,Rodentia,Sciuridae,546,Terrestre,1947,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0a59b176a421235be7dcd30e3bade3ce,0a59b176a421235be7dcd30e3bade3ce,No,NoDisponible,,,,,
111,Glaucomys volans,230860,-92.3,16.5333333,,False,2,34.84,Mammalia,Rodentia,Sciuridae,2406,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0bc1ddf8fe8a1373773aaa550a645195,0bc1ddf8fe8a1373773aaa550a645195,No,NoDisponible,,,,,
5,Glaucomys volans,175522,-99.15,23.0333333,,True,1,-61.62,Mammalia,Rodentia,Sciuridae,367,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0c5675c87854df01d7a5e181e66ffc28,0c5675c87854df01d7a5e181e66ffc28,No,NoDisponible,,,,,
109,Glaucomys volans,170603,-99.5,22.4666667,,False,2,-10.78,Mammalia,Rodentia,Sciuridae,1130,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=107fbb1a42bb0eda7521f7fcc2d1b511,107fbb1a42bb0eda7521f7fcc2d1b511,No,NoDisponible,,,,,
71,Glaucomys volans,194898,-97.1497222,19.5613889,,False,2,-2.15,Mammalia,Rodentia,Sciuridae,2994,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=14b698a29aa75ff52a95193803938419,14b698a29aa75ff52a95193803938419,No,NoDisponible,,,,,
67,Glaucomys volans,170419,-99.6252778,21.1341667,,False,2,14.16,Mammalia,Rodentia,Sciuridae,2332,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1723685a3186ca17a1a8be6cbb164222,1723685a3186ca17a1a8be6cbb164222,No,NoDisponible,,,,,
66,Glaucomys volans,170419,-99.6252778,21.1341667,,False,2,14.16,Mammalia,Rodentia,Sciuridae,2332,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=17d332377842b58515bb67ac31ce84e4,17d332377842b58515bb67ac31ce84e4,No,NoDisponible,,,,,
90,Glaucomys volans,170182,-100.0122222,19.4375,,False,2,25.12,Mammalia,Rodentia,Sciuridae,2612,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1a2ac74c9b76f24a31d38f54d62b5e40,1a2ac74c9b76f24a31d38f54d62b5e40,No,NoDisponible,,,,,
65,Glaucomys volans,194548,-96.7333333,16.2666667,,False,2,21.86,Mammalia,Rodentia,Sciuridae,2376,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1a71fdf34f765933bb99eddbcc6678ce,1a71fdf34f765933bb99eddbcc6678ce,No,NoDisponible,,,,,
51,Glaucomys volans,230836,-92.1341667,16.2511111,,False,2,26.68,Mammalia,Rodentia,Sciuridae,1638,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1b40d353581c92817f71d64e511aafe3,1b40d353581c92817f71d64e511aafe3,No,NoDisponible,,,,,
81,Glaucomys volans,169980,-99.4619444,17.3597222,,False,2,24.17,Mammalia,Rodentia,Sciuridae,813,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1c2ea5a80a06cd2e567d6bfdbc886e93,1c2ea5a80a06cd2e567d6bfdbc886e93,No,NoDisponible,,,,,
93,Glaucomys volans,185387,-97.7922222,22.9658333,,True,1,-46.82,Mammalia,Rodentia,Sciuridae,9,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1d7eba3f1036f105a257125e1a53d21b,1d7eba3f1036f105a257125e1a53d21b,No,NoDisponible,,,,,
28,Glaucomys volans,184587,-98.0666667,16.4833333,,True,1,-62.75,Mammalia,Rodentia,Sciuridae,152,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1e6693614291c4610b99912cdcb658f0,1e6693614291c4610b99912cdcb658f0,No,NoDisponible,,,,,
72,Glaucomys volans,194898,-97.1333333,19.55,,False,2,-2.15,Mammalia,Rodentia,Sciuridae,3089,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1f21e5566bca91464a25f550d028c59c,1f21e5566bca91464a25f550d028c59c,No,NoDisponible,,,,,
87,Glaucomys volans,170299,-99.4927778,20.0536111,,False,2,19.41,Mammalia,Rodentia,Sciuridae,2314,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1fd4937f8feb760037d423aa40e6c7d0,1fd4937f8feb760037d423aa40e6c7d0,No,NoDisponible,,,,,
104,Glaucomys volans,235103,-91.745,16.8625,,False,2,7.81,Mammalia,Rodentia,Sciuridae,546,Terrestre,1947,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=205bc4000e63deb1a4cd82a81fccf52c,205bc4000e63deb1a4cd82a81fccf52c,No,NoDisponible,,,,,
112,Glaucomys volans,174802,-99.45,17.35,,False,2,13.83,Mammalia,Rodentia,Sciuridae,738,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=20e7a9b8352d9231f9db0f53917f18d8,20e7a9b8352d9231f9db0f53917f18d8,No,NoDisponible,,,,,
95,Glaucomys volans,194790,-96.8138889,18.3416667,,True,1,-28.87,Mammalia,Rodentia,Sciuridae,1078,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=22c2042da01ebbbe647354e9b522053f,22c2042da01ebbbe647354e9b522053f,No,NoDisponible,,,,,
10,Glaucomys volans,226681,-92.6941667,16.7419444,,False,2,33.84,Mammalia,Rodentia,Sciuridae,2696,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2434ba6d3254fe3028ec4d7307b59e41,2434ba6d3254fe3028ec4d7307b59e41,No,NoDisponible,,,,,
3,Glaucomys volans,175522,-99.1541667,23.0461111,,True,1,-61.62,Mammalia,Rodentia,Sciuridae,379,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2458b5e45f139f6132d62850c7063d0d,2458b5e45f139f6132d62850c7063d0d,No,NoDisponible,,,,,
76,Glaucomys volans,204148,-95.6,16.2666667,,False,2,4.47,Mammalia,Rodentia,Sciuridae,1572,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=253534944a47573f35730d48739aff4c,253534944a47573f35730d48739aff4c,No,NoDisponible,,,,,
82,Glaucomys volans,204118,-95.975,16.4244444,,False,2,4.81,Mammalia,Rodentia,Sciuridae,900,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2552c19065be981f9a82d0139da4c8fe,2552c19065be981f9a82d0139da4c8fe,No,NoDisponible,,,,,
88,Glaucomys volans,226708,-93.0263889,17.3441667,,True,0,-113.36,Mammalia,Rodentia,Sciuridae,691,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=29dbf99acce0b091b344b323646cd0d3,29dbf99acce0b091b344b323646cd0d3,No,NoDisponible,,,,,
114,Glaucomys volans,194740,-96.8,17.9333333,,False,2,26.4,Mammalia,Rodentia,Sciuridae,1761,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2ae2308bd73db463f6ce30455431b0ed,2ae2308bd73db463f6ce30455431b0ed,No,NoDisponible,,,,,
105,Glaucomys volans,235103,-91.745,16.8625,,False,2,7.81,Mammalia,Rodentia,Sciuridae,546,Terrestre,1947,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2c58ea4570b80e90fc43d3194c346e2d,2c58ea4570b80e90fc43d3194c346e2d,No,NoDisponible,,,,,
73,Glaucomys volans,194898,-97.1333333,19.55,,False,2,-2.15,Mammalia,Rodentia,Sciuridae,3089,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2d3abdf6105f76b74bf36d768c1ccf2c,2d3abdf6105f76b74bf36d768c1ccf2c,No,NoDisponible,,,,,
56,Glaucomys volans,170752,-99.4791667,23.9383333,,True,1,-35.44,Mammalia,Rodentia,Sciuridae,2299,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2d7ed0d4d04a30325f5b78b267f0c7b6,2d7ed0d4d04a30325f5b78b267f0c7b6,No,NoDisponible,,,,,
2,Glaucomys volans,175522,-99.1720833,23.0477944,,True,1,-61.62,Mammalia,Rodentia,Sciuridae,682,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=31967f7eeb91582d03121b14f1bbb9a7,31967f7eeb91582d03121b14f1bbb9a7,No,NoDisponible,,,,,
30,Glaucomys volans,155657,-101.6094444,19.2325,,False,2,16.23,Mammalia,Rodentia,Sciuridae,2214,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=33541f42d9712d50e131bbfb0ce574c0,33541f42d9712d50e131bbfb0ce574c0,No,NoDisponible,,,,,
22,Glaucomys volans,204194,-95.6944444,16.5672222,,False,2,10.61,Mammalia,Rodentia,Sciuridae,1492,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3443659cbdd28302a37d10dcf85d4ffa,3443659cbdd28302a37d10dcf85d4ffa,No,NoDisponible,,,,,
