,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente
168,Dipodomys spectabilis,105790,-107.6172222,30.1136111,,False,5,10.73,Mammalia,Rodentia,Heteromyidae,1436,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=11fb8c26498724c5ebb1e7390ed12958,11fb8c26498724c5ebb1e7390ed12958,No,NoDisponible,,,,,
239,Dipodomys spectabilis,128225,-104.9161111,27.1302778,,False,5,6.7,Mammalia,Rodentia,Heteromyidae,1383,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=13978ca5c0e23f56d3298ef20cae30c8,13978ca5c0e23f56d3298ef20cae30c8,Si,NoDisponible,No,No,Si,,
166,Dipodomys spectabilis,146512,-102.6680556,23.1747222,,False,5,9.34,Mammalia,Rodentia,Heteromyidae,2064,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=13c6ee4b659e97a657fdf526d6097a05,13c6ee4b659e97a657fdf526d6097a05,No,NoDisponible,,,,,
118,Dipodomys spectabilis,123509,-105.435328,26.981361,,False,5,14.11,Mammalia,Rodentia,Heteromyidae,1682,Terrestre,1986,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1416afa732e72df1fb3ccce5a42019cb,1416afa732e72df1fb3ccce5a42019cb,No,NoDisponible,,,,,
88,Dipodomys spectabilis,147046,-102.6034315,27.3085121,,False,5,3.36,Mammalia,Rodentia,Heteromyidae,1610,Terrestre,2005,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=142001d721e42ffd3264f631c6061629,142001d721e42ffd3264f631c6061629,Si,NoDisponible,No,No,No,,
177,Dipodomys spectabilis,146556,-102.3516667,23.2916667,,False,5,8.03,Mammalia,Rodentia,Heteromyidae,1991,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1440732c500950875008f1b0c79aeddb,1440732c500950875008f1b0c79aeddb,No,NoDisponible,,,,,
36,Dipodomys spectabilis,151323,-102.1141888,23.239,,False,5,5.73,Mammalia,Rodentia,Heteromyidae,1946,Terrestre,1950,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=14a32c754b6564f6ddf6963bdd0896a5,14a32c754b6564f6ddf6963bdd0896a5,No,NoDisponible,,,,,
53,Dipodomys spectabilis,151317,-102.302752,23.360128,,False,5,8.74,Mammalia,Rodentia,Heteromyidae,2005,Terrestre,1973,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=182457abd68e68d88e5f1e3c917e84d8,182457abd68e68d88e5f1e3c917e84d8,No,NoDisponible,,,,,
54,Dipodomys spectabilis,151317,-102.302752,23.360128,,False,5,8.74,Mammalia,Rodentia,Heteromyidae,2005,Terrestre,1973,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1a8687690485a7a36e61f0051debe3e8,1a8687690485a7a36e61f0051debe3e8,No,NoDisponible,,,,,
222,Dipodomys spectabilis,110336,-106.9508333,30.5716667,,False,5,6.36,Mammalia,Rodentia,Heteromyidae,1239,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1b2c05cd5f310d9518fddfc919e0c320,1b2c05cd5f310d9518fddfc919e0c320,No,NoDisponible,,,,,
108,Dipodomys spectabilis,105807,-107.8075058,30.290568,,False,5,11.74,Mammalia,Rodentia,Heteromyidae,1588,Terrestre,1962,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1c8111d053107cd280684421adf5c4ed,1c8111d053107cd280684421adf5c4ed,No,NoDisponible,,,,,
147,Dipodomys spectabilis,123481,-105.5709991,26.8659992,,False,5,7.68,Mammalia,Rodentia,Heteromyidae,1725,Terrestre,1999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1c9e30c5c698d807dd95f536c516486b,1c9e30c5c698d807dd95f536c516486b,No,NoDisponible,,,,,
258,Dipodomys spectabilis,114736,-106.3872222,29.8233333,,False,5,10.42,Mammalia,Rodentia,Heteromyidae,1610,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1d3f6d04e58337a9fa9cbb188bb1d2a6,1d3f6d04e58337a9fa9cbb188bb1d2a6,No,NoDisponible,,,,,
119,Dipodomys spectabilis,123509,-105.435328,26.981361,,False,5,14.11,Mammalia,Rodentia,Heteromyidae,1682,Terrestre,1986,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1f40f1c9385e4ab4c95fe23ca29687e7,1f40f1c9385e4ab4c95fe23ca29687e7,No,NoDisponible,,,,,
120,Dipodomys spectabilis,123509,-105.435328,26.981361,,False,5,14.11,Mammalia,Rodentia,Heteromyidae,1682,Terrestre,1986,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=217433c60e58127687f5f5d694d273b3,217433c60e58127687f5f5d694d273b3,No,NoDisponible,,,,,
185,Dipodomys spectabilis,123506,-105.4308333,26.9308333,,False,5,10.24,Mammalia,Rodentia,Heteromyidae,1646,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=21f4a46fc3e3e74685737e0a1526845e,21f4a46fc3e3e74685737e0a1526845e,No,NoDisponible,,,,,
109,Dipodomys spectabilis,105807,-107.8075058,30.290568,,False,5,11.74,Mammalia,Rodentia,Heteromyidae,1588,Terrestre,1962,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=221e6bed529c6e3d661596990e1f6aed,221e6bed529c6e3d661596990e1f6aed,No,NoDisponible,,,,,
221,Dipodomys spectabilis,132828,-104.4,26.9333333,,False,5,8.85,Mammalia,Rodentia,Heteromyidae,1415,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=252b2c81be0bfba914dee8b3e93942f2,252b2c81be0bfba914dee8b3e93942f2,Si,NoDisponible,No,No,Si,,
34,Dipodomys spectabilis,156038,-101.7144444,22.6275,,False,5,7.37,Mammalia,Rodentia,Heteromyidae,2085,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=265819cd229460f09486d5f3cd863e4d,265819cd229460f09486d5f3cd863e4d,Si,NoDisponible,No,Si,Si,,
265,Dipodomys spectabilis,114672,-106.3666667,29.35,,False,5,14.43,Mammalia,Rodentia,Heteromyidae,1558,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=26fc283be607958bb151608af1491ede,26fc283be607958bb151608af1491ede,No,NoDisponible,,,,,
232,Dipodomys spectabilis,146440,-102.7988889,22.65,,False,5,8.36,Mammalia,Rodentia,Heteromyidae,2216,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2776ef49dcd6ebaf21e21b484f07ba87,2776ef49dcd6ebaf21e21b484f07ba87,No,NoDisponible,,,,,
216,Dipodomys spectabilis,105811,-107.9488889,30.3786111,,False,5,11.54,Mammalia,Rodentia,Heteromyidae,1471,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=279b7820d891c229c0ac24a9f99d8bf8,279b7820d891c229c0ac24a9f99d8bf8,No,NoDisponible,,,,,
192,Dipodomys spectabilis,119046,-106.3530556,28.3277778,,False,5,12.03,Mammalia,Rodentia,Heteromyidae,1603,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=27da9ab92d65fd29fabb29792a38151d,27da9ab92d65fd29fabb29792a38151d,No,NoDisponible,,,,,
89,Dipodomys spectabilis,147046,-102.6034315,27.3085121,,False,5,3.36,Mammalia,Rodentia,Heteromyidae,1610,Terrestre,2005,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=27ef8cca89ce2d40a22e358ff140b2d5,27ef8cca89ce2d40a22e358ff140b2d5,Si,NoDisponible,No,No,No,,
5,Dipodomys spectabilis,119234,-106.352,29.7,,False,5,13.4,Mammalia,Rodentia,Heteromyidae,1613,Terrestre,2006,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2b5a2dddbc29e206613caf78dde3874b,2b5a2dddbc29e206613caf78dde3874b,No,NoDisponible,,,,,
176,Dipodomys spectabilis,146556,-102.3516667,23.2916667,,False,5,8.03,Mammalia,Rodentia,Heteromyidae,1991,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2c61724589ccfc90dbae98df0b876634,2c61724589ccfc90dbae98df0b876634,No,NoDisponible,,,,,
55,Dipodomys spectabilis,151317,-102.302752,23.360128,,False,5,8.74,Mammalia,Rodentia,Heteromyidae,2005,Terrestre,1973,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2c9539874998831bee676425e2825918,2c9539874998831bee676425e2825918,No,NoDisponible,,,,,
2,Dipodomys spectabilis,101476,-108.3008333,30.7105556,,False,5,11.97,Mammalia,Rodentia,Heteromyidae,1459,Terrestre,1992,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2d7849503314e1c9527b3611f0399754,2d7849503314e1c9527b3611f0399754,No,NoDisponible,,,,,
113,Dipodomys spectabilis,101454,-108.5,30.8333333,,False,5,9.36,Mammalia,Rodentia,Heteromyidae,1432,Terrestre,1988,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2dbe8d9a5961d7837467bd527eb08e26,2dbe8d9a5961d7837467bd527eb08e26,No,NoDisponible,,,,,
20,Dipodomys spectabilis,123508,-105.3766667,26.9391667,,False,5,14.19,Mammalia,Rodentia,Heteromyidae,1600,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=307572a5859f2496259fb54ca3f72731,307572a5859f2496259fb54ca3f72731,No,NoDisponible,,,,,
161,Dipodomys spectabilis,119094,-106.0166667,28.5833333,,False,5,13.98,Mammalia,Rodentia,Heteromyidae,1473,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3101e91601a77dfb964ae2680489540f,3101e91601a77dfb964ae2680489540f,No,NoDisponible,,,,,
37,Dipodomys spectabilis,151323,-102.1141888,23.239,,False,5,5.73,Mammalia,Rodentia,Heteromyidae,1946,Terrestre,1950,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=32b56636a57d28dce67fcefcf545df0b,32b56636a57d28dce67fcefcf545df0b,No,NoDisponible,,,,,
33,Dipodomys spectabilis,156038,-101.7141767,22.628,,False,5,7.37,Mammalia,Rodentia,Heteromyidae,2090,Terrestre,1950,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=33ab53b54166c187bd058a054b8e3254,33ab53b54166c187bd058a054b8e3254,Si,NoDisponible,No,Si,Si,,
210,Dipodomys spectabilis,74235,-111.5441667,31.3719444,,False,5,2.3,Mammalia,Rodentia,Heteromyidae,983,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=33e163c896ebc36194c5a72e93a190ee,33e163c896ebc36194c5a72e93a190ee,No,NoDisponible,,,,,
193,Dipodomys spectabilis,119046,-106.3530556,28.3277778,,False,5,12.03,Mammalia,Rodentia,Heteromyidae,1603,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=34168f27c1a0814c02c92ef92e6b0577,34168f27c1a0814c02c92ef92e6b0577,No,NoDisponible,,,,,
0,Dipodomys spectabilis,87690,-110.197062,29.22651,,True,3,-15.17,Mammalia,Rodentia,Heteromyidae,569,Terrestre,1967,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=368f63121f552f998f09c57f23c7e217,368f63121f552f998f09c57f23c7e217,Si,NoDisponible,No,No,Si,,
241,Dipodomys spectabilis,123524,-105.6641667,27.1808333,,False,5,13.68,Mammalia,Rodentia,Heteromyidae,1651,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=36eb559cf59b1ecace0bbfba70409c5e,36eb559cf59b1ecace0bbfba70409c5e,No,NoDisponible,,,,,
229,Dipodomys spectabilis,128197,-105.1741667,27.2475,,False,5,7.84,Mammalia,Rodentia,Heteromyidae,1409,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=37a63d99c27f5d2216a75121cb3b8e20,37a63d99c27f5d2216a75121cb3b8e20,No,NoDisponible,,,,,
137,Dipodomys spectabilis,151319,-102.2427264,23.3644274,,False,5,7.79,Mammalia,Rodentia,Heteromyidae,1983,Terrestre,1986,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=37b84fa211095f2f72e9e507cb85ffdb,37b84fa211095f2f72e9e507cb85ffdb,No,NoDisponible,,,,,
56,Dipodomys spectabilis,151317,-102.302752,23.360128,,False,5,8.74,Mammalia,Rodentia,Heteromyidae,2005,Terrestre,1973,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=38094d81b3af593cee5690074eff0377,38094d81b3af593cee5690074eff0377,No,NoDisponible,,,,,
121,Dipodomys spectabilis,123509,-105.435328,26.981361,,False,5,14.11,Mammalia,Rodentia,Heteromyidae,1682,Terrestre,1986,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=38db44f4e50fb46666a3d338395cb574,38db44f4e50fb46666a3d338395cb574,No,NoDisponible,,,,,
175,Dipodomys spectabilis,175425,-99.4013889,22.4247222,,True,0,-87.29,Mammalia,Rodentia,Heteromyidae,869,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3935438bca882c73de03640bb172441c,3935438bca882c73de03640bb172441c,Si,NoDisponible,No,No,Si,,
104,Dipodomys spectabilis,87946,-110.194144,31.18745,,False,5,8.56,Mammalia,Rodentia,Heteromyidae,1359,Terrestre,1989,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3dbffd6a89e75f1cf4cb4d08cf9f52f3,3dbffd6a89e75f1cf4cb4d08cf9f52f3,No,NoDisponible,,,,,
98,Dipodomys spectabilis,105791,-107.573996,30.065326,,False,5,13.23,Mammalia,Rodentia,Heteromyidae,1448,Terrestre,1964,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3fa5c4898c83f2db56522088d1897017,3fa5c4898c83f2db56522088d1897017,No,NoDisponible,,,,,
10,Dipodomys spectabilis,119234,-106.3364,29.729021,,False,5,13.4,Mammalia,Rodentia,Heteromyidae,1649,Terrestre,2006,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=402d7657aa39dfa0df9fda63631f2f49,402d7657aa39dfa0df9fda63631f2f49,No,NoDisponible,,,,,
235,Dipodomys spectabilis,123482,-105.5808333,26.9308333,,False,5,8.81,Mammalia,Rodentia,Heteromyidae,1764,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=405e401ce2ed3ac64b67ef376cdb3cab,405e401ce2ed3ac64b67ef376cdb3cab,No,NoDisponible,,,,,
57,Dipodomys spectabilis,151317,-102.302752,23.360128,,False,5,8.74,Mammalia,Rodentia,Heteromyidae,2005,Terrestre,1973,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=4128f66eefeb2e6ef8ea0b5890340803,4128f66eefeb2e6ef8ea0b5890340803,No,NoDisponible,,,,,
182,Dipodomys spectabilis,109883,-106.9775,26.9063889,,False,4,-8.18,Mammalia,Rodentia,Heteromyidae,2411,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=4185b14e244f45cb4b79d275e330fa76,4185b14e244f45cb4b79d275e330fa76,Si,NoDisponible,No,No,Si,,
122,Dipodomys spectabilis,123509,-105.435328,26.981361,,False,5,14.11,Mammalia,Rodentia,Heteromyidae,1682,Terrestre,1986,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=42608c0a49ff06cc937b44a349b4e96d,42608c0a49ff06cc937b44a349b4e96d,No,NoDisponible,,,,,
154,Dipodomys spectabilis,119115,-106.0889,28.6353,,False,5,11.73,Mammalia,Rodentia,Heteromyidae,1424,Terrestre,1937,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=42f7930268cd4efe83fda71d3d32f69c,42f7930268cd4efe83fda71d3d32f69c,No,NoDisponible,,,,,
156,Dipodomys spectabilis,151169,-102.3,21.8789,,False,5,5.27,Mammalia,Rodentia,Heteromyidae,1864,Terrestre,1967,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=432da94f2306fd0a9c6ba5e58281af24,432da94f2306fd0a9c6ba5e58281af24,No,NoDisponible,,,,,
158,Dipodomys spectabilis,146573,-102.725,23.6,,False,5,9.32,Mammalia,Rodentia,Heteromyidae,2015,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=438a86f1935c135f3ae062cdb73c5d43,438a86f1935c135f3ae062cdb73c5d43,No,NoDisponible,,,,,
58,Dipodomys spectabilis,151317,-102.302752,23.360128,,False,5,8.74,Mammalia,Rodentia,Heteromyidae,2005,Terrestre,1973,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=4482fafc84d8beb7f9e73631511fc287,4482fafc84d8beb7f9e73631511fc287,No,NoDisponible,,,,,
190,Dipodomys spectabilis,123527,-105.6641667,27.2308333,,False,5,14.74,Mammalia,Rodentia,Heteromyidae,1599,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=44d7143a506b4265f7f05ac9e3882009,44d7143a506b4265f7f05ac9e3882009,No,NoDisponible,,,,,
6,Dipodomys spectabilis,119234,-106.352,29.7,,False,5,13.4,Mammalia,Rodentia,Heteromyidae,1613,Terrestre,2006,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=4503272927cd1ad4819f0a278bf3c8f4,4503272927cd1ad4819f0a278bf3c8f4,No,NoDisponible,,,,,
27,Dipodomys spectabilis,78698,-111.0980747,30.192415,,False,5,1.82,Mammalia,Rodentia,Heteromyidae,732,Terrestre,1951,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=45250a0a3fda0e951a5beb127ac993aa,45250a0a3fda0e951a5beb127ac993aa,Si,NoDisponible,No,No,Si,,
59,Dipodomys spectabilis,151317,-102.302752,23.360128,,False,5,8.74,Mammalia,Rodentia,Heteromyidae,2005,Terrestre,1973,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=46069758d126e8d14d3ae6060d2d8e07,46069758d126e8d14d3ae6060d2d8e07,No,NoDisponible,,,,,
150,Dipodomys spectabilis,119115,-106.0889,28.6353,,False,5,11.73,Mammalia,Rodentia,Heteromyidae,1424,Terrestre,1893,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=47496162a97536c6e4ac1dff3e6f1ca7,47496162a97536c6e4ac1dff3e6f1ca7,No,NoDisponible,,,,,
236,Dipodomys spectabilis,123482,-105.6333333,26.9333333,,False,5,8.81,Mammalia,Rodentia,Heteromyidae,1764,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=474d544e76838148c538086ad02093a1,474d544e76838148c538086ad02093a1,No,NoDisponible,,,,,
247,Dipodomys spectabilis,123484,-105.5308333,26.9308333,,False,5,8.61,Mammalia,Rodentia,Heteromyidae,1771,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=485a82fe6a30690c2b34281e6d19ab56,485a82fe6a30690c2b34281e6d19ab56,No,NoDisponible,,,,,
60,Dipodomys spectabilis,151317,-102.302752,23.360128,,False,5,8.74,Mammalia,Rodentia,Heteromyidae,2005,Terrestre,1973,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=4996b5715e66c1fcb592eb3b9aa26842,4996b5715e66c1fcb592eb3b9aa26842,No,NoDisponible,,,,,
209,Dipodomys spectabilis,137559,-103.9311111,27.5197222,,False,5,4.97,Mammalia,Rodentia,Heteromyidae,1348,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=4997085824828dcb90d0b0cc8d4c22b9,4997085824828dcb90d0b0cc8d4c22b9,Si,NoDisponible,No,No,Si,,
242,Dipodomys spectabilis,105817,-107.9077778,30.4127778,,False,5,9.62,Mammalia,Rodentia,Heteromyidae,1455,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=499a45507ac45d2a3dc69820aad94b64,499a45507ac45d2a3dc69820aad94b64,No,NoDisponible,,,,,
123,Dipodomys spectabilis,123509,-105.435328,26.981361,,False,5,14.11,Mammalia,Rodentia,Heteromyidae,1682,Terrestre,1986,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=4bba1c1d3eb5b5fe165922572c7cd8da,4bba1c1d3eb5b5fe165922572c7cd8da,No,NoDisponible,,,,,
