,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
263,Lontra longicaudis,230836,-92.1341667,16.2511111,,False,5,6.18,Mammalia,Carnivora,Mustelidae,1638,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=00fe6fb634b99e3c624c07abe2e6bd85,00fe6fb634b99e3c624c07abe2e6bd85,No,NoDisponible,,,,,,,
353,Lontra longicaudis,136587,-103.8111111,19.1972222,,False,5,8.12,Mammalia,Carnivora,Mustelidae,327,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0112a04644ac3e1ea7f860fb963a58b4,0112a04644ac3e1ea7f860fb963a58b4,No,NoDisponible,,,,,,,
100,Lontra longicaudis,199316,-96.4653,15.7444,,False,5,15.79,Mammalia,Carnivora,Mustelidae,151,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=012501dab032e52dea8485aed50a1acf,012501dab032e52dea8485aed50a1acf,No,NoDisponible,,,,,,,
72,Lontra longicaudis,243413,-90.8202344,16.3164116,,False,5,21.91,Mammalia,Carnivora,Mustelidae,142,Dulceacuícola; Terrestre,2017,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=02274eee1e927046464cfa5b1e414cd0,02274eee1e927046464cfa5b1e414cd0,No,NoDisponible,,,,,,,
358,Lontra longicaudis,160215,-101.055,17.4444444,,False,5,10.95,Mammalia,Carnivora,Mustelidae,171,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=02a797324cf4d375535ddbd9c1b27f2e,02a797324cf4d375535ddbd9c1b27f2e,No,NoDisponible,,,,,,,
469,Lontra longicaudis,230753,-92.2541667,15.3938889,,False,5,15.2,Mammalia,Carnivora,Mustelidae,1942,Dulceacuícola; Terrestre,1943,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0379e24e89584cc3ca22743865fcbcb2,0379e24e89584cc3ca22743865fcbcb2,No,NoDisponible,,,,,,,
274,Lontra longicaudis,141232,-102.9347222,18.3180556,,False,5,15.48,Mammalia,Carnivora,Mustelidae,830,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=045c8a381a5c572d9cfce85ced844ccd,045c8a381a5c572d9cfce85ced844ccd,No,NoDisponible,,,,,,,
312,Lontra longicaudis,204130,-95.6666667,16.0261111,,False,5,5.11,Mammalia,Carnivora,Mustelidae,61,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=05a348c4f0de5136b09d9b94ee26d9da,05a348c4f0de5136b09d9b94ee26d9da,No,NoDisponible,,,,,,,
435,Lontra longicaudis,141557,-103.165,21.2361111,,False,5,4.31,Mammalia,Carnivora,Mustelidae,1262,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=06247ebb3fa65d3dd3cdc2a8afd28773,06247ebb3fa65d3dd3cdc2a8afd28773,No,NoDisponible,,,,,,,
281,Lontra longicaudis,155735,-101.6855556,20.145,,False,5,-5.35,Mammalia,Carnivora,Mustelidae,1705,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=06c6fde971bbd9ccf9a225c4f7cce44b,06c6fde971bbd9ccf9a225c4f7cce44b,No,NoDisponible,,,,,,,
331,Lontra longicaudis,105414,-108.0544444,27.2969444,,False,5,-0.93,Mammalia,Carnivora,Mustelidae,1621,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=081ae1f0eae1bd4b5fd86689c49b5e48,081ae1f0eae1bd4b5fd86689c49b5e48,No,NoDisponible,,,,,,,
60,Lontra longicaudis,136717,-103.8987074,20.4071433,,False,5,0.76,Mammalia,Carnivora,Mustelidae,1311,Dulceacuícola; Terrestre,2013,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=08e2b40da441c610e57ac500fff67bf4,08e2b40da441c610e57ac500fff67bf4,No,NoDisponible,,,,,,,
84,Lontra longicaudis,194836,-97.0259944,19.0078333,,True,4,-11.24,Mammalia,Carnivora,Mustelidae,1320,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0aef47fe181044b4dc1a14c7e47ff635,0aef47fe181044b4dc1a14c7e47ff635,No,NoDisponible,,,,,,,
81,Lontra longicaudis,243460,-90.6996667,16.5798889,,False,5,25.98,Mammalia,Carnivora,Mustelidae,119,Dulceacuícola; Terrestre,1999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0b11aa9dd4e7660f45dbc2d23d16a797,0b11aa9dd4e7660f45dbc2d23d16a797,No,NoDisponible,,,,,,,
