,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente
4,Eumops bonariensis,248304,-89.6913889,21.0672222,,False,4,28.48,Mammalia,Chiroptera,Molossidae,13,Terrestre,1998,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=061241c9d3ca1023af27ab397749498f,061241c9d3ca1023af27ab397749498f,Si,NoDisponible,No,Si,Si,,
22,Eumops bonariensis,252504,-89.5902778,20.7883333,,False,4,18.84,Mammalia,Chiroptera,Molossidae,20,Terrestre,1996,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0779eea6a0873849bde843c69c56e571,0779eea6a0873849bde843c69c56e571,No,NoDisponible,,,,,
0,Eumops bonariensis,252446,-89.475,20.2583333,,True,3,-8.23,Mammalia,Chiroptera,Molossidae,75,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0ea500c796885d48e2d477d37ad175e0,0ea500c796885d48e2d477d37ad175e0,Si,NoDisponible,No,No,Si,,
27,Eumops bonariensis,269550,-86.9466667,20.5083333,,True,0,-70.21,Mammalia,Chiroptera,Molossidae,15,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0f840b4f60622b00e542b78e8f3f8e1a,0f840b4f60622b00e542b78e8f3f8e1a,No,NoDisponible,,,,,
29,Eumops bonariensis,226763,-92.8677778,17.5463889,,False,4,28.56,Mammalia,Chiroptera,Molossidae,68,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2b3d31be9b8070595aaed2f87e7b6293,2b3d31be9b8070595aaed2f87e7b6293,No,NoDisponible,,,,,
9,Eumops bonariensis,252549,-89.6519444,20.9483333,,False,4,32.68,Mammalia,Chiroptera,Molossidae,15,Terrestre,1997,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2da82a15091208e1294cd29a11c85358,2da82a15091208e1294cd29a11c85358,No,NoDisponible,,,,,
10,Eumops bonariensis,252549,-89.6519444,20.9483333,,False,4,32.68,Mammalia,Chiroptera,Molossidae,15,Terrestre,1997,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=380fbefe511f0a6d6d016de0894be2a9,380fbefe511f0a6d6d016de0894be2a9,No,NoDisponible,,,,,
11,Eumops bonariensis,252549,-89.6519444,20.9483333,,False,4,32.68,Mammalia,Chiroptera,Molossidae,15,Terrestre,1997,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3a9cd4afd830f0c51c4d5d793cfe49bf,3a9cd4afd830f0c51c4d5d793cfe49bf,No,NoDisponible,,,,,
1,Eumops bonariensis,252446,-89.475,20.2583333,,True,3,-8.23,Mammalia,Chiroptera,Molossidae,75,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=4962b52d28f04ab2b6ab78e565feba22,4962b52d28f04ab2b6ab78e565feba22,Si,NoDisponible,No,No,Si,,
7,Eumops bonariensis,252549,-89.6408333,20.9713889,,False,4,32.68,Mammalia,Chiroptera,Molossidae,16,Terrestre,1997,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=49ee4640262a6fbcd2197afcddaa097e,49ee4640262a6fbcd2197afcddaa097e,No,NoDisponible,,,,,
6,Eumops bonariensis,252549,-89.6241667,20.9675,,False,4,32.68,Mammalia,Chiroptera,Molossidae,19,Terrestre,1997,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=72a2176b77fbbabc832acb28c5d26931,72a2176b77fbbabc832acb28c5d26931,No,NoDisponible,,,,,
17,Eumops bonariensis,252552,-89.6094444,21.0030556,,False,4,32.85,Mammalia,Chiroptera,Molossidae,13,Terrestre,1997,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=751a10ab15b2794b5229938ffb3cd025,751a10ab15b2794b5229938ffb3cd025,No,NoDisponible,,,,,
18,Eumops bonariensis,252552,-89.5844444,21.0083333,,False,4,32.85,Mammalia,Chiroptera,Molossidae,19,Terrestre,1997,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=8c07b5c3677dad5f5fa10876761a6d8c,8c07b5c3677dad5f5fa10876761a6d8c,No,NoDisponible,,,,,
32,Eumops bonariensis,204406,-95.6563889,18.6119444,,True,2,-22.67,Mammalia,Chiroptera,Molossidae,17,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=a09f53ebf0576579fc1e6f5d4b6b3557,a09f53ebf0576579fc1e6f5d4b6b3557,Si,NoDisponible,No,Si,Si,,
13,Eumops bonariensis,252549,-89.6216667,20.9677778,,False,4,32.68,Mammalia,Chiroptera,Molossidae,14,Terrestre,9999,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=a6a05a3150d7bd6489d48876f437e46a,a6a05a3150d7bd6489d48876f437e46a,No,NoDisponible,,,,,
12,Eumops bonariensis,252549,-89.6519444,20.9483333,,False,4,32.68,Mammalia,Chiroptera,Molossidae,15,Terrestre,1997,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=abbc4cacd113264ed6ef2155c69806a1,abbc4cacd113264ed6ef2155c69806a1,No,NoDisponible,,,,,
2,Eumops bonariensis,252446,-89.475,20.2583333,,True,3,-8.23,Mammalia,Chiroptera,Molossidae,75,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=b6cd6f6b1bb761f21d0ae58e3bd7a128,b6cd6f6b1bb761f21d0ae58e3bd7a128,Si,NoDisponible,No,No,Si,,
14,Eumops bonariensis,252549,-89.6216667,20.9677778,,False,4,32.68,Mammalia,Chiroptera,Molossidae,14,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=b717135b4cebf91529f0d70241e8a060,b717135b4cebf91529f0d70241e8a060,No,NoDisponible,,,,,
19,Eumops bonariensis,252552,-89.615,21.0133333,,False,4,32.85,Mammalia,Chiroptera,Molossidae,19,Terrestre,1998,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=c117c16f3beaaa9146b1e2fc0f3f3843,c117c16f3beaaa9146b1e2fc0f3f3843,No,NoDisponible,,,,,
3,Eumops bonariensis,226766,-92.9379515,17.811,,False,4,30.75,Mammalia,Chiroptera,Molossidae,19,Terrestre,1960,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=c1d92972c1ebe4c281fb9296d5c7b3dc,c1d92972c1ebe4c281fb9296d5c7b3dc,No,NoDisponible,,,,,
