,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente
0,Eumops hansae,226512,-92.8786111,15.5677778,,False,1,37.95,Mammalia,Chiroptera,Molossidae,343,Terrestre,1991,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2e2752cf005687bb5f39c61cdf73db9d,2e2752cf005687bb5f39c61cdf73db9d,No,NoDisponible,NoDisponible,,Si,,
5,Eumops hansae,226536,-92.75,15.5833333,,True,0,-306.31,Mammalia,Chiroptera,Molossidae,1520,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=431c7ac717c2a61efb1f2c4a624568bc,431c7ac717c2a61efb1f2c4a624568bc,No,NoDisponible,NoDisponible,,Si,,
1,Eumops hansae,226512,-92.8786111,15.5677778,,False,1,37.95,Mammalia,Chiroptera,Molossidae,343,Terrestre,1971,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=740ed5a06c47bb9e79534038f6eaf985,740ed5a06c47bb9e79534038f6eaf985,No,NoDisponible,NoDisponible,,Si,,
4,Eumops hansae,239214,-90.9508333,16.1066667,,False,2,48.11,Mammalia,Chiroptera,Molossidae,145,Terrestre,1990,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=b5aa9c42b642a57469a9ce1e671dc3d5,b5aa9c42b642a57469a9ce1e671dc3d5,No,NoDisponible,NoDisponible,,Si,,
6,Eumops hansae,226536,-92.75,15.5666667,,True,0,-306.31,Mammalia,Chiroptera,Molossidae,1215,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=b6d0ba78f8e5488ff4627f38d7005260,b6d0ba78f8e5488ff4627f38d7005260,No,NoDisponible,NoDisponible,,Si,,
2,Eumops hansae,226512,-92.8758333,15.5577778,,False,1,37.95,Mammalia,Chiroptera,Molossidae,308,Terrestre,1971,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=d3fd9ad8991803e501d3bec3526867e6,d3fd9ad8991803e501d3bec3526867e6,No,NoDisponible,NoDisponible,,Si,,
3,Eumops hansae,226512,-92.8758333,15.5577778,,False,1,37.95,Mammalia,Chiroptera,Molossidae,308,Terrestre,1991,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f52aeb5e80b12e0b7f6931c8e58bca53,f52aeb5e80b12e0b7f6931c8e58bca53,No,NoDisponible,NoDisponible,,Si,,
