,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente
48,Dipodomys simulans,86965,-110.093325,23.384747,,True,1,-30.63,Mammalia,Rodentia,Heteromyidae,209,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0637db6e48edb62a9f49dc50ebf46444,0637db6e48edb62a9f49dc50ebf46444,Si,NoDisponible,No,No,Si,,
46,Dipodomys simulans,46642,-115.2416666,29.9749999,,False,3,18.03,Mammalia,Rodentia,Heteromyidae,507,Terrestre,1998,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=067a36e3375fd9c94edc21ec47c2a3bb,067a36e3375fd9c94edc21ec47c2a3bb,No,NoDisponible,,,,,
565,Dipodomys simulans,73439,-111.8740005,25.4440002,,False,3,8.77,Mammalia,Rodentia,Heteromyidae,18,Terrestre,2002,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=06a1288df4b818d55c7ffd8d3ceb03f3,06a1288df4b818d55c7ffd8d3ceb03f3,No,NoDisponible,,,,,
231,Dipodomys simulans,42227,-115.727798,31.367625,,False,3,13.12,Mammalia,Rodentia,Heteromyidae,768,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=06e030701928e8f1a50cc8b9242db9fe,06e030701928e8f1a50cc8b9242db9fe,Si,NoDisponible,No,No,Si,,
208,Dipodomys simulans,64623,-112.732291,27.281704,,False,3,7.85,Mammalia,Rodentia,Heteromyidae,235,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=07771246b1f6c4105ca7065ae1cc7536,07771246b1f6c4105ca7065ae1cc7536,Si,NoDisponible,No,Si,Si,,
93,Dipodomys simulans,51281,-114.968021,29.936776,,False,3,14.59,Mammalia,Rodentia,Heteromyidae,580,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=07a629a447771845c9948fb14acfea92,07a629a447771845c9948fb14acfea92,Si,NoDisponible,No,Si,Si,,
484,Dipodomys simulans,42217,-115.6487503,31.1344203,,False,3,12,Mammalia,Rodentia,Heteromyidae,1386,Terrestre,1979,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=07ac735c3944cc7f7dbd16b943072fbd,07ac735c3944cc7f7dbd16b943072fbd,Si,NoDisponible,No,No,Si,,
462,Dipodomys simulans,60291,-113.7460022,28.1490994,,False,3,16.24,Mammalia,Rodentia,Heteromyidae,130,Terrestre,2010,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=07c44c8f5b7f35fd2e2317f4e8b0e899,07c44c8f5b7f35fd2e2317f4e8b0e899,No,NoDisponible,,,,,
232,Dipodomys simulans,42227,-115.727798,31.367625,,False,3,13.12,Mammalia,Rodentia,Heteromyidae,768,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=095df8df3bbd942ac5fde1bb66edfda5,095df8df3bbd942ac5fde1bb66edfda5,Si,NoDisponible,No,No,Si,,
139,Dipodomys simulans,60356,-113.7518311,28.73917,,False,3,17.12,Mammalia,Rodentia,Heteromyidae,435,Terrestre,1980,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=096a8d792e719615c0650bc721d117fc,096a8d792e719615c0650bc721d117fc,No,NoDisponible,,,,,
557,Dipodomys simulans,42170,-115.6539993,30.9729996,,False,3,14.24,Mammalia,Rodentia,Heteromyidae,1245,Terrestre,2001,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=099e9a4ca78068e1660b7559452e97ab,099e9a4ca78068e1660b7559452e97ab,Si,NoDisponible,No,Si,Si,,
233,Dipodomys simulans,42227,-115.727798,31.367625,,False,3,13.12,Mammalia,Rodentia,Heteromyidae,768,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0a2ed1a5c2fc3df1fe7d8a5177dd50e4,0a2ed1a5c2fc3df1fe7d8a5177dd50e4,Si,NoDisponible,No,No,Si,,
357,Dipodomys simulans,55803,-113.9042892,28.8934631,,False,3,18.09,Mammalia,Rodentia,Heteromyidae,232,Terrestre,1980,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0aa1952b6d00eb19f0df5f950300401e,0aa1952b6d00eb19f0df5f950300401e,No,NoDisponible,,,,,
517,Dipodomys simulans,46645,-115.2528458,30.0515786,,False,3,18.4,Mammalia,Rodentia,Heteromyidae,600,Terrestre,1926,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0ad1cd2fdaea62bea83ff75a0ec4483a,0ad1cd2fdaea62bea83ff75a0ec4483a,No,NoDisponible,,,,,
49,Dipodomys simulans,86965,-110.093325,23.384747,,True,1,-30.63,Mammalia,Rodentia,Heteromyidae,209,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0bf42c92e18586243dba352154fdb20f,0bf42c92e18586243dba352154fdb20f,Si,NoDisponible,No,No,Si,,
322,Dipodomys simulans,42046,-115.6620026,30.0960007,,False,3,13.71,Mammalia,Rodentia,Heteromyidae,53,Terrestre,2001,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0bf8c3679ba0265541a2e8050c7172a3,0bf8c3679ba0265541a2e8050c7172a3,No,NoDisponible,,,,,
485,Dipodomys simulans,42217,-115.6487503,31.1344203,,False,3,12,Mammalia,Rodentia,Heteromyidae,1386,Terrestre,1979,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0bfcaa04a0823a4866cc124dda10443d,0bfcaa04a0823a4866cc124dda10443d,Si,NoDisponible,No,No,Si,,
309,Dipodomys simulans,42046,-115.644247,30.087711,,False,3,13.71,Mammalia,Rodentia,Heteromyidae,168,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0c6c5609fd0ec5d4eb7d2565208a5493,0c6c5609fd0ec5d4eb7d2565208a5493,No,NoDisponible,,,,,
126,Dipodomys simulans,60356,-113.754167,28.744306,,False,3,17.12,Mammalia,Rodentia,Heteromyidae,435,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0cde82a099d33f582085065cce7d653f,0cde82a099d33f582085065cce7d653f,No,NoDisponible,,,,,
94,Dipodomys simulans,51281,-114.968021,29.936776,,False,3,14.59,Mammalia,Rodentia,Heteromyidae,580,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0f21d6eef19c32abe3229d76c37d3c18,0f21d6eef19c32abe3229d76c37d3c18,Si,NoDisponible,No,Si,Si,,
234,Dipodomys simulans,42227,-115.727798,31.367625,,False,3,13.12,Mammalia,Rodentia,Heteromyidae,768,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0f711abafdb7d77f9c8a39688c2ad01a,0f711abafdb7d77f9c8a39688c2ad01a,Si,NoDisponible,No,No,Si,,
154,Dipodomys simulans,51607,-114.890278,32.496944,,False,2,1.72,Mammalia,Rodentia,Heteromyidae,27,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0fa81aa4a80e1959f5351a8656598526,0fa81aa4a80e1959f5351a8656598526,Si,NoDisponible,No,No,Si,,
509,Dipodomys simulans,37882,-116.2584,30.9694997,,False,3,8.43,Mammalia,Rodentia,Heteromyidae,19,Terrestre,2010,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0fcea27560571fd4892a8a60d69f9dcc,0fcea27560571fd4892a8a60d69f9dcc,No,NoDisponible,,,,,
235,Dipodomys simulans,42227,-115.727798,31.367625,,False,3,13.12,Mammalia,Rodentia,Heteromyidae,768,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1124b926004f3890f0e0769de91a35f6,1124b926004f3890f0e0769de91a35f6,Si,NoDisponible,No,No,Si,,
50,Dipodomys simulans,86965,-110.093325,23.384747,,True,1,-30.63,Mammalia,Rodentia,Heteromyidae,209,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=115d4cbfd4aca6b85a1a2b52ed6feb01,115d4cbfd4aca6b85a1a2b52ed6feb01,Si,NoDisponible,No,No,Si,,
394,Dipodomys simulans,42246,-116.1166686,31.8500003,,False,3,10.43,Mammalia,Rodentia,Heteromyidae,841,Terrestre,1927,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=121a11da6ae645122fc1f62689180fbe,121a11da6ae645122fc1f62689180fbe,Si,NoDisponible,No,Si,Si,,
292,Dipodomys simulans,42227,-115.7230378,31.4014969,,False,3,13.12,Mammalia,Rodentia,Heteromyidae,803,Terrestre,1961,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=122b8946e64a92ccd0b15a98a35b861e,122b8946e64a92ccd0b15a98a35b861e,Si,NoDisponible,No,No,Si,,
4,Dipodomys simulans,46977,-115.5170227,32.59972,,False,2,0.64,Mammalia,Rodentia,Heteromyidae,1,Terrestre,1894,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=12e4eafdc0d7bfc0f6b6ad27196623d5,12e4eafdc0d7bfc0f6b6ad27196623d5,Si,NoDisponible,No,No,Si,,
310,Dipodomys simulans,42046,-115.644247,30.087711,,False,3,13.71,Mammalia,Rodentia,Heteromyidae,168,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1312228612ef20f63f87920be202399f,1312228612ef20f63f87920be202399f,No,NoDisponible,,,,,
589,Dipodomys simulans,42139,-115.8720016,30.9020004,,False,3,21.42,Mammalia,Rodentia,Heteromyidae,469,Terrestre,2004,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=13312974cef43db5a23855859dd56a89,13312974cef43db5a23855859dd56a89,No,NoDisponible,,,,,
602,Dipodomys simulans,51297,-114.6269989,29.6469994,,False,3,16.55,Mammalia,Rodentia,Heteromyidae,689,Terrestre,2004,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=133ccb192364d30c15d3abd2975aa701,133ccb192364d30c15d3abd2975aa701,Si,NoDisponible,No,Si,Si,,
95,Dipodomys simulans,51281,-114.968021,29.936776,,False,3,14.59,Mammalia,Rodentia,Heteromyidae,580,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=135554296b554bdac8333630161c13c8,135554296b554bdac8333630161c13c8,Si,NoDisponible,No,Si,Si,,
155,Dipodomys simulans,51607,-114.890278,32.496944,,False,2,1.72,Mammalia,Rodentia,Heteromyidae,27,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=137a9c64ff199c33ff0de93772766d9b,137a9c64ff199c33ff0de93772766d9b,Si,NoDisponible,No,No,Si,,
372,Dipodomys simulans,46603,-115.2907028,29.6721478,,False,3,16.98,Mammalia,Rodentia,Heteromyidae,448,Terrestre,1980,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1406afaae36228c3070c6837c86d6bb7,1406afaae36228c3070c6837c86d6bb7,No,NoDisponible,,,,,
236,Dipodomys simulans,42227,-115.727798,31.367625,,False,3,13.12,Mammalia,Rodentia,Heteromyidae,768,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=142c333c4fd818343ffa2d3fca99988a,142c333c4fd818343ffa2d3fca99988a,Si,NoDisponible,No,No,Si,,
209,Dipodomys simulans,64623,-112.732291,27.281704,,False,3,7.85,Mammalia,Rodentia,Heteromyidae,235,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=144df3ee7c00e22715c733a385404979,144df3ee7c00e22715c733a385404979,Si,NoDisponible,No,Si,Si,,
395,Dipodomys simulans,42246,-116.1166686,31.8500003,,False,3,10.43,Mammalia,Rodentia,Heteromyidae,841,Terrestre,1927,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=14b4bf1db4209579d60c12fa7a51cb07,14b4bf1db4209579d60c12fa7a51cb07,Si,NoDisponible,No,Si,Si,,
596,Dipodomys simulans,46637,-115.0849991,29.8150005,,False,3,18.05,Mammalia,Rodentia,Heteromyidae,440,Terrestre,1998,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=14d1a30f521386c0370a87bc03ca9895,14d1a30f521386c0370a87bc03ca9895,No,NoDisponible,,,,,
437,Dipodomys simulans,42273,-115.8304597,31.6544894,,False,3,13.2,Mammalia,Rodentia,Heteromyidae,1173,Terrestre,1980,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=151b357703903d66219646d9b4b50432,151b357703903d66219646d9b4b50432,Si,NoDisponible,No,No,Si,,
51,Dipodomys simulans,86965,-110.093325,23.384747,,True,1,-30.63,Mammalia,Rodentia,Heteromyidae,209,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=163874725ac4671549248a4c3b4ae49b,163874725ac4671549248a4c3b4ae49b,Si,NoDisponible,No,No,Si,,
210,Dipodomys simulans,64623,-112.732291,27.281704,,False,3,7.85,Mammalia,Rodentia,Heteromyidae,235,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=16e4c39fbfab9dd96f11898e316ffd92,16e4c39fbfab9dd96f11898e316ffd92,Si,NoDisponible,No,Si,Si,,
348,Dipodomys simulans,55755,-114.162448,28.682559,,False,3,10.62,Mammalia,Rodentia,Heteromyidae,76,Terrestre,1998,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=176c29884236d32fb8a1dea62c6ce237,176c29884236d32fb8a1dea62c6ce237,No,NoDisponible,,,,,
367,Dipodomys simulans,64723,-113.1280594,28.3967647,,False,3,14.98,Mammalia,Rodentia,Heteromyidae,330,Terrestre,2010,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=176c3d64beffa2b2d0ae4d29d786c2a6,176c3d64beffa2b2d0ae4d29d786c2a6,No,NoDisponible,,,,,
438,Dipodomys simulans,42273,-115.8304597,31.6544894,,False,3,13.2,Mammalia,Rodentia,Heteromyidae,1173,Terrestre,1980,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=17a74d337b889bcd44723d5d07f67a16,17a74d337b889bcd44723d5d07f67a16,Si,NoDisponible,No,No,Si,,
470,Dipodomys simulans,42125,-115.9316253,30.7741164,,False,3,11.97,Mammalia,Rodentia,Heteromyidae,112,Terrestre,1925,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=188344197b5595169786daae3ca87502,188344197b5595169786daae3ca87502,No,NoDisponible,,,,,
486,Dipodomys simulans,42217,-115.6487503,31.1344203,,False,3,12,Mammalia,Rodentia,Heteromyidae,1386,Terrestre,1979,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1906e605d7063e35421943ef2f5606a1,1906e605d7063e35421943ef2f5606a1,Si,NoDisponible,No,No,Si,,
525,Dipodomys simulans,42243,-115.9929506,31.6441728,,False,3,8.81,Mammalia,Rodentia,Heteromyidae,1112,Terrestre,1961,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=195d1d70dac99fe2de5627308bd6bc6d,195d1d70dac99fe2de5627308bd6bc6d,Si,NoDisponible,No,No,Si,,
430,Dipodomys simulans,55749,-114.3886947,28.8139592,,False,3,9.81,Mammalia,Rodentia,Heteromyidae,141,Terrestre,1928,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=195e671529ad5e74bcd83da620d45221,195e671529ad5e74bcd83da620d45221,Si,NoDisponible,No,Si,Si,,
526,Dipodomys simulans,42243,-115.9929506,31.6441728,,False,3,8.81,Mammalia,Rodentia,Heteromyidae,1112,Terrestre,1961,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1a4d7786fce5a9e93b15310e1faac04b,1a4d7786fce5a9e93b15310e1faac04b,Si,NoDisponible,No,No,Si,,
52,Dipodomys simulans,86965,-110.093325,23.384747,,True,1,-30.63,Mammalia,Rodentia,Heteromyidae,209,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1a4fee94186b4813056fb7b0bee746bb,1a4fee94186b4813056fb7b0bee746bb,Si,NoDisponible,No,No,Si,,
527,Dipodomys simulans,42243,-115.9929506,31.6441728,,False,3,8.81,Mammalia,Rodentia,Heteromyidae,1112,Terrestre,1961,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1a9e9dcc0a6064251996b78c42d9ee35,1a9e9dcc0a6064251996b78c42d9ee35,Si,NoDisponible,No,No,Si,,
237,Dipodomys simulans,42227,-115.727798,31.367625,,False,3,13.12,Mammalia,Rodentia,Heteromyidae,768,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1af8de03fba57fcef8aa1596eaf823e1,1af8de03fba57fcef8aa1596eaf823e1,Si,NoDisponible,No,No,Si,,
238,Dipodomys simulans,42227,-115.727798,31.367625,,False,3,13.12,Mammalia,Rodentia,Heteromyidae,768,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1b0b1552564441e491d2567118478b62,1b0b1552564441e491d2567118478b62,Si,NoDisponible,No,No,Si,,
140,Dipodomys simulans,60356,-113.7518311,28.73917,,False,3,17.12,Mammalia,Rodentia,Heteromyidae,435,Terrestre,1980,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1b0e2fe0b9a54c106b8dd8110ceb638f,1b0e2fe0b9a54c106b8dd8110ceb638f,No,NoDisponible,,,,,
5,Dipodomys simulans,46977,-115.5170227,32.59972,,False,2,0.64,Mammalia,Rodentia,Heteromyidae,1,Terrestre,1894,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1bb8dd6beeea8980ffbfbdebc301f79b,1bb8dd6beeea8980ffbfbdebc301f79b,Si,NoDisponible,No,No,Si,,
16,Dipodomys simulans,34139,-117.0559997,32.3583603,,False,3,6.37,Mammalia,Rodentia,Heteromyidae,19,Terrestre,1980,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1cc50f62c0de46ff38da294b323d3065,1cc50f62c0de46ff38da294b323d3065,No,NoDisponible,,,,,
439,Dipodomys simulans,42273,-115.8304597,31.6544894,,False,3,13.2,Mammalia,Rodentia,Heteromyidae,1173,Terrestre,1980,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1d21f9893632460ff93d19f7fdeedc15,1d21f9893632460ff93d19f7fdeedc15,Si,NoDisponible,No,No,Si,,
311,Dipodomys simulans,42046,-115.644247,30.087711,,False,3,13.71,Mammalia,Rodentia,Heteromyidae,168,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1dfc28ed7679dcda0a9bb5144339d45b,1dfc28ed7679dcda0a9bb5144339d45b,No,NoDisponible,,,,,
584,Dipodomys simulans,42139,-115.8809967,30.9039993,,False,3,21.42,Mammalia,Rodentia,Heteromyidae,452,Terrestre,2004,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1e2cdeba1ed2b013e34f21799db5755d,1e2cdeba1ed2b013e34f21799db5755d,No,NoDisponible,,,,,
96,Dipodomys simulans,51281,-114.968021,29.936776,,False,3,14.59,Mammalia,Rodentia,Heteromyidae,580,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1e6a6f87aaff1dfe0e86b99195afbab2,1e6a6f87aaff1dfe0e86b99195afbab2,Si,NoDisponible,No,Si,Si,,
611,Dipodomys simulans,42212,-115.7728999,31.2392977,,False,3,12.37,Mammalia,Rodentia,Heteromyidae,1211,Terrestre,2015,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1f8cbfe1133a6d54d660b6d28d78899b,1f8cbfe1133a6d54d660b6d28d78899b,Si,NoDisponible,No,No,Si,,
487,Dipodomys simulans,42217,-115.6487503,31.1344203,,False,3,12,Mammalia,Rodentia,Heteromyidae,1386,Terrestre,1979,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1fa2dc42a6fb0104b47ddccb45d1c703,1fa2dc42a6fb0104b47ddccb45d1c703,Si,NoDisponible,No,No,Si,,
97,Dipodomys simulans,51281,-114.968021,29.936776,,False,3,14.59,Mammalia,Rodentia,Heteromyidae,580,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1fbc9ab279e728bfd538f8e225ef39de,1fbc9ab279e728bfd538f8e225ef39de,Si,NoDisponible,No,Si,Si,,
396,Dipodomys simulans,42246,-116.1166686,31.8500003,,False,3,10.43,Mammalia,Rodentia,Heteromyidae,841,Terrestre,1927,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1fdaaa0c0e55938e73fc467b8b86655c,1fdaaa0c0e55938e73fc467b8b86655c,Si,NoDisponible,No,Si,Si,,
127,Dipodomys simulans,60356,-113.754167,28.744306,,False,3,17.12,Mammalia,Rodentia,Heteromyidae,435,Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=20867630e493af7587bffbd471f113ef,20867630e493af7587bffbd471f113ef,No,NoDisponible,,,,,
293,Dipodomys simulans,42227,-115.7230378,31.4014969,,False,3,13.12,Mammalia,Rodentia,Heteromyidae,803,Terrestre,1961,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=20e50b946a4c25ce9ae472628b15eae3,20e50b946a4c25ce9ae472628b15eae3,Si,NoDisponible,No,No,Si,,
397,Dipodomys simulans,42246,-116.1166686,31.8500003,,False,3,10.43,Mammalia,Rodentia,Heteromyidae,841,Terrestre,1927,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=218e8f065e0b676b0ebebd9fbe7a4471,218e8f065e0b676b0ebebd9fbe7a4471,Si,NoDisponible,No,Si,Si,,
398,Dipodomys simulans,42246,-116.1166686,31.8500003,,False,3,10.43,Mammalia,Rodentia,Heteromyidae,841,Terrestre,1927,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=21c826e96a4c5d7c8604c57c036d4e79,21c826e96a4c5d7c8604c57c036d4e79,Si,NoDisponible,No,Si,Si,,
399,Dipodomys simulans,42246,-116.1166686,31.8500003,,False,3,10.43,Mammalia,Rodentia,Heteromyidae,841,Terrestre,1927,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=21dd2204e953b84709fc6e6fead7bf2d,21dd2204e953b84709fc6e6fead7bf2d,Si,NoDisponible,No,Si,Si,,
