,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente
593,Eptesicus fuscus,230832,-92.0455556,16.1,,False,1,12.38,Mammalia,Chiroptera,Vespertilionidae,1518,Terrestre,1994,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=d1a1d7096f15f61a2dc2ad2fc8f46f9f,d1a1d7096f15f61a2dc2ad2fc8f46f9f,No,NoDisponible,,,,,
556,Eptesicus fuscus,101416,-108.2333333,30.3666667,,False,0,5.96,Mammalia,Chiroptera,Vespertilionidae,1765,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=d1ed1e828460dda29d9195e36c3ecdc8,d1ed1e828460dda29d9195e36c3ecdc8,No,NoDisponible,,,,,
465,Eptesicus fuscus,46642,-115.2357477,29.9704499,,False,0,4.19,Mammalia,Chiroptera,Vespertilionidae,455,Terrestre,2016,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=d3391927166a371bbabf5a2a30386fd1,d3391927166a371bbabf5a2a30386fd1,No,NoDisponible,,,,,
187,Eptesicus fuscus,42270,-115.9213333,32.0436944,,False,1,11.56,Mammalia,Chiroptera,Vespertilionidae,1627,Terrestre,2004,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=d339240758cf23813f21e62771dc3037,d339240758cf23813f21e62771dc3037,No,NoDisponible,,,,,
376,Eptesicus fuscus,34112,-116.7750014,32.0439986,,False,0,3.92,Mammalia,Chiroptera,Vespertilionidae,301,Terrestre,2009,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=d38460de8149c87f60f8de44a453edd1,d38460de8149c87f60f8de44a453edd1,No,NoDisponible,,,,,
589,Eptesicus fuscus,123636,-105.3619444,27.9636111,,False,0,-2.96,Mammalia,Chiroptera,Vespertilionidae,1258,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=d431c8da8bd0b937834d54cfc02aa7b1,d431c8da8bd0b937834d54cfc02aa7b1,No,NoDisponible,,,,,
325,Eptesicus fuscus,101386,-108.4523407,30.202338,,False,1,9.92,Mammalia,Chiroptera,Vespertilionidae,2244,Terrestre,1974,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=d449aef476f0605d507c12893b05db16,d449aef476f0605d507c12893b05db16,No,NoDisponible,,,,,
355,Eptesicus fuscus,132426,-104.45765,23.5335333,,False,1,10.46,Mammalia,Chiroptera,Vespertilionidae,1720,Terrestre,2010,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=d5bbef6fdef416ae15ae5590e20d1eec,d5bbef6fdef416ae15ae5590e20d1eec,No,NoDisponible,,,,,
242,Eptesicus fuscus,189564,-97.1836574,16.2472222,,False,1,16.59,Mammalia,Chiroptera,Vespertilionidae,1856,Terrestre,1965,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=d6094088b6edb4444d100938c9c65d52,d6094088b6edb4444d100938c9c65d52,Si,NoDisponible,No,No,Si,,
202,Eptesicus fuscus,170712,-99.9125,23.9558333,,False,1,11.11,Mammalia,Chiroptera,Vespertilionidae,2233,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=d63ffdad3607de1fee5d033ed70c93d3,d63ffdad3607de1fee5d033ed70c93d3,No,NoDisponible,,,,,
411,Eptesicus fuscus,46717,-115.0833361,30.5500027,,False,0,2.19,Mammalia,Chiroptera,Vespertilionidae,761,Terrestre,1902,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=d6ac1fcb2c500cdc87db066fa5ccbac7,d6ac1fcb2c500cdc87db066fa5ccbac7,Si,NoDisponible,No,Si,Si,,
444,Eptesicus fuscus,174965,-99.1238889,18.52,,False,0,-1.51,Mammalia,Chiroptera,Vespertilionidae,876,Terrestre,2007,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=d6afc85079497dee68e63e791b5e2600,d6afc85079497dee68e63e791b5e2600,No,NoDisponible,,,,,
442,Eptesicus fuscus,151770,-102.1277778,26.9375,,False,0,0.23,Mammalia,Chiroptera,Vespertilionidae,733,Terrestre,1939,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=d71d1b24bd6ee9f4aa3352f05bba4e3e,d71d1b24bd6ee9f4aa3352f05bba4e3e,No,NoDisponible,,,,,
116,Eptesicus fuscus,46739,-115.45,30.8833056,,False,1,13,Mammalia,Chiroptera,Vespertilionidae,2070,Terrestre,1980,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=d74df5e84678e3449cfc46af851f7f33,d74df5e84678e3449cfc46af851f7f33,No,NoDisponible,,,,,
