,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente
0,Geomys personatus,185579,-97.7405579,24.5150536,,False,1,22.31,Mammalia,Rodentia,Geomyidae,10,Terrestre,2005,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=834d1be006a9b8770ae8c00393549753,834d1be006a9b8770ae8c00393549753,No,NoDisponible,NoDisponible,,Si,,
1,Geomys personatus,190648,-97.3397222,25.53,,True,0,-71.58,Mammalia,Rodentia,Geomyidae,13,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=94f929926a26f26a306f5b3cec68b03c,94f929926a26f26a306f5b3cec68b03c,No,NoDisponible,NoDisponible,,Si,,
