,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente
45,Erethizon dorsatum,105797,-108.0769444,30.3063889,,False,2,-28.31,Mammalia,Rodentia,Erethizontidae,1528,Terrestre,9999,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=9220327480735b1af4662953ef6fa814,9220327480735b1af4662953ef6fa814,No,NoDisponible,,,,,
7,Erethizon dorsatum,170712,-99.9125,23.9558333,,True,0,-212.14,Mammalia,Rodentia,Erethizontidae,2233,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=930ad5388446be1f16349ed84906fa80,930ad5388446be1f16349ed84906fa80,Si,NoDisponible,No,No,Si,,
18,Erethizon dorsatum,151171,-102.2416667,21.875,,True,1,-126.1,Mammalia,Rodentia,Erethizontidae,1924,Terrestre,9999,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=9b497ba833e8fbe0db6fbaee32f3dfcc,9b497ba833e8fbe0db6fbaee32f3dfcc,Si,NoDisponible,No,No,Si,,
27,Erethizon dorsatum,73881,-111.9327011,28.8977788,,False,2,10.33,Mammalia,Rodentia,Erethizontidae,9,Terrestre,1941,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=9cd628b1fe93b916a8ef56efdf3b8c04,9cd628b1fe93b916a8ef56efdf3b8c04,No,NoDisponible,,,,,
29,Erethizon dorsatum,170764,-99.8153,24.0994,,True,0,-188.21,Mammalia,Rodentia,Erethizontidae,1081,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=a27796b12c9066fe819b464e254a3be2,a27796b12c9066fe819b464e254a3be2,Si,NoDisponible,No,No,Si,,
30,Erethizon dorsatum,151781,-102.0138889,26.7533333,,True,1,-144.36,Mammalia,Rodentia,Erethizontidae,847,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=a7e5b51e1f043c00f7d97567db0cf429,a7e5b51e1f043c00f7d97567db0cf429,No,NoDisponible,,,,,
8,Erethizon dorsatum,170712,-99.9125,23.9558333,,True,0,-212.14,Mammalia,Rodentia,Erethizontidae,2233,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=bbd3ed7730dc6d712579814957844ac8,bbd3ed7730dc6d712579814957844ac8,Si,NoDisponible,No,No,Si,,
44,Erethizon dorsatum,82923,-110.4552778,27.6530556,,False,2,-39.61,Mammalia,Rodentia,Erethizontidae,14,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=c1869a299a4f29d4b3886d4429cccd08,c1869a299a4f29d4b3886d4429cccd08,No,NoDisponible,,,,,
24,Erethizon dorsatum,151133,-102.1416667,21.775,,True,1,-80.23,Mammalia,Rodentia,Erethizontidae,1997,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=c9d4df4d3d99c7db8ed0b64c38edb823,c9d4df4d3d99c7db8ed0b64c38edb823,Si,NoDisponible,No,No,Si,,
40,Erethizon dorsatum,151775,-102.0672222,27.0047222,,True,1,-131.67,Mammalia,Rodentia,Erethizontidae,765,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=cdf34ff9e415010717e6a450ec756253,cdf34ff9e415010717e6a450ec756253,No,NoDisponible,,,,,
31,Erethizon dorsatum,97006,-108.7841922,30.8397774,,False,2,-3.44,Mammalia,Rodentia,Erethizontidae,1441,Terrestre,2006,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=d2607ba060b5e38cdb43808b4e5270b0,d2607ba060b5e38cdb43808b4e5270b0,No,NoDisponible,,,,,
9,Erethizon dorsatum,170712,-99.9125,23.9558333,,True,0,-212.14,Mammalia,Rodentia,Erethizontidae,2233,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=d46a04c154b615ae1406851ef462f4b0,d46a04c154b615ae1406851ef462f4b0,Si,NoDisponible,No,No,Si,,
26,Erethizon dorsatum,73917,-111.6379453,29.04083,,False,2,12.69,Mammalia,Rodentia,Erethizontidae,52,Terrestre,1942,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=d8a349832328a005032bee9b56a4f1e5,d8a349832328a005032bee9b56a4f1e5,No,NoDisponible,,,,,
10,Erethizon dorsatum,170712,-99.9125,23.9558333,,True,0,-212.14,Mammalia,Rodentia,Erethizontidae,2233,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=dbab05dfa685d0efdcd33b60e503c2dd,dbab05dfa685d0efdcd33b60e503c2dd,Si,NoDisponible,No,No,Si,,
38,Erethizon dorsatum,100962,-108.3208333,26.7075,,False,2,4.06,Mammalia,Rodentia,Erethizontidae,232,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=de3d25204a75420bcd829adc2e8d1e47,de3d25204a75420bcd829adc2e8d1e47,No,NoDisponible,,,,,
25,Erethizon dorsatum,151133,-102.1416667,21.775,,True,1,-80.23,Mammalia,Rodentia,Erethizontidae,1997,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=e13ad6fe6bc2356ce1ad796110137afc,e13ad6fe6bc2356ce1ad796110137afc,Si,NoDisponible,No,No,Si,,
33,Erethizon dorsatum,101492,-108.2863652,30.9724697,,False,2,-49.42,Mammalia,Rodentia,Erethizontidae,1383,Terrestre,2010,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=e73b8e09a5b47f538611f01e07e67e41,e73b8e09a5b47f538611f01e07e67e41,No,NoDisponible,,,,,
0,Erethizon dorsatum,101447,-108.5358333,30.7583333,,False,2,7.31,Mammalia,Rodentia,Erethizontidae,1483,Terrestre,1994,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=ee5c41e1a592f1766f6fc6ac14f8bd43,ee5c41e1a592f1766f6fc6ac14f8bd43,No,NoDisponible,,,,,
12,Erethizon dorsatum,161007,-100.6583333,23.6583333,,True,1,-123.85,Mammalia,Rodentia,Erethizontidae,1627,Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f2588cf8e34bc2f6ad9284e4d7ab0e56,f2588cf8e34bc2f6ad9284e4d7ab0e56,Si,NoDisponible,No,No,No,,
