,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente
0,Equus asinus,46434,-115.25,28.2,,False,1,2.79,Mammalia,Perissodactyla,Equidae,96,Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=40bfd08c8e269f56c4df5c6020cd5b6a,40bfd08c8e269f56c4df5c6020cd5b6a,No,NoDisponible,NoDisponible,,,,
1,Equus asinus,166030,-100.4050204,25.240482,,True,0,-5.99,Mammalia,Perissodactyla,Equidae,2697,Terrestre,1962,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=8b4af33088473d8fd55a693e3f81de7f,8b4af33088473d8fd55a693e3f81de7f,No,NoDisponible,NoDisponible,,,,
2,Equus asinus,87706,-110.17,29.5,,False,1,1.55,Mammalia,Perissodactyla,Equidae,657,Terrestre,1969,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=83769a7d4f0589bdc1e0f60e9cf5a841,83769a7d4f0589bdc1e0f60e9cf5a841,No,NoDisponible,NoDisponible,,,,
3,Equus asinus,87700,-110.293,29.446,,False,1,3.25,Mammalia,Perissodactyla,Equidae,417,Terrestre,1969,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=b98fb41d6b61c6cc46177c7065370e92,b98fb41d6b61c6cc46177c7065370e92,No,NoDisponible,NoDisponible,,,,
4,Equus asinus,184809,-97.8170808,18.1572666,,False,3,8.79,Mammalia,Perissodactyla,Equidae,1723,Terrestre,2011,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=443cde38789b2c4ada9e82e5fcac3597,443cde38789b2c4ada9e82e5fcac3597,No,NoDisponible,NoDisponible,,,,
5,Equus asinus,184809,-97.8170469,18.1572102,,False,3,8.79,Mammalia,Perissodactyla,Equidae,1723,Terrestre,2011,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0130cbc661380f9676b907c797323206,0130cbc661380f9676b907c797323206,No,NoDisponible,NoDisponible,,,,
6,Equus asinus,175404,-98.9219438,21.9747216,,False,1,-0.55,Mammalia,Perissodactyla,Equidae,166,Terrestre,2016,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=70a79a455b520d00ff69dca9d9623fd5,70a79a455b520d00ff69dca9d9623fd5,No,NoDisponible,NoDisponible,,,,
7,Equus asinus,170367,-99.5222069,20.6782408,,False,3,14.01,Mammalia,Perissodactyla,Equidae,1891,Terrestre,2015,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1a025dd701c280d6d5ee54b5da3b19c6,1a025dd701c280d6d5ee54b5da3b19c6,No,NoDisponible,NoDisponible,,,,
8,Equus asinus,96321,-109.1704427,25.5865269,,False,2,4.8,Mammalia,Perissodactyla,Equidae,9,Terrestre,2015,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=11fcd25e85650207690e429e5fe3a877,11fcd25e85650207690e429e5fe3a877,No,NoDisponible,NoDisponible,,,,
9,Equus asinus,174962,-99.16557,18.4800569,,False,1,-2.27,Mammalia,Perissodactyla,Equidae,775,Terrestre,2013,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1a9b123f403fb11d94a639746c78abf4,1a9b123f403fb11d94a639746c78abf4,No,NoDisponible,NoDisponible,,,,
