,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
47,Ambystoma amblycephalum,127351,-104.8202394,20.16,,False,1,12.44,Amphibia,Caudata,Ambystomatidae,728,Dulceacuícola; Terrestre,1964,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=030fd8643f5e7f7ceb52c5165e70329f,030fd8643f5e7f7ceb52c5165e70329f,Si,NoDisponible,NoDisponible,,Si,,,,Si
93,Ambystoma amblycephalum,155664,-101.5299999,19.4,,False,2,26.78,Amphibia,Caudata,Ambystomatidae,2732,Dulceacuícola; Terrestre,1965,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=05803c8c5e2e3aaf1799df39e868b924,05803c8c5e2e3aaf1799df39e868b924,Si,NoDisponible,NoDisponible,,Si,,,,Si
61,Ambystoma amblycephalum,160554,-100.6855556,19.7938889,,False,2,28.46,Amphibia,Caudata,Ambystomatidae,2826,Dulceacuícola; Terrestre,1958,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=09b8eefd933c151573335601056d8233,09b8eefd933c151573335601056d8233,Si,NoDisponible,NoDisponible,,Si,,,,Si
26,Ambystoma amblycephalum,146095,-102.375,19.3416667,,False,3,34.13,Amphibia,Caudata,Ambystomatidae,2046,Dulceacuícola; Terrestre,1939,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0c6348fc17c36dbe69b23c9ab34c5b29,0c6348fc17c36dbe69b23c9ab34c5b29,Si,NoDisponible,NoDisponible,,Si,,,,Si
79,Ambystoma amblycephalum,146168,-102.5166666,20.2,,False,1,12.21,Amphibia,Caudata,Ambystomatidae,1539,Dulceacuícola; Terrestre,1966,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0e149c6ae337f9169f6db877f047c77f,0e149c6ae337f9169f6db877f047c77f,Si,NoDisponible,NoDisponible,,Si,,,,Si
48,Ambystoma amblycephalum,127351,-104.8202394,20.16,,False,1,12.44,Amphibia,Caudata,Ambystomatidae,728,Dulceacuícola; Terrestre,1964,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=11b0c39030c01563c86a327b72b2cada,11b0c39030c01563c86a327b72b2cada,Si,NoDisponible,NoDisponible,,Si,,,,Si
94,Ambystoma amblycephalum,155664,-101.5299999,19.4,,False,2,26.78,Amphibia,Caudata,Ambystomatidae,2732,Dulceacuícola; Terrestre,1965,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=131367c4b55872b3c0b788482b07ee90,131367c4b55872b3c0b788482b07ee90,No,NoDisponible,NoDisponible,,,,,,
138,Ambystoma amblycephalum,127357,-104.7094444,20.1880556,,False,3,36.81,Amphibia,Caudata,Ambystomatidae,2154,Dulceacuícola; Terrestre,1964,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1392534343d0ca23db79e9b7bc9754c5,1392534343d0ca23db79e9b7bc9754c5,Si,NoDisponible,NoDisponible,,Si,,,,Si
9,Ambystoma amblycephalum,155704,-101.3601568,19.67,,False,2,23.88,Amphibia,Caudata,Ambystomatidae,2080,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1473d3c8b54eed5fff5cc86cd8af4f29,1473d3c8b54eed5fff5cc86cd8af4f29,No,NoDisponible,NoDisponible,,,,,,
6,Ambystoma amblycephalum,155704,-101.3601568,19.67,,False,2,23.88,Amphibia,Caudata,Ambystomatidae,2080,Dulceacuícola; Terrestre,1939,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=14c04466c7749a84d95d82ff1db1521f,14c04466c7749a84d95d82ff1db1521f,No,NoDisponible,NoDisponible,,,,,,
80,Ambystoma amblycephalum,146168,-102.5166666,20.2,,False,1,12.21,Amphibia,Caudata,Ambystomatidae,1539,Dulceacuícola; Terrestre,1966,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=153811efcc97304b640cf69b0141a91f,153811efcc97304b640cf69b0141a91f,Si,NoDisponible,NoDisponible,,Si,,,,Si
95,Ambystoma amblycephalum,155664,-101.5299999,19.4,,False,2,26.78,Amphibia,Caudata,Ambystomatidae,2732,Dulceacuícola; Terrestre,1965,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=176aa0708b129ac4480a4d63adbe3ece,176aa0708b129ac4480a4d63adbe3ece,No,NoDisponible,NoDisponible,,,,,,
27,Ambystoma amblycephalum,146095,-102.375,19.3416667,,False,3,34.13,Amphibia,Caudata,Ambystomatidae,2046,Dulceacuícola; Terrestre,1939,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=18420aca87e76992b6af2703dcde7ea5,18420aca87e76992b6af2703dcde7ea5,Si,NoDisponible,NoDisponible,,Si,,,,Si
60,Ambystoma amblycephalum,160554,-100.6901416,19.8,,False,2,28.46,Amphibia,Caudata,Ambystomatidae,2834,Dulceacuícola; Terrestre,1958,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=18abe1d702e3d857d9e816b314505a05,18abe1d702e3d857d9e816b314505a05,Si,NoDisponible,NoDisponible,,Si,,,,Si
64,Ambystoma amblycephalum,179970,-98.8816666,19.31,,False,1,17.34,Amphibia,Caudata,Ambystomatidae,2243,Dulceacuícola; Terrestre,1952,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=19ea65ead05d8d26f11ca3aa1c024100,19ea65ead05d8d26f11ca3aa1c024100,Si,NoDisponible,NoDisponible,,No,,,,
49,Ambystoma amblycephalum,127351,-104.8202394,20.16,,False,1,12.44,Amphibia,Caudata,Ambystomatidae,728,Dulceacuícola; Terrestre,1964,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1ceb7640569df19a07ebcc27b6c32cc9,1ceb7640569df19a07ebcc27b6c32cc9,Si,NoDisponible,NoDisponible,,Si,,,,Si
81,Ambystoma amblycephalum,146168,-102.5166666,20.2,,False,1,12.21,Amphibia,Caudata,Ambystomatidae,1539,Dulceacuícola; Terrestre,1966,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1d98ff408ecd03e2cbb2bb7ba3150d6e,1d98ff408ecd03e2cbb2bb7ba3150d6e,Si,NoDisponible,NoDisponible,,Si,,,,Si
96,Ambystoma amblycephalum,155664,-101.5299999,19.4,,False,2,26.78,Amphibia,Caudata,Ambystomatidae,2732,Dulceacuícola; Terrestre,1965,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1ea1d28fa1c0fbbe0149c8dabadb43e9,1ea1d28fa1c0fbbe0149c8dabadb43e9,No,NoDisponible,NoDisponible,,,,,,
