,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
7,Megastomatohyla mixe,194763,-96.9091666,18.1486111,,False,2,66.26,Amphibia,Anura,Hylidae,1429,Dulceacuícola; Terrestre,2012,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0bc1a0fd320168fcefed9de3e3a4ed86,0bc1a0fd320168fcefed9de3e3a4ed86,No,NoDisponible,,,,,,,
1,Megastomatohyla mixe,208883,-95.0099977,16.76,,False,0,25.14,Amphibia,Anura,Hylidae,185,Dulceacuícola; Terrestre,1964,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=15e4cf38c09cba9ba2f2e1f32d91cc14,15e4cf38c09cba9ba2f2e1f32d91cc14,Si,NoDisponible,No,,Si,,,,
11,Megastomatohyla mixe,194785,-96.8511111,18.1544444,,False,2,63.63,Amphibia,Anura,Hylidae,1195,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=241d4490dd70855e9b5969cf0dddc9eb,241d4490dd70855e9b5969cf0dddc9eb,No,NoDisponible,,,,,,,
12,Megastomatohyla mixe,194785,-96.8511111,18.1544444,,False,2,63.63,Amphibia,Anura,Hylidae,1195,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=368d2512ed8a9f2cca2e015cdbd780fa,368d2512ed8a9f2cca2e015cdbd780fa,No,NoDisponible,,,,,,,
9,Megastomatohyla mixe,194786,-96.8533333,18.1611111,,False,2,68.46,Amphibia,Anura,Hylidae,1170,Dulceacuícola; Terrestre,2013,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3e22efb10b7e1ae0b10bce2ce2d3b9fe,3e22efb10b7e1ae0b10bce2ce2d3b9fe,No,NoDisponible,,,,,,,
19,Megastomatohyla mixe,199564,-96.36,17.6299999,,False,1,52.71,Amphibia,Anura,Hylidae,1574,Dulceacuícola; Terrestre,1970,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=4aec062583595441fe7a5b2f11197164,4aec062583595441fe7a5b2f11197164,No,NoDisponible,,,,,,,
13,Megastomatohyla mixe,194785,-96.8511111,18.1544444,,False,2,63.63,Amphibia,Anura,Hylidae,1195,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=5a0865abe0a79b0505bc6fdd4230a301,5a0865abe0a79b0505bc6fdd4230a301,No,NoDisponible,,,,,,,
17,Megastomatohyla mixe,204184,-95.9199999,16.9299999,,False,2,68.55,Amphibia,Anura,Hylidae,1391,Dulceacuícola; Terrestre,1968,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=7b11cd5da42c9ec98cbebd024a4a4ed9,7b11cd5da42c9ec98cbebd024a4a4ed9,No,NoDisponible,,,,,,,
2,Megastomatohyla mixe,208883,-95.0099977,16.76,,False,0,25.14,Amphibia,Anura,Hylidae,185,Dulceacuícola; Terrestre,1966,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=8e22b2a7e56e25a38e8c28022b43067e,8e22b2a7e56e25a38e8c28022b43067e,Si,NoDisponible,No,,Si,,,,
20,Megastomatohyla mixe,199564,-96.363108,17.628389,,False,1,52.71,Amphibia,Anura,Hylidae,1620,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=91936e678b41e2802a8278b8d56c4a1b,91936e678b41e2802a8278b8d56c4a1b,No,NoDisponible,,,,,,,
18,Megastomatohyla mixe,204231,-95.9037,17.1414999,,False,2,64.02,Amphibia,Anura,Hylidae,831,Dulceacuícola; Terrestre,2002,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=95ec388fef81656dfd00eb1f55bcc5f4,95ec388fef81656dfd00eb1f55bcc5f4,No,NoDisponible,,,,,,,
