,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
22,Sarcohyla charadricola,180145,-98.575573,20.581675,,False,2,35.95,Amphibia,Anura,Hylidae,1958,Dulceacuícola; Terrestre,1994,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=017f1569744c57b8924ef0654bd39e6c,017f1569744c57b8924ef0654bd39e6c,No,NoDisponible,,,,,,,
20,Sarcohyla charadricola,180125,-98.7,20.6899999,,False,2,41.76,Amphibia,Anura,Hylidae,2047,Dulceacuícola; Terrestre,1987,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0dcd5a15f0f71a2c310c5e426acad62b,0dcd5a15f0f71a2c310c5e426acad62b,No,NoDisponible,,,,,,,
0,Sarcohyla charadricola,184986,-98.1083333,20.125,,False,2,29.99,Amphibia,Anura,Hylidae,2024,Dulceacuícola; Terrestre,1985,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0e25e39e54efc1e4575ef4fb18e58f64,0e25e39e54efc1e4575ef4fb18e58f64,No,NoDisponible,,,,,,,
35,Sarcohyla charadricola,184928,-98.0799999,19.7,,False,2,27.52,Amphibia,Anura,Hylidae,2769,Dulceacuícola; Terrestre,1966,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1255fbc2de8c45bdc396d875f28435e8,1255fbc2de8c45bdc396d875f28435e8,No,NoDisponible,,,,,,,
44,Sarcohyla charadricola,170382,-99.8544464,21.0236092,,True,0,-94.75,Amphibia,Anura,Hylidae,1799,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=160ae2672a7966351033d51a725a7cfe,160ae2672a7966351033d51a725a7cfe,Si,NoDisponible,No,,No,,,,
15,Sarcohyla charadricola,184981,-98.2583333,20.1916667,,True,1,-65.85,Amphibia,Anura,Hylidae,2187,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1d09d655ee30f39f4d5990e37014957c,1d09d655ee30f39f4d5990e37014957c,No,NoDisponible,,,,,,,
23,Sarcohyla charadricola,180145,-98.53806,20.58694,,False,2,35.95,Amphibia,Anura,Hylidae,1943,Dulceacuícola; Terrestre,1992,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1e5f08aa25676fc6e65368dfbf4f9fde,1e5f08aa25676fc6e65368dfbf4f9fde,No,NoDisponible,,,,,,,
6,Sarcohyla charadricola,180175,-98.6199999,20.9799999,,False,2,36.13,Amphibia,Anura,Hylidae,1485,Dulceacuícola; Terrestre,1990,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2001eef794375f62a6f24735a92bb153,2001eef794375f62a6f24735a92bb153,No,NoDisponible,,,,,,,
16,Sarcohyla charadricola,180125,-98.7083333,20.7083333,,False,2,41.76,Amphibia,Anura,Hylidae,1817,Dulceacuícola; Terrestre,1987,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2d60cd74068cfde651ab0db2942b8cdd,2d60cd74068cfde651ab0db2942b8cdd,No,NoDisponible,,,,,,,
39,Sarcohyla charadricola,189966,-97.5336111,19.9688889,,False,3,56.03,Amphibia,Anura,Hylidae,1252,Dulceacuícola; Terrestre,1998,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=31c32b083f2f9e6ddf89a90911ba8788,31c32b083f2f9e6ddf89a90911ba8788,No,NoDisponible,,,,,,,
