,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
0,Exerodonta abdivita,194752,-96.6436667,18.056,,False,0,96.33,Amphibia,Anura,Hylidae,349,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=a29bf6baa49ca1c9b32eff0ffbf57d32,a29bf6baa49ca1c9b32eff0ffbf57d32,No,NoDisponible,NoDisponible,,Si,,,,
1,Exerodonta abdivita,194752,-96.6436111,18.0561111,,False,0,96.33,Amphibia,Anura,Hylidae,349,Dulceacuícola; Terrestre,2002,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=186f92fa1455a84a3fa4c4bb2d513000,186f92fa1455a84a3fa4c4bb2d513000,No,NoDisponible,NoDisponible,,Si,,,,
2,Exerodonta abdivita,194751,-96.6500402,18.02,,False,1,103.08,Amphibia,Anura,Hylidae,343,Dulceacuícola; Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=edd6df516316d6846a2eb739143f5460,edd6df516316d6846a2eb739143f5460,No,NoDisponible,NoDisponible,,Si,,,,
