,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
11,Ptychohyla erythromma,199567,-96.3300318,17.73,,False,2,37.27,Amphibia,Anura,Hylidae,581,Dulceacuícola; Terrestre,1961,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=06fea480dbd453d04f70bc8f978772c5,06fea480dbd453d04f70bc8f978772c5,Si,NoDisponible,Si,Si,Si,,,,
49,Ptychohyla erythromma,199567,-96.3199999,17.7399999,,False,2,37.27,Amphibia,Anura,Hylidae,472,Dulceacuícola; Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=08cc4f8e7010c07997bf1e4683b0b66a,08cc4f8e7010c07997bf1e4683b0b66a,Si,NoDisponible,Si,Si,Si,,,,
69,Ptychohyla erythromma,194751,-96.65,18.0199999,,False,4,56.7,Amphibia,Anura,Hylidae,343,Dulceacuícola; Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0a6c9b0fea3a9807ceb4771e7c0d60f6,0a6c9b0fea3a9807ceb4771e7c0d60f6,Si,NoDisponible,Si,Si,Si,,,,
105,Ptychohyla erythromma,169979,-99.46778,17.31778,,False,2,36.27,Amphibia,Anura,Hylidae,907,Dulceacuícola; Terrestre,1952,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0a9e2f55a0981e9fa7a9fe45d9a432a6,0a9e2f55a0981e9fa7a9fe45d9a432a6,No,NoDisponible,,,,,,,
22,Ptychohyla erythromma,199567,-96.3299999,17.7299999,,False,2,37.27,Amphibia,Anura,Hylidae,581,Dulceacuícola; Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0be29933e32e3366a15121069e629bc9,0be29933e32e3366a15121069e629bc9,Si,NoDisponible,Si,Si,Si,,,,
61,Ptychohyla erythromma,199567,-96.31,17.7199999,,False,2,37.27,Amphibia,Anura,Hylidae,890,Dulceacuícola; Terrestre,1993,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0ff8e306fee976f65649ba1f7a15f7f6,0ff8e306fee976f65649ba1f7a15f7f6,Si,NoDisponible,Si,Si,Si,,,,
23,Ptychohyla erythromma,199567,-96.3299999,17.7299999,,False,2,37.27,Amphibia,Anura,Hylidae,581,Dulceacuícola; Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=10dd24fc886d01a0464969f905c6f2fb,10dd24fc886d01a0464969f905c6f2fb,Si,NoDisponible,Si,Si,Si,,,,
50,Ptychohyla erythromma,199567,-96.3199999,17.7399999,,False,2,37.27,Amphibia,Anura,Hylidae,472,Dulceacuícola; Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1186efd48627162b250c4bad43a72a14,1186efd48627162b250c4bad43a72a14,Si,NoDisponible,Si,Si,Si,,,,
70,Ptychohyla erythromma,194751,-96.65,18.0199999,,False,4,56.7,Amphibia,Anura,Hylidae,343,Dulceacuícola; Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=13c72073cfaeed74b49850d1739cc957,13c72073cfaeed74b49850d1739cc957,Si,NoDisponible,Si,Si,Si,,,,
51,Ptychohyla erythromma,199567,-96.3199999,17.7399999,,False,2,37.27,Amphibia,Anura,Hylidae,472,Dulceacuícola; Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=14694514dadd1636a06c67b05a3489ce,14694514dadd1636a06c67b05a3489ce,Si,NoDisponible,Si,Si,Si,,,,
5,Ptychohyla erythromma,199567,-96.300031,17.71,,False,2,37.27,Amphibia,Anura,Hylidae,530,Dulceacuícola; Terrestre,1966,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=14909645d118b762082fd6fbe759474a,14909645d118b762082fd6fbe759474a,Si,NoDisponible,Si,Si,Si,,,,
24,Ptychohyla erythromma,199567,-96.3299999,17.7299999,,False,2,37.27,Amphibia,Anura,Hylidae,581,Dulceacuícola; Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=170300afbdcb1131b80c36f5a14b8102,170300afbdcb1131b80c36f5a14b8102,Si,NoDisponible,Si,Si,Si,,,,
71,Ptychohyla erythromma,194751,-96.65,18.0199999,,False,4,56.7,Amphibia,Anura,Hylidae,343,Dulceacuícola; Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1727fe6d91a868b2ddbcc5cbd4b5fd9e,1727fe6d91a868b2ddbcc5cbd4b5fd9e,Si,NoDisponible,Si,Si,Si,,,,
12,Ptychohyla erythromma,199567,-96.3300318,17.73,,False,2,37.27,Amphibia,Anura,Hylidae,581,Dulceacuícola; Terrestre,1964,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=18bbacc8a5556fe671eab1663615d745,18bbacc8a5556fe671eab1663615d745,Si,NoDisponible,Si,Si,Si,,,,
68,Ptychohyla erythromma,169974,-99.68011,17.54,,False,3,44.98,Amphibia,Anura,Hylidae,2496,Dulceacuícola; Terrestre,1964,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=20aa6a12894028315b85cbd169c2b698,20aa6a12894028315b85cbd169c2b698,No,NoDisponible,,,,,,,
25,Ptychohyla erythromma,199567,-96.3299999,17.7299999,,False,2,37.27,Amphibia,Anura,Hylidae,581,Dulceacuícola; Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=22a9cd59c1ff248e1b9b7584a1e278a6,22a9cd59c1ff248e1b9b7584a1e278a6,Si,NoDisponible,Si,Si,Si,,,,
26,Ptychohyla erythromma,199567,-96.3299999,17.7299999,,False,2,37.27,Amphibia,Anura,Hylidae,581,Dulceacuícola; Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=22d2215c85c79ac28fad0fede196961b,22d2215c85c79ac28fad0fede196961b,Si,NoDisponible,Si,Si,Si,,,,
52,Ptychohyla erythromma,199567,-96.3199999,17.7399999,,False,2,37.27,Amphibia,Anura,Hylidae,472,Dulceacuícola; Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=22d9bfbd3229029fde2e62a3d27b3d6c,22d9bfbd3229029fde2e62a3d27b3d6c,Si,NoDisponible,Si,Si,Si,,,,
104,Ptychohyla erythromma,169979,-99.4699999,17.3199999,,False,2,36.27,Amphibia,Anura,Hylidae,1003,Dulceacuícola; Terrestre,1936,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=292a0ff1c15affa5df0cc8bdedd14516,292a0ff1c15affa5df0cc8bdedd14516,No,NoDisponible,,,,,,,
27,Ptychohyla erythromma,199567,-96.3299999,17.7299999,,False,2,37.27,Amphibia,Anura,Hylidae,581,Dulceacuícola; Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=29d0bf8100a3106cc4a32f8c99d3ed0f,29d0bf8100a3106cc4a32f8c99d3ed0f,Si,NoDisponible,Si,Si,Si,,,,
28,Ptychohyla erythromma,199567,-96.3299999,17.7299999,,False,2,37.27,Amphibia,Anura,Hylidae,581,Dulceacuícola; Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=29ee17aeba61497c945f6ab8bbbe1ba2,29ee17aeba61497c945f6ab8bbbe1ba2,Si,NoDisponible,Si,Si,Si,,,,
72,Ptychohyla erythromma,194751,-96.65,18.0199999,,False,4,56.7,Amphibia,Anura,Hylidae,343,Dulceacuícola; Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2a1a403c2f234bf92d254f456372d9b0,2a1a403c2f234bf92d254f456372d9b0,Si,NoDisponible,Si,Si,Si,,,,
29,Ptychohyla erythromma,199567,-96.3299999,17.7299999,,False,2,37.27,Amphibia,Anura,Hylidae,581,Dulceacuícola; Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2aeb268a1f525c925fb516f95a62ebb6,2aeb268a1f525c925fb516f95a62ebb6,Si,NoDisponible,Si,Si,Si,,,,
30,Ptychohyla erythromma,199567,-96.3299999,17.7299999,,False,2,37.27,Amphibia,Anura,Hylidae,581,Dulceacuícola; Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=31fda9a48a4f8864ebad9011f1be96bc,31fda9a48a4f8864ebad9011f1be96bc,Si,NoDisponible,Si,Si,Si,,,,
73,Ptychohyla erythromma,194751,-96.65,18.0199999,,False,4,56.7,Amphibia,Anura,Hylidae,343,Dulceacuícola; Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=32e1f30ad012e947c3ded823ffc064ab,32e1f30ad012e947c3ded823ffc064ab,Si,NoDisponible,Si,Si,Si,,,,
106,Ptychohyla erythromma,184638,-97.84083,16.98333,,False,1,27.86,Amphibia,Anura,Hylidae,787,Dulceacuícola; Terrestre,1993,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3b7718d3a51c2ff0d641d6de872bb8d5,3b7718d3a51c2ff0d641d6de872bb8d5,Si,NoDisponible,Si,Si,Si,,,,
96,Ptychohyla erythromma,218153,-93.8316666,17.0197219,,False,2,37.32,Amphibia,Anura,Hylidae,494,Dulceacuícola; Terrestre,1994,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3c2d2d0216965ece02e374a1e0778c44,3c2d2d0216965ece02e374a1e0778c44,No,NoDisponible,,,,,,,
1,Ptychohyla erythromma,169980,-99.4916667,17.3416667,,False,3,50.89,Amphibia,Anura,Hylidae,1173,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3d4d2f3ad24d65caa85a46010d9219e6,3d4d2f3ad24d65caa85a46010d9219e6,Si,NoDisponible,Si,Si,Si,,,,
67,Ptychohyla erythromma,165072,-100.3501247,17.25,,False,2,41.16,Amphibia,Anura,Hylidae,951,Dulceacuícola; Terrestre,1964,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3d78670d5f4a4cf94e1659b8ea3b68fc,3d78670d5f4a4cf94e1659b8ea3b68fc,No,NoDisponible,,,,,,,
31,Ptychohyla erythromma,199567,-96.3299999,17.7299999,,False,2,37.27,Amphibia,Anura,Hylidae,581,Dulceacuícola; Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=40fc78cb3b463a3758140b6647b5072c,40fc78cb3b463a3758140b6647b5072c,Si,NoDisponible,Si,Si,Si,,,,
74,Ptychohyla erythromma,194751,-96.65,18.0199999,,False,4,56.7,Amphibia,Anura,Hylidae,343,Dulceacuícola; Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=43111af922ad9566aa44d893943260ca,43111af922ad9566aa44d893943260ca,Si,NoDisponible,Si,Si,Si,,,,
62,Ptychohyla erythromma,199567,-96.31,17.7199999,,False,2,37.27,Amphibia,Anura,Hylidae,890,Dulceacuícola; Terrestre,1993,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=4391a8c495945c0867cb688e90952b6c,4391a8c495945c0867cb688e90952b6c,Si,NoDisponible,Si,Si,Si,,,,
32,Ptychohyla erythromma,199567,-96.3299999,17.7299999,,False,2,37.27,Amphibia,Anura,Hylidae,581,Dulceacuícola; Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=4494c52a210c00c091ab91920aab574b,4494c52a210c00c091ab91920aab574b,Si,NoDisponible,Si,Si,Si,,,,
