,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
5,Megastomatohyla mixomaculata,194846,-96.9927778,19.1416667,,False,3,49.42,Amphibia,Anura,Hylidae,1367,Dulceacuícola; Terrestre,1959,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=05da3a3a2b2ad20de0e05ac10639fcd2,05da3a3a2b2ad20de0e05ac10639fcd2,No,NoDisponible,,,,,,,
8,Megastomatohyla mixomaculata,194846,-96.9844444,19.1452778,,False,3,49.42,Amphibia,Anura,Hylidae,1363,Dulceacuícola; Terrestre,1969,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=080acff67e81c4839d42d125b42e254d,080acff67e81c4839d42d125b42e254d,No,NoDisponible,,,,,,,
12,Megastomatohyla mixomaculata,194846,-97,19.1127777,,False,3,49.42,Amphibia,Anura,Hylidae,1352,Dulceacuícola; Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=15c6384e085d1bbd4da65eb702ba9d19,15c6384e085d1bbd4da65eb702ba9d19,No,NoDisponible,,,,,,,
23,Megastomatohyla mixomaculata,194839,-97.0583333,19.075,,False,3,50.97,Amphibia,Anura,Hylidae,1583,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=18819ba59da8330cad70492cdc43f632,18819ba59da8330cad70492cdc43f632,No,NoDisponible,,,,,,,
20,Megastomatohyla mixomaculata,194845,-97.0083333,19.0916667,,False,3,53.14,Amphibia,Anura,Hylidae,1489,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1b054dd73f327bb9fb525cf47e768d3e,1b054dd73f327bb9fb525cf47e768d3e,No,NoDisponible,,,,,,,
18,Megastomatohyla mixomaculata,194846,-96.9650513,19.15,,False,3,49.42,Amphibia,Anura,Hylidae,1290,Dulceacuícola; Terrestre,1948,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2598fa6898e041023949d8f3910057bd,2598fa6898e041023949d8f3910057bd,No,NoDisponible,,,,,,,
40,Megastomatohyla mixomaculata,194837,-97.1083333,19.075,,True,1,-91.17,Amphibia,Anura,Hylidae,2273,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2737387a892fee823e9bbf3dd17ff9f1,2737387a892fee823e9bbf3dd17ff9f1,Si,NoDisponible,Si,Si,Si,,,,
29,Megastomatohyla mixomaculata,194839,-97.0483333,19.0733333,,False,3,50.97,Amphibia,Anura,Hylidae,1549,Dulceacuícola; Terrestre,1948,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2fe671e655e969c8e0b63011b89ead19,2fe671e655e969c8e0b63011b89ead19,No,NoDisponible,,,,,,,
50,Megastomatohyla mixomaculata,209099,-95.1861744,18.6395,,False,2,20.37,Amphibia,Anura,Hylidae,466,Dulceacuícola; Terrestre,1959,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3e1fda74a0e8a48a75ef73cf64bdd60c,3e1fda74a0e8a48a75ef73cf64bdd60c,Si,NoDisponible,No,,Si,,,,
31,Megastomatohyla mixomaculata,194839,-97.0333856,19.0666667,,False,3,50.97,Amphibia,Anura,Hylidae,1473,Dulceacuícola; Terrestre,1948,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3f45d0a73b7b710d85c011966bd64fa0,3f45d0a73b7b710d85c011966bd64fa0,No,NoDisponible,,,,,,,
13,Megastomatohyla mixomaculata,194846,-96.9843847,19.1451667,,False,3,49.42,Amphibia,Anura,Hylidae,1363,Dulceacuícola; Terrestre,1969,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=482fb0ad179536f43b9e80aff0e67db5,482fb0ad179536f43b9e80aff0e67db5,No,NoDisponible,,,,,,,
