,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
0,Incilius cycladen,184682,-97.866733,17.066667,,False,1,91.93,Amphibia,Anura,Bufonidae,971,Dulceacuícola; Terrestre,1968,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=18f8005a43f2921bd4a1b8a8d3f2a64c,18f8005a43f2921bd4a1b8a8d3f2a64c,No,NoDisponible,,,,,,,
1,Incilius cycladen,169983,-99.480105,17.44,,True,0,-49.66,Amphibia,Anura,Bufonidae,1395,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=fb041d332992ce2d2e5b8c361cfbf86b,fb041d332992ce2d2e5b8c361cfbf86b,Si,NoDisponible,Si,Si,Si,,,,
