,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
39,Anaxyrus mexicanus,101422,-108.17,30.34,,False,1,5.71,Amphibia,Anura,Bufonidae,1638,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=013c6a96822bebd3f300ea8c192e5c41,013c6a96822bebd3f300ea8c192e5c41,Si,NoDisponible,No,,Si,,,,
33,Anaxyrus mexicanus,105428,-107.9903494,27.45,,False,1,11.08,Amphibia,Anura,Bufonidae,1735,Dulceacuícola; Terrestre,1953,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=035948a448da67bcce0901f6a356582f,035948a448da67bcce0901f6a356582f,Si,NoDisponible,Si,Si,Si,,,,
40,Anaxyrus mexicanus,101422,-108.17,30.34,,False,1,5.71,Amphibia,Anura,Bufonidae,1638,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=060f558c9a430be66396bcbc72a02d45,060f558c9a430be66396bcbc72a02d45,Si,NoDisponible,No,,Si,,,,
11,Anaxyrus mexicanus,101184,-108.1484199,28.56806,,False,2,34.22,Amphibia,Anura,Bufonidae,2417,Dulceacuícola; Terrestre,1957,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=067ca720c704e4eecf5b2d66677993a7,067ca720c704e4eecf5b2d66677993a7,No,NoDisponible,,,,,,,
12,Anaxyrus mexicanus,101184,-108.1484199,28.56806,,False,2,34.22,Amphibia,Anura,Bufonidae,2417,Dulceacuícola; Terrestre,1957,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=07909d394dfa296aa601f1bcb651f0e7,07909d394dfa296aa601f1bcb651f0e7,No,NoDisponible,,,,,,,
10,Anaxyrus mexicanus,123123,-105.4117991,23.7581,,False,2,33.7,Amphibia,Anura,Bufonidae,2687,Dulceacuícola; Terrestre,1952,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=07da1e498b4c4bb3a4b81298e1af6546,07da1e498b4c4bb3a4b81298e1af6546,Si,NoDisponible,No,,Si,,,,
13,Anaxyrus mexicanus,101184,-108.1484199,28.56806,,False,2,34.22,Amphibia,Anura,Bufonidae,2417,Dulceacuícola; Terrestre,1957,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0cd6a3ad1495d302b4eee6e481d60ee7,0cd6a3ad1495d302b4eee6e481d60ee7,No,NoDisponible,,,,,,,
77,Anaxyrus mexicanus,101162,-108.2058052,28.2244486,,False,2,29.78,Amphibia,Anura,Bufonidae,2036,Dulceacuícola; Terrestre,2015,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1048bae53afa6c0dfc2cce3755f5d676,1048bae53afa6c0dfc2cce3755f5d676,Si,NoDisponible,Si,Si,Si,,,,
30,Anaxyrus mexicanus,109957,-107.4503384,27.75,,False,1,23.6,Amphibia,Anura,Bufonidae,2409,Dulceacuícola; Terrestre,1953,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=10dd598b78482f7241852b2ba636ac36,10dd598b78482f7241852b2ba636ac36,No,NoDisponible,,,,,,,
36,Anaxyrus mexicanus,123665,-105.7303008,28.38,,False,1,-5.65,Amphibia,Anura,Bufonidae,1319,Dulceacuícola; Terrestre,1953,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=125d20e7c72ac69038b04f49b2f2c7e6,125d20e7c72ac69038b04f49b2f2c7e6,Si,NoDisponible,No,,Si,,,,
54,Anaxyrus mexicanus,123140,-105.680277,24.09,,False,2,34.77,Amphibia,Anura,Bufonidae,2349,Dulceacuícola; Terrestre,1970,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=13ede39cec4ba06c2bb95aaf672cefe6,13ede39cec4ba06c2bb95aaf672cefe6,Si,NoDisponible,Si,Si,Si,,,,
0,Anaxyrus mexicanus,109864,-107.0808503,26.82155,,False,1,21.05,Amphibia,Anura,Bufonidae,2414,Dulceacuícola; Terrestre,1937,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=15a26f33cb1b7ea0019dfd197d4c240d,15a26f33cb1b7ea0019dfd197d4c240d,No,NoDisponible,,,,,,,
6,Anaxyrus mexicanus,101343,-108.4171216,30.0146438,,False,1,19.25,Amphibia,Anura,Bufonidae,2028,Dulceacuícola; Terrestre,1948,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1aebbab0d74f13e1ad076ac17ae47791,1aebbab0d74f13e1ad076ac17ae47791,No,NoDisponible,,,,,,,
65,Anaxyrus mexicanus,123121,-105.4335995,23.75,,False,2,30.13,Amphibia,Anura,Bufonidae,2762,Dulceacuícola; Terrestre,1962,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=21b9791e11307d63f6903650a791e9f8,21b9791e11307d63f6903650a791e9f8,Si,NoDisponible,No,,Si,,,,
78,Anaxyrus mexicanus,109844,-107.4281369,26.9286705,,False,1,18.45,Amphibia,Anura,Bufonidae,2404,Dulceacuícola; Terrestre,2014,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=238a3edc6a8c8cb403cf871227e24ccf,238a3edc6a8c8cb403cf871227e24ccf,Si,NoDisponible,Si,Si,Si,,,,
79,Anaxyrus mexicanus,101229,-108.2138627,28.76213,,False,2,30.86,Amphibia,Anura,Bufonidae,2202,Dulceacuícola; Terrestre,2007,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2a98e0f0c53e0a7122e71e0d29d9a41b,2a98e0f0c53e0a7122e71e0d29d9a41b,No,NoDisponible,,,,,,,
55,Anaxyrus mexicanus,123140,-105.680277,24.09,,False,2,34.77,Amphibia,Anura,Bufonidae,2349,Dulceacuícola; Terrestre,1970,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2feb504f262f032c7663b3359750ca08,2feb504f262f032c7663b3359750ca08,Si,NoDisponible,Si,Si,Si,,,,
53,Anaxyrus mexicanus,101340,-108.4003748,29.95,,False,1,17.32,Amphibia,Anura,Bufonidae,2045,Dulceacuícola; Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3017ba36ec0d2c974fb1c3cf8daf2ef9,3017ba36ec0d2c974fb1c3cf8daf2ef9,Si,NoDisponible,Si,Si,Si,,,,
41,Anaxyrus mexicanus,101422,-108.17,30.34,,False,1,5.71,Amphibia,Anura,Bufonidae,1638,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=30dd21b0642687c7f2a307b32c195589,30dd21b0642687c7f2a307b32c195589,Si,NoDisponible,,,,,,,
56,Anaxyrus mexicanus,123140,-105.680277,24.09,,False,2,34.77,Amphibia,Anura,Bufonidae,2349,Dulceacuícola; Terrestre,1970,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=370ef9cb2174ccc850b698b2df87e45c,370ef9cb2174ccc850b698b2df87e45c,Si,NoDisponible,Si,Si,Si,,,,
14,Anaxyrus mexicanus,101184,-108.1484199,28.56806,,False,2,34.22,Amphibia,Anura,Bufonidae,2417,Dulceacuícola; Terrestre,1957,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=39f370ff98991393fbe69b0090247e3f,39f370ff98991393fbe69b0090247e3f,No,NoDisponible,,,,,,,
15,Anaxyrus mexicanus,101184,-108.1484199,28.56806,,False,2,34.22,Amphibia,Anura,Bufonidae,2417,Dulceacuícola; Terrestre,1957,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3b821c26a5932b48666e44c187db6272,3b821c26a5932b48666e44c187db6272,No,NoDisponible,,,,,,,
