,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
44,Ambystoma lermaense,170220,-99.5116667,19.2902778,,False,1,31.5,Amphibia,Caudata,Ambystomatidae,2568,Dulceacuícola; Terrestre,1932,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=005a1eb779aed30e776de7939ecbe02b,005a1eb779aed30e776de7939ecbe02b,No,NoDisponible,NoDisponible,,,,,,
366,Ambystoma lermaense,170175,-99.5199999,19.11,,False,3,37.66,Amphibia,Caudata,Ambystomatidae,2584,Dulceacuícola; Terrestre,1965,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=006bf03a222a19454f80f33ded727b89,006bf03a222a19454f80f33ded727b89,No,NoDisponible,NoDisponible,,,,,,
224,Ambystoma lermaense,170176,-99.5255556,19.1197222,,False,2,34.35,Amphibia,Caudata,Ambystomatidae,2571,Dulceacuícola; Terrestre,1965,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=010d5a655e8886a7ae7ac5d762df572a,010d5a655e8886a7ae7ac5d762df572a,No,NoDisponible,NoDisponible,,,,,,
105,Ambystoma lermaense,170220,-99.5055556,19.295,,False,1,31.5,Amphibia,Caudata,Ambystomatidae,2569,Dulceacuícola; Terrestre,1939,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=014ffafd16ecb5171496cdd5fe14a31f,014ffafd16ecb5171496cdd5fe14a31f,No,NoDisponible,NoDisponible,,,,,,
45,Ambystoma lermaense,170220,-99.5116667,19.2902778,,False,1,31.5,Amphibia,Caudata,Ambystomatidae,2568,Dulceacuícola; Terrestre,1936,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=017708151a67eb4e6ba96b70be6f33a6,017708151a67eb4e6ba96b70be6f33a6,No,NoDisponible,NoDisponible,,,,,,
388,Ambystoma lermaense,170223,-99.4677778,19.3177778,,False,3,37.73,Amphibia,Caudata,Ambystomatidae,2572,Dulceacuícola; Terrestre,1985,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=01ee84588aa39352dea25bcc099020a7,01ee84588aa39352dea25bcc099020a7,No,NoDisponible,NoDisponible,,,,,,
0,Ambystoma lermaense,170220,-99.525,19.2916667,,False,1,31.5,Amphibia,Caudata,Ambystomatidae,2572,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0200220eaa0508c4b781940807f81089,0200220eaa0508c4b781940807f81089,No,NoDisponible,NoDisponible,,,,,,
249,Ambystoma lermaense,175041,-99.4166667,19.1916667,,False,3,38.42,Amphibia,Caudata,Ambystomatidae,2819,Dulceacuícola; Terrestre,1997,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=030aa20740586ecb6471b86d2d2a4cc4,030aa20740586ecb6471b86d2d2a4cc4,No,NoDisponible,NoDisponible,,,,,,
389,Ambystoma lermaense,170223,-99.4677778,19.3177778,,False,3,37.73,Amphibia,Caudata,Ambystomatidae,2572,Dulceacuícola; Terrestre,1985,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=03267a0f1e572cc98c6f086971b87a44,03267a0f1e572cc98c6f086971b87a44,No,NoDisponible,NoDisponible,,,,,,
160,Ambystoma lermaense,170220,-99.5055556,19.295,,False,1,31.5,Amphibia,Caudata,Ambystomatidae,2569,Dulceacuícola; Terrestre,1968,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=037e2174d32ffddb259224edf9b43603,037e2174d32ffddb259224edf9b43603,No,NoDisponible,NoDisponible,,,,,,
