,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
0,Dryophytes arboricola,170017,-99.6899999,17.56,,False,1,75.76,Amphibia,Anura,Hylidae,2238,Dulceacuícola; Terrestre,1940,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2cfdc4d19dbc9c473f425251258783cc,2cfdc4d19dbc9c473f425251258783cc,No,NoDisponible,,,Si,,,,
1,Dryophytes arboricola,170027,-99.500833,17.5569441,,True,0,-90.28,Amphibia,Anura,Hylidae,1295,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=994dc07aa12793bc400a095e3795cb8d,994dc07aa12793bc400a095e3795cb8d,No,NoDisponible,,,Si,,,,
2,Dryophytes arboricola,170019,-99.6199999,17.56,,False,1,72.71,Amphibia,Anura,Hylidae,2147,Dulceacuícola; Terrestre,1940,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=246990d807fc0bbcec32f12108b0fa63,246990d807fc0bbcec32f12108b0fa63,No,NoDisponible,,,Si,,,,
3,Dryophytes arboricola,170019,-99.6199999,17.56,,False,1,72.71,Amphibia,Anura,Hylidae,2147,Dulceacuícola; Terrestre,1940,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2dfb9cdcddf6164eb423301d84494250,2dfb9cdcddf6164eb423301d84494250,No,NoDisponible,,,Si,,,,
4,Dryophytes arboricola,170019,-99.6199999,17.56,,False,1,72.71,Amphibia,Anura,Hylidae,2147,Dulceacuícola; Terrestre,1940,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=377e61cfe863bf240442a2e19ff90ab3,377e61cfe863bf240442a2e19ff90ab3,No,NoDisponible,,,Si,,,,
5,Dryophytes arboricola,170019,-99.6199999,17.56,,False,1,72.71,Amphibia,Anura,Hylidae,2147,Dulceacuícola; Terrestre,1940,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3acaad93fdccf829eb856b1a4f9deadd,3acaad93fdccf829eb856b1a4f9deadd,No,NoDisponible,,,Si,,,,
6,Dryophytes arboricola,170019,-99.6199999,17.56,,False,1,72.71,Amphibia,Anura,Hylidae,2147,Dulceacuícola; Terrestre,1940,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=45ed0ef01d73e48a87aea0d463e8a4c7,45ed0ef01d73e48a87aea0d463e8a4c7,No,NoDisponible,,,Si,,,,
7,Dryophytes arboricola,170019,-99.6199999,17.56,,False,1,72.71,Amphibia,Anura,Hylidae,2147,Dulceacuícola; Terrestre,1940,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=5aa2836e11b18ea1cdf2440fd3a7c72b,5aa2836e11b18ea1cdf2440fd3a7c72b,No,NoDisponible,,,Si,,,,
8,Dryophytes arboricola,170019,-99.6199999,17.56,,False,1,72.71,Amphibia,Anura,Hylidae,2147,Dulceacuícola; Terrestre,1940,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=66e6880452fb3d7d40b53fe9b4607549,66e6880452fb3d7d40b53fe9b4607549,No,NoDisponible,,,Si,,,,
9,Dryophytes arboricola,170019,-99.6199999,17.56,,False,1,72.71,Amphibia,Anura,Hylidae,2147,Dulceacuícola; Terrestre,1940,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=67c857dd4067bcd89347ad3b2de67b37,67c857dd4067bcd89347ad3b2de67b37,No,NoDisponible,,,Si,,,,
