,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
7,Sarcohyla pachyderma,194931,-96.77,19.5,,False,1,24.63,Amphibia,Anura,Hylidae,919,Dulceacuícola; Terrestre,1932,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0524293a95b696a7b679a596614c6095,0524293a95b696a7b679a596614c6095,Si,NoDisponible,,,No,,,,
20,Sarcohyla pachyderma,194834,-97.13,18.99,,False,4,43.23,Amphibia,Anura,Hylidae,1803,Dulceacuícola; Terrestre,1940,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=06cd928777a1ff32d34868b5d2a5579b,06cd928777a1ff32d34868b5d2a5579b,Si,NoDisponible,,,No,,,,
0,Sarcohyla pachyderma,189993,-97.2927778,19.7880556,,False,2,29.78,Amphibia,Anura,Hylidae,1930,Dulceacuícola; Terrestre,1940,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0b3f3745b1eabe451cd77f1ceeaeceba,0b3f3745b1eabe451cd77f1ceeaeceba,No,NoDisponible,,,,,,,
3,Sarcohyla pachyderma,175222,-99.15,20.77,,False,1,23.53,Amphibia,Anura,Hylidae,1520,Dulceacuícola; Terrestre,1982,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1164be671daed10255c6500d3baf907c,1164be671daed10255c6500d3baf907c,Si,NoDisponible,No,,Si,,,,
21,Sarcohyla pachyderma,194834,-97.13,18.99,,False,4,43.23,Amphibia,Anura,Hylidae,1803,Dulceacuícola; Terrestre,1940,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=140e126916004d56957cf8ab8ddfe9a0,140e126916004d56957cf8ab8ddfe9a0,Si,NoDisponible,,,No,,,,
11,Sarcohyla pachyderma,185019,-97.79,20,,False,4,42.21,Amphibia,Anura,Hylidae,1494,Dulceacuícola; Terrestre,1985,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=14e8920efec805c5886f1a770c71da05,14e8920efec805c5886f1a770c71da05,Si,NoDisponible,No,,Si,,,,
22,Sarcohyla pachyderma,194834,-97.13,18.99,,False,4,43.23,Amphibia,Anura,Hylidae,1803,Dulceacuícola; Terrestre,1940,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1ad99d05590f4913c46bb6fa7eaef4ca,1ad99d05590f4913c46bb6fa7eaef4ca,Si,NoDisponible,,,No,,,,
23,Sarcohyla pachyderma,194834,-97.13,18.99,,False,4,43.23,Amphibia,Anura,Hylidae,1803,Dulceacuícola; Terrestre,1940,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=30aaf97e22ba18d9efeda2f3bd4dc245,30aaf97e22ba18d9efeda2f3bd4dc245,Si,NoDisponible,,,No,,,,
24,Sarcohyla pachyderma,194834,-97.13,18.99,,False,4,43.23,Amphibia,Anura,Hylidae,1803,Dulceacuícola; Terrestre,1940,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=316f18381dbf41d7d88b9f09692be0c7,316f18381dbf41d7d88b9f09692be0c7,Si,NoDisponible,,,No,,,,
25,Sarcohyla pachyderma,194834,-97.13,18.99,,False,4,43.23,Amphibia,Anura,Hylidae,1803,Dulceacuícola; Terrestre,1940,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=31e00b9a6c4f457488dbd4353a7b28bd,31e00b9a6c4f457488dbd4353a7b28bd,Si,NoDisponible,,,No,,,,
