,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
140,Exerodonta sumichrasti,218087,-93.925,16.5916667,,False,4,25.39,Amphibia,Anura,Hylidae,636,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=00f9cf6225896fa1578d6eca026cdd69,00f9cf6225896fa1578d6eca026cdd69,No,NoDisponible,,,,,,,
582,Exerodonta sumichrasti,222406,-93.6433333,16.1527778,,False,4,29.9,Amphibia,Anura,Hylidae,510,Dulceacuícola; Terrestre,1999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=011fb557ebda5f222ad15b0e52c1a088,011fb557ebda5f222ad15b0e52c1a088,No,NoDisponible,,,,,,,
350,Exerodonta sumichrasti,222535,-93.5999655,17.18556,,False,2,9.92,Amphibia,Anura,Hylidae,183,Dulceacuícola; Terrestre,1960,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=015006a93cf9fa6ecbd9ecb1e5f62e0e,015006a93cf9fa6ecbd9ecb1e5f62e0e,Si,NoDisponible,Si,Si,Si,,,,
142,Exerodonta sumichrasti,194503,-97.0779099,16.0684999,,False,4,28.3,Amphibia,Anura,Hylidae,834,Dulceacuícola; Terrestre,2004,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=01f5f657e276f616a8f46c2d7e98dd59,01f5f657e276f616a8f46c2d7e98dd59,No,NoDisponible,,,,,,,
475,Exerodonta sumichrasti,208776,-95.35,16.1199999,,False,3,18.17,Amphibia,Anura,Hylidae,170,Dulceacuícola; Terrestre,1946,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0293363ba2d1bae7ccf201233a5a25da,0293363ba2d1bae7ccf201233a5a25da,No,NoDisponible,,,,,,,
226,Exerodonta sumichrasti,226703,-92.9111111,17.1791667,,False,3,21.77,Amphibia,Anura,Hylidae,1603,Dulceacuícola; Terrestre,1960,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=02e62dd07f1cdcdb2af25cfbf88d0850,02e62dd07f1cdcdb2af25cfbf88d0850,No,NoDisponible,,,,,,,
500,Exerodonta sumichrasti,208886,-95.1369438,16.9472219,,False,3,20.06,Amphibia,Anura,Hylidae,446,Dulceacuícola; Terrestre,1942,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=036f7a226027f62e6a12d6e1856b5c2b,036f7a226027f62e6a12d6e1856b5c2b,No,NoDisponible,,,,,,,
583,Exerodonta sumichrasti,222406,-93.6433333,16.1527778,,False,4,29.9,Amphibia,Anura,Hylidae,510,Dulceacuícola; Terrestre,1999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=04c9582537e8281f713c9242f861ed73,04c9582537e8281f713c9242f861ed73,No,NoDisponible,,,,,,,
398,Exerodonta sumichrasti,208790,-95.4199999,16.4199999,,False,3,23.78,Amphibia,Anura,Hylidae,204,Dulceacuícola; Terrestre,1940,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=069aeb4c03bcd6af12a17508a2c19a13,069aeb4c03bcd6af12a17508a2c19a13,No,NoDisponible,,,,,,,
227,Exerodonta sumichrasti,226703,-92.9111111,17.1791667,,False,3,21.77,Amphibia,Anura,Hylidae,1603,Dulceacuícola; Terrestre,1960,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=06c378cb412d21dfcb6cafa92378a9a6,06c378cb412d21dfcb6cafa92378a9a6,No,NoDisponible,,,,,,,
613,Exerodonta sumichrasti,218084,-93.9258333,16.5766667,,False,3,20.18,Amphibia,Anura,Hylidae,663,Dulceacuícola; Terrestre,1955,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=075a0d2394c6a2764041013f76b6d2f8,075a0d2394c6a2764041013f76b6d2f8,No,NoDisponible,,,,,,,
408,Exerodonta sumichrasti,222520,-93.3199999,16.9299999,,False,2,15.31,Amphibia,Anura,Hylidae,513,Dulceacuícola; Terrestre,1971,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=07a125a5a7caff7f2c0ef2f7b86f6425,07a125a5a7caff7f2c0ef2f7b86f6425,Si,NoDisponible,Si,Si,Si,,,,
228,Exerodonta sumichrasti,226703,-92.9111111,17.1791667,,False,3,21.77,Amphibia,Anura,Hylidae,1603,Dulceacuícola; Terrestre,1960,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=07f29d330db987fb896d7bab57a151d9,07f29d330db987fb896d7bab57a151d9,No,NoDisponible,,,,,,,
