,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
1280,Scaphiopus couchii,91460,-109.703753,23.0556861,,False,4,6.81,Amphibia,Anura,Scaphiopodidae,25,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0057979703178a77a267320e5179ce12,0057979703178a77a267320e5179ce12,No,NoDisponible,,,,,,,
471,Scaphiopus couchii,86999,-110.2670493,23.92,,False,4,6.45,Amphibia,Anura,Scaphiopodidae,196,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0094b3f83729fdc59dc316b31cfc9fa9,0094b3f83729fdc59dc316b31cfc9fa9,No,NoDisponible,,,,,,,
2535,Scaphiopus couchii,142183,-103.1033888,26.2087499,,False,4,4.62,Amphibia,Anura,Scaphiopodidae,1101,Dulceacuícola; Terrestre,2004,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0099e0369d93c5e15fb2e433b2452a6a,0099e0369d93c5e15fb2e433b2452a6a,No,NoDisponible,,,,,,,
2005,Scaphiopus couchii,91477,-109.7748121,23.366944,,False,4,5.27,Amphibia,Anura,Scaphiopodidae,222,Dulceacuícola; Terrestre,1963,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=00b4fed7e32a9306d79479e802558533,00b4fed7e32a9306d79479e802558533,No,NoDisponible,,,,,,,
2850,Scaphiopus couchii,82479,-110.4368588,24.1206438,,False,4,5.22,Amphibia,Anura,Scaphiopodidae,16,Dulceacuícola; Terrestre,2015,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=00b5c073ff0f6d54b7e613ac21ca94b2,00b5c073ff0f6d54b7e613ac21ca94b2,No,NoDisponible,,,,,,,
845,Scaphiopus couchii,96796,-109,29.5,,False,4,1.56,Amphibia,Anura,Scaphiopodidae,796,Dulceacuícola; Terrestre,1969,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=00bfe56026ab32a6af4d4494e1dcd119,00bfe56026ab32a6af4d4494e1dcd119,No,NoDisponible,,,,,,,
730,Scaphiopus couchii,142070,-103.1402235,25.51,,False,4,4.6,Amphibia,Anura,Scaphiopodidae,1114,Dulceacuícola; Terrestre,1961,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=00d34de3e077b23926d008e1cce10e24,00d34de3e077b23926d008e1cce10e24,No,NoDisponible,,,,,,,
1065,Scaphiopus couchii,78716,-111,30.5,,False,4,8.88,Amphibia,Anura,Scaphiopodidae,835,Dulceacuícola; Terrestre,1959,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=00d53b1fb204571a6e8e263a17dc8abe,00d53b1fb204571a6e8e263a17dc8abe,No,NoDisponible,,,,,,,
141,Scaphiopus couchii,146770,-102.91,25.4181805,,False,4,4.29,Amphibia,Anura,Scaphiopodidae,1106,Dulceacuícola; Terrestre,1971,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=00e0433a5c85f528531cff6294a85be4,00e0433a5c85f528531cff6294a85be4,No,NoDisponible,,,,,,,
2573,Scaphiopus couchii,142306,-103.1893888,27.2094444,,False,4,4.14,Amphibia,Anura,Scaphiopodidae,1091,Dulceacuícola; Terrestre,1982,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=00fc35630a6f1cb368c6b30ee6a4edf9,00fc35630a6f1cb368c6b30ee6a4edf9,No,NoDisponible,,,,,,,
1004,Scaphiopus couchii,78588,-111,29.5,,False,4,10.38,Amphibia,Anura,Scaphiopodidae,456,Dulceacuícola; Terrestre,1958,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=015ebec7e4bbad215c4de8f58ea2f537,015ebec7e4bbad215c4de8f58ea2f537,No,NoDisponible,,,,,,,
1096,Scaphiopus couchii,78463,-111,28.5,,False,4,12.45,Amphibia,Anura,Scaphiopodidae,521,Dulceacuícola; Terrestre,1967,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=01748c5564120988cf32fbead83d80b6,01748c5564120988cf32fbead83d80b6,No,NoDisponible,,,,,,,
2536,Scaphiopus couchii,142183,-103.1033888,26.2087499,,False,4,4.62,Amphibia,Anura,Scaphiopodidae,1101,Dulceacuícola; Terrestre,2004,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=01826ae9b3888cf08851727c52162dbb,01826ae9b3888cf08851727c52162dbb,No,NoDisponible,,,,,,,
2253,Scaphiopus couchii,175902,-99.2730556,26.5769444,,False,4,8,Amphibia,Anura,Scaphiopodidae,105,Dulceacuícola; Terrestre,1997,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=01855c1b60413f662530887b7a2f4b9c,01855c1b60413f662530887b7a2f4b9c,No,NoDisponible,,,,,,,
1932,Scaphiopus couchii,123681,-105.4302922,28.14,,False,4,4.65,Amphibia,Anura,Scaphiopodidae,1205,Dulceacuícola; Terrestre,1971,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0187f4d031f0da9e73f01900ace09af6,0187f4d031f0da9e73f01900ace09af6,No,NoDisponible,,,,,,,
1397,Scaphiopus couchii,114670,-106.45,29.3226,,False,3,-3.21,Amphibia,Anura,Scaphiopodidae,1752,Dulceacuícola; Terrestre,1959,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=018e87f8f07d2612a3a05579b5310388,018e87f8f07d2612a3a05579b5310388,No,NoDisponible,,,,,,,
189,Scaphiopus couchii,78709,-111.1916667,30.5583333,,False,4,7.3,Amphibia,Anura,Scaphiopodidae,668,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=01b6d067cd9cbff64ff448a1b1928046,01b6d067cd9cbff64ff448a1b1928046,No,NoDisponible,,,,,,,
1811,Scaphiopus couchii,122980,-105.3606,22.4922,,True,2,-10.25,Amphibia,Anura,Scaphiopodidae,32,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=01e9fde663a8967eb2c9c303a3e31491,01e9fde663a8967eb2c9c303a3e31491,No,NoDisponible,,,,,,,
1201,Scaphiopus couchii,166168,-100.4730556,26.5519444,,False,4,8.53,Amphibia,Anura,Scaphiopodidae,452,Dulceacuícola; Terrestre,1984,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=01fa194f0b7a64a532bb6794dbb35612,01fa194f0b7a64a532bb6794dbb35612,No,NoDisponible,,,,,,,
871,Scaphiopus couchii,96543,-109,27.5,,False,3,-1.89,Amphibia,Anura,Scaphiopodidae,1038,Dulceacuícola; Terrestre,1982,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=02010808e5e8321174b6d1b28dcb14be,02010808e5e8321174b6d1b28dcb14be,No,NoDisponible,,,,,,,
3,Scaphiopus couchii,151581,-102.1818055,25.4403611,,False,4,1.7,Amphibia,Anura,Scaphiopodidae,1529,Dulceacuícola; Terrestre,1955,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0204498cfed36da424e29730c8fee19c,0204498cfed36da424e29730c8fee19c,No,NoDisponible,,,,,,,
905,Scaphiopus couchii,105790,-107.607705,30.07723,,False,4,5.3,Amphibia,Anura,Scaphiopodidae,1421,Dulceacuícola; Terrestre,1973,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=022877a2de87b89869da75610618f830,022877a2de87b89869da75610618f830,No,NoDisponible,,,,,,,
1371,Scaphiopus couchii,114684,-106.4020076,29.480204,,False,3,1.09,Amphibia,Anura,Scaphiopodidae,1569,Dulceacuícola; Terrestre,1961,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0235e6b773e867e28cd3254c14282323,0235e6b773e867e28cd3254c14282323,No,NoDisponible,,,,,,,
