,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
176,Plectrohyla lacertosa,222412,-93.4627778,15.9927778,,False,2,48.84,Amphibia,Anura,Hylidae,954,Dulceacuícola; Terrestre,2003,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=00141ddf375dc0e84b51d5d1886b7931,00141ddf375dc0e84b51d5d1886b7931,No,NoDisponible,,,,,,,
30,Plectrohyla lacertosa,230731,-92.32733,15.38686,,False,2,59,Amphibia,Anura,Hylidae,2337,Dulceacuícola; Terrestre,2013,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=026306ecc124d2b5043d400f8581fe5a,026306ecc124d2b5043d400f8581fe5a,No,NoDisponible,,,,,,,
181,Plectrohyla lacertosa,222398,-93.2125,15.8855556,,False,2,54.26,Amphibia,Anura,Hylidae,1066,Dulceacuícola; Terrestre,2000,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=02b5fb4674fa2ee6049e112b53f8e592,02b5fb4674fa2ee6049e112b53f8e592,No,NoDisponible,,,,,,,
0,Plectrohyla lacertosa,226488,-92.7416667,15.325,,False,0,17.73,Amphibia,Anura,Hylidae,24,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=033a08258adf75f6d4d487dd16f2d656,033a08258adf75f6d4d487dd16f2d656,No,NoDisponible,,,,,,,
1,Plectrohyla lacertosa,226519,-93.0497222,15.8063889,,False,2,56.09,Amphibia,Anura,Hylidae,1453,Dulceacuícola; Terrestre,1999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=042d1ae92acdde0e093bbb9e5994b5d7,042d1ae92acdde0e093bbb9e5994b5d7,No,NoDisponible,,,,,,,
52,Plectrohyla lacertosa,222419,-93.5825,16.2013889,,False,3,60.65,Amphibia,Anura,Hylidae,1487,Dulceacuícola; Terrestre,1995,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=04ee3db1a4bd751ed4f760d66b7c36be,04ee3db1a4bd751ed4f760d66b7c36be,No,NoDisponible,,,,,,,
115,Plectrohyla lacertosa,230708,-92.1783333,15.1638889,,False,3,67.75,Amphibia,Anura,Hylidae,1119,Dulceacuícola; Terrestre,2002,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=08a1e3642b744c62fa2eb9bd5533be18,08a1e3642b744c62fa2eb9bd5533be18,Si,NoDisponible,Si,Si,Si,,,,
132,Plectrohyla lacertosa,222408,-93.6072222,16.155,,False,2,52.02,Amphibia,Anura,Hylidae,1383,Dulceacuícola; Terrestre,1999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=08b0dfefb1593738a205e12b23d20854,08b0dfefb1593738a205e12b23d20854,No,NoDisponible,,,,,,,
55,Plectrohyla lacertosa,222419,-93.6125,16.1958333,,False,3,60.65,Amphibia,Anura,Hylidae,2444,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=09d8399e03b66d1be51ad3c653d9f54d,09d8399e03b66d1be51ad3c653d9f54d,No,NoDisponible,,,,,,,
150,Plectrohyla lacertosa,230706,-92.2297222,15.1575,,False,3,70.04,Amphibia,Anura,Hylidae,1796,Dulceacuícola; Terrestre,2002,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0ace60356946662c68236e22fda9794f,0ace60356946662c68236e22fda9794f,Si,NoDisponible,Si,Si,Si,,,,
