,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
0,Sarcohyla mykter,165118,-100.1769389,17.4755583,,False,3,80.37,Amphibia,Anura,Hylidae,2541,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f10ee91e817d2af793d65bd8209ca5a2,f10ee91e817d2af793d65bd8209ca5a2,No,NoDisponible,Si,,Si,,,,
1,Sarcohyla mykter,165118,-100.1739999,17.4749999,,False,3,80.37,Amphibia,Anura,Hylidae,2537,Dulceacuícola; Terrestre,1974,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1566a461740648368c8bb49519cf9ee0,1566a461740648368c8bb49519cf9ee0,No,NoDisponible,Si,,Si,,,,
2,Sarcohyla mykter,165118,-100.1739999,17.4749999,,False,3,80.37,Amphibia,Anura,Hylidae,2537,Dulceacuícola; Terrestre,1974,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=26be9bcd2a2d3832d5fe2d3a1bda3c5a,26be9bcd2a2d3832d5fe2d3a1bda3c5a,No,NoDisponible,Si,,Si,,,,
3,Sarcohyla mykter,165118,-100.1739999,17.4749999,,False,3,80.37,Amphibia,Anura,Hylidae,2537,Dulceacuícola; Terrestre,1974,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=8e82d22fde6ac2ad91e2b7dca2e1cabd,8e82d22fde6ac2ad91e2b7dca2e1cabd,No,NoDisponible,Si,,Si,,,,
4,Sarcohyla mykter,165118,-100.1739999,17.4749999,,False,3,80.37,Amphibia,Anura,Hylidae,2537,Dulceacuícola; Terrestre,1974,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=d2b11345f17b667758535ea8bdcac799,d2b11345f17b667758535ea8bdcac799,No,NoDisponible,Si,,Si,,,,
5,Sarcohyla mykter,165118,-100.1739999,17.4749999,,False,3,80.37,Amphibia,Anura,Hylidae,2537,Dulceacuícola; Terrestre,1974,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=e0bd317fe667dae48984cb0bbe607a54,e0bd317fe667dae48984cb0bbe607a54,No,NoDisponible,Si,,Si,,,,
6,Sarcohyla mykter,165118,-100.1769444,17.4755556,,False,3,80.37,Amphibia,Anura,Hylidae,2541,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f8b614410fb75234de0f0bb99ac00351,f8b614410fb75234de0f0bb99ac00351,No,NoDisponible,Si,,Si,,,,
7,Sarcohyla mykter,170017,-99.6855583,17.5566694,,False,2,74.97,Amphibia,Anura,Hylidae,2147,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=94cf30703f1fe06f7ea056b3843ead9b,94cf30703f1fe06f7ea056b3843ead9b,No,NoDisponible,Si,,Si,,,,
8,Sarcohyla mykter,170017,-99.6889999,17.551,,False,2,74.97,Amphibia,Anura,Hylidae,2273,Dulceacuícola; Terrestre,1975,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=c1c710d83246b0acc220739cdea6e134,c1c710d83246b0acc220739cdea6e134,No,NoDisponible,Si,,Si,,,,
9,Sarcohyla mykter,170017,-99.6855583,17.5566694,,False,2,74.97,Amphibia,Anura,Hylidae,2147,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=8c6aa8d8a3439425ef0ab6451c9fe4bf,8c6aa8d8a3439425ef0ab6451c9fe4bf,No,NoDisponible,Si,,Si,,,,
10,Sarcohyla mykter,169981,-99.5834404,17.4333333,,False,1,71.29,Amphibia,Anura,Hylidae,2114,Dulceacuícola; Terrestre,1973,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=9566b610665ffabc875a774ac73074a1,9566b610665ffabc875a774ac73074a1,No,NoDisponible,Si,,Si,,,,
11,Sarcohyla mykter,169981,-99.5851075,17.43667,,False,1,71.29,Amphibia,Anura,Hylidae,2090,Dulceacuícola; Terrestre,1973,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=e5d1b9bbbeac9d366ac380597a7cff65,e5d1b9bbbeac9d366ac380597a7cff65,No,NoDisponible,Si,,Si,,,,
12,Sarcohyla mykter,165112,-100.1834546,17.4833333,,False,1,71.23,Amphibia,Anura,Hylidae,2518,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=9e6c37bc4da137ef3d49998f602982c5,9e6c37bc4da137ef3d49998f602982c5,No,NoDisponible,Si,,Si,,,,
13,Sarcohyla mykter,165112,-100.1834546,17.4833333,,False,1,71.23,Amphibia,Anura,Hylidae,2518,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=cdee7abff3e0e719e8b632796e04b257,cdee7abff3e0e719e8b632796e04b257,No,NoDisponible,Si,,Si,,,,
14,Sarcohyla mykter,165112,-100.1834546,17.4833333,,False,1,71.23,Amphibia,Anura,Hylidae,2518,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f7a77b21a3cc407133c0d18af9853e4a,f7a77b21a3cc407133c0d18af9853e4a,No,NoDisponible,Si,,Si,,,,
15,Sarcohyla mykter,165111,-100.1901217,17.45,,False,0,68.33,Amphibia,Anura,Hylidae,1704,Dulceacuícola; Terrestre,1969,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1490771946b8d8ec7747033c873ce176,1490771946b8d8ec7747033c873ce176,No,NoDisponible,Si,,Si,,,,
16,Sarcohyla mykter,165111,-100.1899999,17.4699999,,False,0,68.33,Amphibia,Anura,Hylidae,2134,Dulceacuícola; Terrestre,1969,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=193423131bf0e7db08e5f5f59face757,193423131bf0e7db08e5f5f59face757,No,NoDisponible,Si,,Si,,,,
17,Sarcohyla mykter,165111,-100.21,17.4199999,,False,0,68.33,Amphibia,Anura,Hylidae,1165,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=00e0cfbf273845448003e0c99375d974,00e0cfbf273845448003e0c99375d974,No,NoDisponible,Si,,Si,,,,
18,Sarcohyla mykter,165111,-100.21,17.4199999,,False,0,68.33,Amphibia,Anura,Hylidae,1165,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=a9cb043281191fe67487ec374bd6d619,a9cb043281191fe67487ec374bd6d619,No,NoDisponible,Si,,Si,,,,
19,Sarcohyla mykter,169993,-99.8501141,17.58,,False,4,85.6,Amphibia,Anura,Hylidae,2725,Dulceacuícola; Terrestre,1969,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=84582ead4ccd6385ab991e6ffdc27265,84582ead4ccd6385ab991e6ffdc27265,No,NoDisponible,Si,,Si,,,,
20,Sarcohyla mykter,169993,-99.8279999,17.609,,False,4,85.6,Amphibia,Anura,Hylidae,2301,Dulceacuícola; Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=46e469bb0d9c89203c80b8371bdb3f16,46e469bb0d9c89203c80b8371bdb3f16,No,NoDisponible,Si,,Si,,,,
