,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
0,Sarcohyla calvicollina,199512,-96.5083333,17.5083333,,False,1,68.81,Amphibia,Anura,Hylidae,2992,Dulceacuícola; Terrestre,1980,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=d09212374e6401ad74214a568d7d2f7a,d09212374e6401ad74214a568d7d2f7a,No,NoDisponible,NoDisponible,,Si,,,,
1,Sarcohyla calvicollina,199529,-96.1200246,17.01,,False,0,65.64,Amphibia,Anura,Hylidae,1987,Dulceacuícola; Terrestre,1980,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=68a8412f13fbfcf4b8ff7d1b3f7def1f,68a8412f13fbfcf4b8ff7d1b3f7def1f,No,NoDisponible,NoDisponible,,Si,,,,
