,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
35,Craugastor greggi,226545,-92.8069444,15.6569444,,False,2,65.29,Amphibia,Anura,Craugastoridae,1981,Dulceacuícola; Terrestre,1960,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0e6c68a17abd5a1aac1bf58ec92a67e6,0e6c68a17abd5a1aac1bf58ec92a67e6,No,,,,,,,,
13,Craugastor greggi,230736,-92.3166007,15.55,,False,2,59.26,Amphibia,Anura,Craugastoridae,1687,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=12a0dc4a0f41d8c5068e5b9e61823607,12a0dc4a0f41d8c5068e5b9e61823607,No,,,,,,,,
0,Craugastor greggi,226488,-92.7416667,15.325,,False,0,3.61,Amphibia,Anura,Craugastoridae,24,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=14746560b38798320bea73526b50794b,14746560b38798320bea73526b50794b,No,,,,,,,,
14,Craugastor greggi,230736,-92.3166007,15.55,,False,2,59.26,Amphibia,Anura,Craugastoridae,1687,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=14fb08ad57e4aad4b97d0266c04bef6e,14fb08ad57e4aad4b97d0266c04bef6e,No,,,,,,,,
61,Craugastor greggi,230707,-92.1461111,15.0844444,,False,3,97.72,Amphibia,Anura,Craugastoridae,1356,Dulceacuícola; Terrestre,2002,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1c29946bc56ca38a4d3faf5916357acb,1c29946bc56ca38a4d3faf5916357acb,Si,NoDisponible,Si,Si,Si,,,,
15,Craugastor greggi,230736,-92.3166007,15.55,,False,2,59.26,Amphibia,Anura,Craugastoridae,1687,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=20ca6345e5d3b680dadb81cbea89e00f,20ca6345e5d3b680dadb81cbea89e00f,No,,,,,,,,
37,Craugastor greggi,226556,-92.6180556,15.6916667,,False,2,43.06,Amphibia,Anura,Craugastoridae,1221,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=25b8f18fade8259b41ea3130f9393942,25b8f18fade8259b41ea3130f9393942,No,,,,,,,,
47,Craugastor greggi,230732,-92.3222222,15.4111111,,False,2,49.45,Amphibia,Anura,Craugastoridae,2370,Dulceacuícola; Terrestre,1937,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=27abb7dace58a99522e54886691f1a35,27abb7dace58a99522e54886691f1a35,No,,,,,,,,
32,Craugastor greggi,230702,-92.0878644,15.0435091,,False,2,46.87,Amphibia,Anura,Craugastoridae,927,Dulceacuícola; Terrestre,2008,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=28111627668c027f78ae6ff4777329f2,28111627668c027f78ae6ff4777329f2,Si,NoDisponible,Si,Si,Si,,,,
43,Craugastor greggi,230724,-92.475,15.425,,False,2,72.57,Amphibia,Anura,Craugastoridae,1868,Dulceacuícola; Terrestre,1938,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=28cbb6927bf23a1d270302a46fe4801d,28cbb6927bf23a1d270302a46fe4801d,No,,,,,,,,
16,Craugastor greggi,230736,-92.3166007,15.55,,False,2,59.26,Amphibia,Anura,Craugastoridae,1687,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3621faa181f3181563f321f8788dd438,3621faa181f3181563f321f8788dd438,No,,,,,,,,
48,Craugastor greggi,230732,-92.3222222,15.4111111,,False,2,49.45,Amphibia,Anura,Craugastoridae,2370,Dulceacuícola; Terrestre,1937,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=37a6add8c1f062d6ead0f34e7f538269,37a6add8c1f062d6ead0f34e7f538269,No,,,,,,,,
49,Craugastor greggi,230732,-92.3222222,15.4111111,,False,2,49.45,Amphibia,Anura,Craugastoridae,2370,Dulceacuícola; Terrestre,1937,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3b8f92953afeb845965b766f02464d6d,3b8f92953afeb845965b766f02464d6d,No,,,,,,,,
39,Craugastor greggi,226537,-92.6541667,15.3625,,False,1,18.3,Amphibia,Anura,Craugastoridae,139,Dulceacuícola; Terrestre,1944,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3c7e2e34915b57fcfaedf96fd0c10e9d,3c7e2e34915b57fcfaedf96fd0c10e9d,No,,,,,,,,
60,Craugastor greggi,230709,-92.2347222,15.1983333,,False,2,55.11,Amphibia,Anura,Craugastoridae,2572,Dulceacuícola; Terrestre,2002,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3e863b7d9f085da4065fe4f34033d065,3e863b7d9f085da4065fe4f34033d065,No,,,,,,,,
17,Craugastor greggi,230736,-92.3166007,15.55,,False,2,59.26,Amphibia,Anura,Craugastoridae,1687,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3f0fc6da7a00d00a88369b5e8ff4028b,3f0fc6da7a00d00a88369b5e8ff4028b,No,,,,,,,,
18,Craugastor greggi,230736,-92.3166007,15.55,,False,2,59.26,Amphibia,Anura,Craugastoridae,1687,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3f4a2b68eca12910cbb5e961a91a083b,3f4a2b68eca12910cbb5e961a91a083b,No,,,,,,,,
12,Craugastor greggi,230713,-92.0988889,15.0827778,,False,3,100.8,Amphibia,Anura,Craugastoridae,2032,Dulceacuícola; Terrestre,2002,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3fe1c14c9b1b7b26d77596965876cfbf,3fe1c14c9b1b7b26d77596965876cfbf,No,,,,,,,,
19,Craugastor greggi,230736,-92.3166007,15.55,,False,2,59.26,Amphibia,Anura,Craugastoridae,1687,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=43677d4acc27643ba73b74a15c3de957,43677d4acc27643ba73b74a15c3de957,No,,,,,,,,
55,Craugastor greggi,230687,-92.3458333,15.2472222,,False,3,85.34,Amphibia,Anura,Craugastoridae,2008,Dulceacuícola; Terrestre,2002,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=4546ef5bb03cde8ef09e6ee0afc18910,4546ef5bb03cde8ef09e6ee0afc18910,No,,,,,,,,
1,Craugastor greggi,230753,-92.2641666,15.3374999,,False,2,67.19,Amphibia,Anura,Craugastoridae,1796,Dulceacuícola; Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=461ecd3dab1bad2ea562dd61149f3f01,461ecd3dab1bad2ea562dd61149f3f01,No,,,,,,,,
58,Craugastor greggi,230709,-92.2369444,15.2025,,False,2,55.11,Amphibia,Anura,Craugastoridae,2426,Dulceacuícola; Terrestre,2002,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=490e944fb7cfc66f6cdc43536bd6afa2,490e944fb7cfc66f6cdc43536bd6afa2,No,,,,,,,,
