,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
1054,Lithobates forreri,213516,-94.6,16.559,,False,7,16.31,Amphibia,Anura,Ranidae,60,Dulceacuícola; Terrestre,2006,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0025fcd2461ab0f5332b0e0d5088854e,0025fcd2461ab0f5332b0e0d5088854e,No,NoDisponible,,,,,,,
718,Lithobates forreri,165283,-100.2222222,18.6552778,,False,7,13.11,Amphibia,Anura,Ranidae,1246,Dulceacuícola; Terrestre,1995,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=003bd4c3c873e6052ab735e8fd36429a,003bd4c3c873e6052ab735e8fd36429a,Si,NoDisponible,No,,No,,,,
843,Lithobates forreri,136543,-103.8302123,19.11,,False,7,16.59,Amphibia,Anura,Ranidae,490,Dulceacuícola; Terrestre,1967,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0096177311f5d2e5735d78815457d065,0096177311f5d2e5735d78815457d065,No,NoDisponible,,,,,,,
1039,Lithobates forreri,105187,-107.7003293,25.08,,False,5,5.34,Amphibia,Anura,Ranidae,45,Dulceacuícola; Terrestre,1974,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=00d426ca02ac24471655f515d80d6076,00d426ca02ac24471655f515d80d6076,No,NoDisponible,,,,,,,
698,Lithobates forreri,184592,-98.09,16.65,,False,7,14.67,Amphibia,Anura,Ranidae,531,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=019ca09b892d0a35a70eb5f69b740bd5,019ca09b892d0a35a70eb5f69b740bd5,No,NoDisponible,,,,,,,
655,Lithobates forreri,169979,-99.4701043,17.29,,False,7,16.46,Amphibia,Anura,Ranidae,939,Dulceacuícola; Terrestre,1954,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=01a60d1374057fb2db2e4b91fb1d1f10,01a60d1374057fb2db2e4b91fb1d1f10,No,NoDisponible,,,,,,,
782,Lithobates forreri,122990,-105.33583,22.62944,,False,6,10.51,Amphibia,Anura,Ranidae,65,Dulceacuícola; Terrestre,1985,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=01b8279fce3ecf07bfee4665a9de680b,01b8279fce3ecf07bfee4665a9de680b,No,NoDisponible,,,,,,,
792,Lithobates forreri,165233,-100.3097222,18.3836111,,False,6,12.57,Amphibia,Anura,Ranidae,358,Dulceacuícola; Terrestre,2000,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=01f14d36eb8c48e1b6d01c66c159b229,01f14d36eb8c48e1b6d01c66c159b229,Si,NoDisponible,No,,No,,,,
1110,Lithobates forreri,100948,-108.5782777,26.9504444,,False,4,2.3,Amphibia,Anura,Ranidae,404,Dulceacuícola; Terrestre,2010,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=01fa0f8b625ca3bb37e2ae547f6643a1,01fa0f8b625ca3bb37e2ae547f6643a1,No,NoDisponible,,,,,,,
7,Lithobates forreri,96430,-108.7525,26.31722,,False,4,0.58,Amphibia,Anura,Ranidae,55,Dulceacuícola; Terrestre,1993,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=027c1d8a1cf9d6db0178593712950d5e,027c1d8a1cf9d6db0178593712950d5e,No,NoDisponible,,,,,,,
872,Lithobates forreri,208797,-95.2389,16.3244,,False,7,16.48,Amphibia,Anura,Ranidae,41,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=028959efdc07f5745e9d3eac44db4a43,028959efdc07f5745e9d3eac44db4a43,No,NoDisponible,,,,,,,
984,Lithobates forreri,127442,-105.1502513,21.17,,False,7,13.26,Amphibia,Anura,Ranidae,16,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=02b4cc8e0b95d461b65053776684f46c,02b4cc8e0b95d461b65053776684f46c,No,NoDisponible,,,,,,,
637,Lithobates forreri,127400,-104.78,20.48,,False,5,7.89,Amphibia,Anura,Ranidae,1328,Dulceacuícola; Terrestre,1985,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=02dacf70e0d9b0582b5e4a7589db0d70,02dacf70e0d9b0582b5e4a7589db0d70,No,NoDisponible,,,,,,,
200,Lithobates forreri,96430,-108.755,26.3175555,,False,4,0.58,Amphibia,Anura,Ranidae,62,Dulceacuícola; Terrestre,1993,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=02dad4f584ed19b2ff90f46bd8eb9441,02dad4f584ed19b2ff90f46bd8eb9441,No,NoDisponible,,,,,,,
8,Lithobates forreri,96430,-108.74601,26.32638,,False,4,0.58,Amphibia,Anura,Ranidae,57,Dulceacuícola; Terrestre,1993,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=02ed01f31f09e7f7d11b66d1ae4c6055,02ed01f31f09e7f7d11b66d1ae4c6055,No,NoDisponible,,,,,,,
821,Lithobates forreri,180056,-98.75,20.22,,False,4,-4.13,Amphibia,Anura,Ranidae,2383,Dulceacuícola; Terrestre,1982,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=02f2eed4cf4fc19a67e87214866057f6,02f2eed4cf4fc19a67e87214866057f6,Si,NoDisponible,No,,No,,,,
9,Lithobates forreri,96430,-108.7525,26.31722,,False,4,0.58,Amphibia,Anura,Ranidae,55,Dulceacuícola; Terrestre,1993,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0307b86b943d686c0347922e2decbc4d,0307b86b943d686c0347922e2decbc4d,No,NoDisponible,,,,,,,
1214,Lithobates forreri,235009,-91.9836111,15.9336111,,False,6,8.11,Amphibia,Anura,Ranidae,827,Dulceacuícola; Terrestre,1962,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=033b0c935ca3a8fe385f495b3713402b,033b0c935ca3a8fe385f495b3713402b,Si,NoDisponible,No,,Si,,,,
201,Lithobates forreri,96430,-108.755,26.3175555,,False,4,0.58,Amphibia,Anura,Ranidae,62,Dulceacuícola; Terrestre,1993,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=03420a8b039a4bbdc5fa3b38789282e4,03420a8b039a4bbdc5fa3b38789282e4,No,NoDisponible,,,,,,,
1071,Lithobates forreri,169965,-99.5833333,17.172,,False,7,17.37,Amphibia,Anura,Ranidae,236,Dulceacuícola; Terrestre,2005,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=036972eacad6075077cc451141a56eca,036972eacad6075077cc451141a56eca,No,NoDisponible,,,,,,,
664,Lithobates forreri,174999,-99.32,19.05,,False,4,0.15,Amphibia,Anura,Ranidae,2812,Dulceacuícola; Terrestre,1940,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=03793bce9c2de15dbc9a1370bc384e81,03793bce9c2de15dbc9a1370bc384e81,Si,NoDisponible,No,,No,,,,
764,Lithobates forreri,194666,-96.66,17.09,,False,5,6.97,Amphibia,Anura,Ranidae,1669,Dulceacuícola; Terrestre,1984,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=03ea0d81a676979105f0793738ba3224,03ea0d81a676979105f0793738ba3224,Si,NoDisponible,No,,Si,,,,
202,Lithobates forreri,96430,-108.755,26.3175555,,False,4,0.58,Amphibia,Anura,Ranidae,62,Dulceacuícola; Terrestre,1993,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=03fa1037edf4ebd7cb6283bf0997c264,03fa1037edf4ebd7cb6283bf0997c264,No,NoDisponible,,,,,,,
862,Lithobates forreri,226537,-92.649938,15.34,,False,7,19.2,Amphibia,Anura,Ranidae,259,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=04302eb5d28015b81680913b0e0349fa,04302eb5d28015b81680913b0e0349fa,No,NoDisponible,,,,,,,
