,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
4,Ecnomiohyla valancifer,209056,-95.2083333,18.575,,False,3,53.03,Amphibia,Anura,Hylidae,1120,Dulceacuícola; Terrestre,1958,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=035973c1dcb5b725730d64a85c679a43,035973c1dcb5b725730d64a85c679a43,Si,NoDisponible,Si,Si,Si,,,,
8,Ecnomiohyla valancifer,209055,-95.2007694,18.5576389,,False,3,58.74,Amphibia,Anura,Hylidae,1661,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=134bd482639ac04d114981f9ad64b646,134bd482639ac04d114981f9ad64b646,Si,NoDisponible,Si,Si,Si,,,,
10,Ecnomiohyla valancifer,209052,-95.21222,18.44972,,False,1,14.14,Amphibia,Anura,Hylidae,300,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1b6ba0c6bb76fc1ecccd862be2ac0ef7,1b6ba0c6bb76fc1ecccd862be2ac0ef7,No,NoDisponible,,,,,,,
6,Ecnomiohyla valancifer,209055,-95.1500063,18.5666667,,False,3,58.74,Amphibia,Anura,Hylidae,952,Dulceacuícola; Terrestre,1963,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2f644f3f1dedc063ff52ea6c990b5b11,2f644f3f1dedc063ff52ea6c990b5b11,No,NoDisponible,,,,,,,
3,Ecnomiohyla valancifer,209056,-95.2083333,18.575,,False,3,53.03,Amphibia,Anura,Hylidae,1120,Dulceacuícola; Terrestre,1961,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=6ae705f1d9862d4bad7a75d9fa4d6397,6ae705f1d9862d4bad7a75d9fa4d6397,Si,NoDisponible,Si,,Si,,,,
1,Ecnomiohyla valancifer,209056,-95.2083333,18.575,,False,3,53.03,Amphibia,Anura,Hylidae,1120,Dulceacuícola; Terrestre,1963,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=6b1321135086fb9762b1e96b55de7e2b,6b1321135086fb9762b1e96b55de7e2b,Si,NoDisponible,Si,,Si,,,,
5,Ecnomiohyla valancifer,209055,-95.2007694,18.5576389,,False,3,58.74,Amphibia,Anura,Hylidae,1661,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=9b3cacb0f091b75933c260763fcbf02e,9b3cacb0f091b75933c260763fcbf02e,Si,NoDisponible,Si,,Si,,,,
2,Ecnomiohyla valancifer,209056,-95.2083333,18.575,,False,3,53.03,Amphibia,Anura,Hylidae,1120,Dulceacuícola; Terrestre,1953,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=9c0f66f5404bfafd4a581c2caa200d6b,9c0f66f5404bfafd4a581c2caa200d6b,Si,NoDisponible,Si,,Si,,,,
7,Ecnomiohyla valancifer,209055,-95.1941667,18.5627778,,False,3,58.74,Amphibia,Anura,Hylidae,1541,Dulceacuícola; Terrestre,1952,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=b235ae536267f5d4dd3b4e991fef2b57,b235ae536267f5d4dd3b4e991fef2b57,Si,NoDisponible,Si,,Si,,,,
0,Ecnomiohyla valancifer,213703,-94.7416667,18.275,,True,0,-60.68,Amphibia,Anura,Hylidae,283,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=d95ebdbf676a3ed5f76bcdee9be0a04c,d95ebdbf676a3ed5f76bcdee9be0a04c,Si,NoDisponible,No,,Si,,,,
9,Ecnomiohyla valancifer,209080,-95.0747222,18.5841667,,False,2,29.89,Amphibia,Anura,Hylidae,166,Dulceacuícola; Terrestre,1976,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f8f955478a134c23a9f237ca2c4d81eb,f8f955478a134c23a9f237ca2c4d81eb,No,NoDisponible,,,,,,,
