,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
148,Incilius bocourti,230748,-92.285,15.7433333,,False,1,14.32,Amphibia,Anura,Bufonidae,596,Dulceacuícola; Terrestre,1941,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=00006ddca591a91ab99ff4884a9fa9b7,00006ddca591a91ab99ff4884a9fa9b7,Si,NoDisponible,Si,Si,Si,,,,
12,Incilius bocourti,226681,-92.63833,16.73667,,False,2,43.03,Amphibia,Anura,Bufonidae,2136,Dulceacuícola; Terrestre,1957,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=019adfebc55a619c17cabdf1a492901c,019adfebc55a619c17cabdf1a492901c,No,NoDisponible,,,,,,,
69,Incilius bocourti,230687,-92.2948,15.2399,,False,3,59.57,Amphibia,Anura,Bufonidae,2148,Dulceacuícola; Terrestre,2012,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=046664f2b3d0d4fe3cc26c36a72f7105,046664f2b3d0d4fe3cc26c36a72f7105,No,NoDisponible,,,,,,,
141,Incilius bocourti,226682,-92.64996,16.81388,,False,2,45.51,Amphibia,Anura,Bufonidae,2406,Dulceacuícola; Terrestre,2005,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=04737ec578d1a09a95bf162e15e7a17a,04737ec578d1a09a95bf162e15e7a17a,No,NoDisponible,,,,,,,
38,Incilius bocourti,226681,-92.6399415,16.74,,False,2,43.03,Amphibia,Anura,Bufonidae,2132,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=04dc02c3a00913e474744efad0b68785,04dc02c3a00913e474744efad0b68785,No,NoDisponible,,,,,,,
122,Incilius bocourti,230854,-92.5602778,16.6708333,,False,2,40.23,Amphibia,Anura,Bufonidae,2346,Dulceacuícola; Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=05d1b83f214d3045eda2d17ab9d8b036,05d1b83f214d3045eda2d17ab9d8b036,No,NoDisponible,,,,,,,
50,Incilius bocourti,226681,-92.6375,16.7333333,,False,2,43.03,Amphibia,Anura,Bufonidae,2127,Dulceacuícola; Terrestre,1997,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0774a033a2989e22dc31284befae6b12,0774a033a2989e22dc31284befae6b12,No,NoDisponible,,,,,,,
144,Incilius bocourti,226670,-92.64,16.7122222,,False,2,47.23,Amphibia,Anura,Bufonidae,2110,Dulceacuícola; Terrestre,9999,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0794494252f22ae6f143ca518cdf979f,0794494252f22ae6f143ca518cdf979f,No,NoDisponible,,,,,,,
99,Incilius bocourti,230732,-92.339931,15.44,,False,2,44.94,Amphibia,Anura,Bufonidae,2637,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0888bf61548dea2ba8e308e99c2227d3,0888bf61548dea2ba8e308e99c2227d3,No,NoDisponible,,,,,,,
133,Incilius bocourti,231012,-92.1699328,17.64,,True,0,-80.43,Amphibia,Anura,Bufonidae,44,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0a379ea7a25b1213160c30c3acd65f02,0a379ea7a25b1213160c30c3acd65f02,Si,NoDisponible,No,,Si,,,,
167,Incilius bocourti,230754,-92.2472222,15.4486111,,False,3,61.03,Amphibia,Anura,Bufonidae,2830,Dulceacuícola; Terrestre,1941,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0a58da7c2e48f0ca37349edbaae4e18e,0a58da7c2e48f0ca37349edbaae4e18e,No,NoDisponible,,,,,,,
121,Incilius bocourti,230854,-92.5599394,16.66,,False,2,40.23,Amphibia,Anura,Bufonidae,2307,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0b4546c0a6e93f6dc68d918d80eba649,0b4546c0a6e93f6dc68d918d80eba649,No,NoDisponible,,,,,,,
85,Incilius bocourti,226684,-92.5832704,16.81667,,False,2,46.24,Amphibia,Anura,Bufonidae,2809,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0c8a803a45bd59e106b18aa5b3ad3c4e,0c8a803a45bd59e106b18aa5b3ad3c4e,No,NoDisponible,,,,,,,
13,Incilius bocourti,226681,-92.63833,16.73667,,False,2,43.03,Amphibia,Anura,Bufonidae,2136,Dulceacuícola; Terrestre,1957,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0ca2803f8eb34f9ec9f35a464be73962,0ca2803f8eb34f9ec9f35a464be73962,No,NoDisponible,,,,,,,
115,Incilius bocourti,226537,-92.6541667,15.3625,,False,1,6.79,Amphibia,Anura,Bufonidae,139,Dulceacuícola; Terrestre,1944,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=109697f2b10fbf9c9b995ad5d8de21a4,109697f2b10fbf9c9b995ad5d8de21a4,No,NoDisponible,,,,,,,
39,Incilius bocourti,226681,-92.6399415,16.74,,False,2,43.03,Amphibia,Anura,Bufonidae,2132,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1181de3f1001dcea54f55b070ea7210d,1181de3f1001dcea54f55b070ea7210d,No,NoDisponible,,,,,,,
158,Incilius bocourti,226539,-92.6208333,15.3625,,False,1,13.12,Amphibia,Anura,Bufonidae,211,Dulceacuícola; Terrestre,1941,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1221905fa20d7bbb8e75de030de79686,1221905fa20d7bbb8e75de030de79686,Si,NoDisponible,Si,Si,Si,,,,
5,Incilius bocourti,226672,-92.6099407,16.7,,False,2,42.85,Amphibia,Anura,Bufonidae,2176,Dulceacuícola; Terrestre,1983,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=129b7dc5cbf2170ccd3c3470ad3327e5,129b7dc5cbf2170ccd3c3470ad3327e5,No,NoDisponible,,,,,,,
63,Incilius bocourti,226488,-92.7416667,15.325,,False,1,-3.35,Amphibia,Anura,Bufonidae,24,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1302f3fb555c5047541cee9ea7e2eab7,1302f3fb555c5047541cee9ea7e2eab7,No,NoDisponible,,,,,,,
51,Incilius bocourti,226681,-92.6375,16.7333333,,False,2,43.03,Amphibia,Anura,Bufonidae,2127,Dulceacuícola; Terrestre,1997,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=133829e16d8b64f2ae5f5fed5a282a76,133829e16d8b64f2ae5f5fed5a282a76,No,NoDisponible,,,,,,,
162,Incilius bocourti,230724,-92.4291667,15.45,,False,3,55.61,Amphibia,Anura,Bufonidae,2530,Dulceacuícola; Terrestre,1937,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=187dff33973a548280adefbe153b5964,187dff33973a548280adefbe153b5964,No,NoDisponible,,,,,,,
