,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
58,Sarcohyla thorectes,194514,-97.14758,16.26713,,False,3,53.69,Amphibia,Anura,Hylidae,1670,Dulceacuícola; Terrestre,1966,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0155bc96d0c455fc8575cf7809b7a6a6,0155bc96d0c455fc8575cf7809b7a6a6,No,NoDisponible,,,,,,,
9,Sarcohyla thorectes,165111,-100.1846324,17.4544057,,False,4,58.69,Amphibia,Anura,Hylidae,1879,Dulceacuícola; Terrestre,1977,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=025f9380792c8b2aaef41d7b3257cfed,025f9380792c8b2aaef41d7b3257cfed,Si,NoDisponible,Si,Si,No,,,,
59,Sarcohyla thorectes,194514,-97.15268,16.2537,,False,3,53.69,Amphibia,Anura,Hylidae,1776,Dulceacuícola; Terrestre,1970,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=043471573ebd7cd716e995d398b2d7b1,043471573ebd7cd716e995d398b2d7b1,No,NoDisponible,,,,,,,
60,Sarcohyla thorectes,194514,-97.14758,16.26713,,False,3,53.69,Amphibia,Anura,Hylidae,1670,Dulceacuícola; Terrestre,1966,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=062ed8f94316756bc21e3887137f654d,062ed8f94316756bc21e3887137f654d,No,NoDisponible,,,,,,,
10,Sarcohyla thorectes,165111,-100.1846324,17.4544057,,False,4,58.69,Amphibia,Anura,Hylidae,1879,Dulceacuícola; Terrestre,1977,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0b178a3feed19f3486e33cc182a84c64,0b178a3feed19f3486e33cc182a84c64,Si,NoDisponible,Si,Si,No,,,,
25,Sarcohyla thorectes,194514,-97.1500467,16.28,,False,3,53.69,Amphibia,Anura,Hylidae,1593,Dulceacuícola; Terrestre,1970,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0dcdd251c22083990d51724183518bbe,0dcdd251c22083990d51724183518bbe,No,NoDisponible,,,,,,,
61,Sarcohyla thorectes,194514,-97.14758,16.26713,,False,3,53.69,Amphibia,Anura,Hylidae,1670,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0ec713cba8b127f9a15bf20308935620,0ec713cba8b127f9a15bf20308935620,No,NoDisponible,,,,,,,
33,Sarcohyla thorectes,194514,-97.1400465,16.28,,False,3,53.69,Amphibia,Anura,Hylidae,1652,Dulceacuícola; Terrestre,1966,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1099f8d2aae56ad56c210283da8c3d50,1099f8d2aae56ad56c210283da8c3d50,No,NoDisponible,,,,,,,
105,Sarcohyla thorectes,165112,-100.1913999,17.4776999,,False,6,65.52,Amphibia,Anura,Hylidae,2186,Dulceacuícola; Terrestre,1969,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=12c565382e4c03123725c9cf330ec7b6,12c565382e4c03123725c9cf330ec7b6,No,NoDisponible,,,,,,,
102,Sarcohyla thorectes,165112,-100.183333,17.483333,,False,6,65.52,Amphibia,Anura,Hylidae,2518,Dulceacuícola; Terrestre,1976,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1318a5307935ec57d353df1294d10711,1318a5307935ec57d353df1294d10711,No,NoDisponible,,,,,,,
