,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
4,Craugastor vulcani,209080,-95.0516666,18.5916666,,False,0,30.66,Amphibia,Anura,Craugastoridae,61,Dulceacuícola; Terrestre,1979,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=05919c651ef519fb11b17f597e18bc1f,05919c651ef519fb11b17f597e18bc1f,Si,NoDisponible,Si,Si,Si,,,,
5,Craugastor vulcani,209080,-95.0516666,18.5916666,,False,0,30.66,Amphibia,Anura,Craugastoridae,61,Dulceacuícola; Terrestre,1979,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0755569c83ebdbb32f212861db58db19,0755569c83ebdbb32f212861db58db19,Si,NoDisponible,Si,Si,Si,,,,
44,Craugastor vulcani,209076,-95.0619399,18.4963899,,False,2,47.72,Amphibia,Anura,Craugastoridae,337,Dulceacuícola; Terrestre,1964,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=08fea451a4d3e2a3cb673d24a096cf33,08fea451a4d3e2a3cb673d24a096cf33,No,NoDisponible,,,,,,,
45,Craugastor vulcani,209076,-95.0619399,18.4963899,,False,2,47.72,Amphibia,Anura,Craugastoridae,337,Dulceacuícola; Terrestre,1964,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0ff1cdb73dc1735b9339199619834485,0ff1cdb73dc1735b9339199619834485,No,NoDisponible,,,,,,,
17,Craugastor vulcani,209074,-95.1333299,18.4833299,,False,2,49.54,Amphibia,Anura,Craugastoridae,711,Dulceacuícola; Terrestre,1972,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=115d4b8d1c8812513395cab1922f8977,115d4b8d1c8812513395cab1922f8977,No,NoDisponible,,,,,,,
6,Craugastor vulcani,209080,-95.0516666,18.5916666,,False,0,30.66,Amphibia,Anura,Craugastoridae,61,Dulceacuícola; Terrestre,1979,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=17086f0b2f1c7e8beb3c2400e558587c,17086f0b2f1c7e8beb3c2400e558587c,Si,NoDisponible,Si,Si,Si,,,,
42,Craugastor vulcani,209075,-95.01,18.3799999,,False,1,41.65,Amphibia,Anura,Craugastoridae,343,Dulceacuícola; Terrestre,1962,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1831c4788ea2d56afdc5fe9d7daa80be,1831c4788ea2d56afdc5fe9d7daa80be,No,NoDisponible,,,,,,,
22,Craugastor vulcani,209083,-94.91,18.41,,False,3,57.82,Amphibia,Anura,Craugastoridae,677,Dulceacuícola; Terrestre,1964,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1995e0832305efc2f85cae0bc3f686ae,1995e0832305efc2f85cae0bc3f686ae,No,NoDisponible,,,,,,,
7,Craugastor vulcani,209080,-95.0516666,18.5916666,,False,0,30.66,Amphibia,Anura,Craugastoridae,61,Dulceacuícola; Terrestre,1979,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1ce2403791c0e51e4f037ddcd475b33f,1ce2403791c0e51e4f037ddcd475b33f,Si,NoDisponible,Si,Si,Si,,,,
23,Craugastor vulcani,209083,-94.91,18.41,,False,3,57.82,Amphibia,Anura,Craugastoridae,677,Dulceacuícola; Terrestre,1964,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=20c0569a2ad490788b3142c5cb51cefc,20c0569a2ad490788b3142c5cb51cefc,No,NoDisponible,,,,,,,
