,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
8,Bromeliohyla bromeliacia,165346,-100.2616666,19.2575,,False,2,58.91,Amphibia,Anura,Hylidae,1707,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1e89d6bbf40bcbe5d38a0abb81d9851d,1e89d6bbf40bcbe5d38a0abb81d9851d,Si,NoDisponible,NoDisponible,,No,,,,
1,Bromeliohyla bromeliacia,170148,-99.6333333,18.75,,False,0,28.09,Amphibia,Anura,Hylidae,1537,Dulceacuícola; Terrestre,1995,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=25c81bd3f4b6452ed2cba96427113f63,25c81bd3f4b6452ed2cba96427113f63,Si,NoDisponible,NoDisponible,,No,,,,
2,Bromeliohyla bromeliacia,170148,-99.6393999,18.7524,,False,0,28.09,Amphibia,Anura,Hylidae,1540,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2a3517df5c89f1db0fb627bb4642a8c4,2a3517df5c89f1db0fb627bb4642a8c4,Si,NoDisponible,NoDisponible,,No,,,,
0,Bromeliohyla bromeliacia,165162,-100.16,17.67,,False,1,44.37,Amphibia,Anura,Hylidae,1492,Dulceacuícola; Terrestre,1980,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3dc778b2d321a4bfae03a93a4141b893,3dc778b2d321a4bfae03a93a4141b893,Si,NoDisponible,NoDisponible,,No,,,,
7,Bromeliohyla bromeliacia,165346,-100.2616667,19.2575,,False,2,58.91,Amphibia,Anura,Hylidae,1707,Dulceacuícola; Terrestre,1995,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=855bfa5018b38cd3f1b0a7b3f30ec79e,855bfa5018b38cd3f1b0a7b3f30ec79e,Si,NoDisponible,NoDisponible,,No,,,,
3,Bromeliohyla bromeliacia,165347,-100.2386111,19.1816667,,False,1,45.05,Amphibia,Anura,Hylidae,1557,Dulceacuícola; Terrestre,1995,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=93eb7c401992f156cdbfc51018112aaa,93eb7c401992f156cdbfc51018112aaa,Si,NoDisponible,NoDisponible,,No,,,,
11,Bromeliohyla bromeliacia,170130,-99.9986108,19.0361108,,False,1,48.74,Amphibia,Anura,Hylidae,1891,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=bed8fd53b78495cd86e2621e9ddbb1ad,bed8fd53b78495cd86e2621e9ddbb1ad,Si,NoDisponible,NoDisponible,,No,,,,
4,Bromeliohyla bromeliacia,165347,-100.2386111,19.1816667,,False,1,45.05,Amphibia,Anura,Hylidae,1557,Dulceacuícola; Terrestre,1995,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=bf9dc4d4f486e0e13348b3bbe1be1e21,bf9dc4d4f486e0e13348b3bbe1be1e21,Si,NoDisponible,NoDisponible,,No,,,,
12,Bromeliohyla bromeliacia,170130,-99.9986108,19.0361108,,False,1,48.74,Amphibia,Anura,Hylidae,1891,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=bfb451f233bd436ee7bc1e982bb66245,bfb451f233bd436ee7bc1e982bb66245,Si,NoDisponible,NoDisponible,,No,,,,
5,Bromeliohyla bromeliacia,165347,-100.2386108,19.1816666,,False,1,45.05,Amphibia,Anura,Hylidae,1557,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=c2d1bdfe476f2d70ab00dbeca395d8b5,c2d1bdfe476f2d70ab00dbeca395d8b5,Si,NoDisponible,NoDisponible,,No,,,,
9,Bromeliohyla bromeliacia,170130,-99.9986111,19.0361111,,False,1,48.74,Amphibia,Anura,Hylidae,1891,Dulceacuícola; Terrestre,1995,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=ce5229de82ef8aa480b81c024a81cded,ce5229de82ef8aa480b81c024a81cded,Si,NoDisponible,NoDisponible,,No,,,,
6,Bromeliohyla bromeliacia,165347,-100.2386108,19.1816666,,False,1,45.05,Amphibia,Anura,Hylidae,1557,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=d216bbd382d138c818fac873754781d8,d216bbd382d138c818fac873754781d8,Si,NoDisponible,NoDisponible,,No,,,,
10,Bromeliohyla bromeliacia,170130,-99.9986111,19.0361111,,False,1,48.74,Amphibia,Anura,Hylidae,1891,Dulceacuícola; Terrestre,1995,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=ee663c3ca358f3ce08c05f7b4f1e6e73,ee663c3ca358f3ce08c05f7b4f1e6e73,Si,NoDisponible,NoDisponible,,No,,,,
