,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
6,Incilius spiculatus,199567,-96.3300317,17.69,,False,2,34.01,Amphibia,Anura,Bufonidae,807,Dulceacuícola; Terrestre,1968,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=04a997f3c320549f82ca9699128d09e4,04a997f3c320549f82ca9699128d09e4,No,NoDisponible,,,,,,,
0,Incilius spiculatus,199553,-96.55,17.56,,False,4,59.84,Amphibia,Anura,Bufonidae,2016,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0f370456652762d51f1c160e62c1752f,0f370456652762d51f1c160e62c1752f,No,NoDisponible,,,,,,,
2,Incilius spiculatus,199564,-96.3466667,17.6281667,,False,3,45.19,Amphibia,Anura,Bufonidae,1501,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1dc1b0e08e7077d54855a8d71c583554,1dc1b0e08e7077d54855a8d71c583554,No,NoDisponible,,,,,,,
11,Incilius spiculatus,208883,-95.0099977,16.77,,False,1,24.75,Amphibia,Anura,Bufonidae,198,Dulceacuícola; Terrestre,1970,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1e496f8a2f1c5943ef708d899980f3df,1e496f8a2f1c5943ef708d899980f3df,Si,NoDisponible,Si,Si,Si,,,,
16,Incilius spiculatus,199558,-96.5556,17.7571,,False,3,40.89,Amphibia,Anura,Bufonidae,607,Dulceacuícola; Terrestre,2006,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=23811760ac74bd9e43c919da348db381,23811760ac74bd9e43c919da348db381,No,NoDisponible,,,,,,,
7,Incilius spiculatus,199567,-96.3300317,17.69,,False,2,34.01,Amphibia,Anura,Bufonidae,807,Dulceacuícola; Terrestre,1968,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3323b47ce69d24aa63fe5f85de030ea1,3323b47ce69d24aa63fe5f85de030ea1,No,NoDisponible,,,,,,,
13,Incilius spiculatus,208883,-95.019998,16.77,,False,1,24.75,Amphibia,Anura,Bufonidae,188,Dulceacuícola; Terrestre,1970,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=3fbe1cbdcbe5a72ad82f6cc28b9a7d2b,3fbe1cbdcbe5a72ad82f6cc28b9a7d2b,Si,NoDisponible,Si,Si,Si,,,,
15,Incilius spiculatus,199439,-96.3400287,16.63,,False,0,17.6,Amphibia,Anura,Bufonidae,1169,Dulceacuícola; Terrestre,1964,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=4c87f5df2cd2d54f1ba78494baa06f47,4c87f5df2cd2d54f1ba78494baa06f47,No,NoDisponible,,,,,,,
3,Incilius spiculatus,199520,-96.3691666,17.5141666,,False,4,53.89,Amphibia,Anura,Bufonidae,1502,Dulceacuícola; Terrestre,1977,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=594d61e45b9413a36ef73b25722afb34,594d61e45b9413a36ef73b25722afb34,No,NoDisponible,,,,,,,
1,Incilius spiculatus,199553,-96.5500365,17.566667,,False,4,59.84,Amphibia,Anura,Bufonidae,2013,Dulceacuícola; Terrestre,1969,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=5bcbea6c4b7e61cbcc2b7ac86f789841,5bcbea6c4b7e61cbcc2b7ac86f789841,No,NoDisponible,,,,,,,
