,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
18,Hyalinobatrachium fleischmanni,194752,-96.6194444,18.0533333,,False,3,45.77,Amphibia,Anura,Centrolenidae,367,Dulceacuícola; Terrestre,2002,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=000d43bb0e8aa5cc13968ea7299a5ba2,000d43bb0e8aa5cc13968ea7299a5ba2,No,NoDisponible,NoDisponible,,,,,,
225,Hyalinobatrachium fleischmanni,213607,-94.48525,17.1876388,,False,3,49.4,Amphibia,Anura,Centrolenidae,189,Dulceacuícola; Terrestre,2013,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=00a4c9c9f065eaceba917ebf3c98b8b6,00a4c9c9f065eaceba917ebf3c98b8b6,No,NoDisponible,NoDisponible,,,,,,
300,Hyalinobatrachium fleischmanni,226537,-92.6430556,15.3652778,,False,1,20.43,Amphibia,Anura,Centrolenidae,160,Dulceacuícola; Terrestre,1940,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=00f1cafbac2ae65b9fdb4a1eec2945cd,00f1cafbac2ae65b9fdb4a1eec2945cd,No,NoDisponible,NoDisponible,,,,,,
77,Hyalinobatrachium fleischmanni,209078,-95.0922222,18.5841667,,False,2,32.6,Amphibia,Anura,Centrolenidae,196,Dulceacuícola; Terrestre,1997,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=018658f4714a2be7d05b517c7c7e64d1,018658f4714a2be7d05b517c7c7e64d1,No,NoDisponible,NoDisponible,,,,,,
148,Hyalinobatrachium fleischmanni,199567,-96.3300318,17.73,,False,2,34.37,Amphibia,Anura,Centrolenidae,581,Dulceacuícola; Terrestre,1964,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=027722402e9ce666950412258a9f388c,027722402e9ce666950412258a9f388c,No,NoDisponible,NoDisponible,,,,,,
30,Hyalinobatrachium fleischmanni,169980,-99.4916667,17.3416667,,False,1,17.62,Amphibia,Anura,Centrolenidae,1173,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=029dca54cba2ca42488a48eb0503215e,029dca54cba2ca42488a48eb0503215e,No,NoDisponible,NoDisponible,,,,,,
172,Hyalinobatrachium fleischmanni,194502,-97.1400461,16.15,,False,1,22.54,Amphibia,Anura,Centrolenidae,594,Dulceacuícola; Terrestre,1970,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=02c25ede1caba26b90caadbc10c35e5f,02c25ede1caba26b90caadbc10c35e5f,No,NoDisponible,NoDisponible,,,,,,
234,Hyalinobatrachium fleischmanni,213607,-94.4814444,17.1838333,,False,3,49.4,Amphibia,Anura,Centrolenidae,155,Dulceacuícola; Terrestre,2013,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=02e1f225459f0efb6e7dd37040ef27b0,02e1f225459f0efb6e7dd37040ef27b0,No,NoDisponible,NoDisponible,,,,,,
306,Hyalinobatrachium fleischmanni,239214,-90.9233333,16.1175,,False,2,32.58,Amphibia,Anura,Centrolenidae,159,Dulceacuícola; Terrestre,2001,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=03673f182db64d1ec0441019ac4cfca3,03673f182db64d1ec0441019ac4cfca3,No,NoDisponible,NoDisponible,,,,,,
133,Hyalinobatrachium fleischmanni,226655,-92.9138385,16.92083,,False,0,9.52,Amphibia,Anura,Centrolenidae,1672,Dulceacuícola; Terrestre,1976,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=03aaa9223ccd53b043679886a457a7e0,03aaa9223ccd53b043679886a457a7e0,No,NoDisponible,NoDisponible,,,,,,
149,Hyalinobatrachium fleischmanni,199567,-96.3300318,17.73,,False,2,34.37,Amphibia,Anura,Centrolenidae,581,Dulceacuícola; Terrestre,1964,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=03dbd72c0564f7c360a84bf4b72e8316,03dbd72c0564f7c360a84bf4b72e8316,No,NoDisponible,NoDisponible,,,,,,
235,Hyalinobatrachium fleischmanni,213607,-94.4814444,17.1838333,,False,3,49.4,Amphibia,Anura,Centrolenidae,155,Dulceacuícola; Terrestre,2014,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=05efc4d67f1e290c3133effe50c2b35d,05efc4d67f1e290c3133effe50c2b35d,No,NoDisponible,NoDisponible,,,,,,
247,Hyalinobatrachium fleischmanni,213608,-94.466,17.20575,,False,2,38.29,Amphibia,Anura,Centrolenidae,368,Dulceacuícola; Terrestre,2013,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=06b86300de0a6fd59d8cfeb8b383ddbb,06b86300de0a6fd59d8cfeb8b383ddbb,No,NoDisponible,NoDisponible,,,,,,
13,Hyalinobatrachium fleischmanni,194752,-96.6416667,18.0416667,,False,3,45.77,Amphibia,Anura,Centrolenidae,390,Dulceacuícola; Terrestre,1992,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=071afb51a3dfb82e3fd5fabf552e9d4d,071afb51a3dfb82e3fd5fabf552e9d4d,No,NoDisponible,NoDisponible,,,,,,
52,Hyalinobatrachium fleischmanni,194846,-96.975,19.125,,False,2,30.54,Amphibia,Anura,Centrolenidae,1263,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0850c1397e3013b52e09a878b02e2ebe,0850c1397e3013b52e09a878b02e2ebe,No,NoDisponible,NoDisponible,,,,,,
292,Hyalinobatrachium fleischmanni,209075,-95.0147222,18.3736111,,False,2,29.61,Amphibia,Anura,Centrolenidae,328,Dulceacuícola; Terrestre,1900,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=088ad86df0833a5658900dc5e93005cf,088ad86df0833a5658900dc5e93005cf,No,NoDisponible,NoDisponible,,,,,,
