,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
178,Dendropsophus ebraccatus,226710,-93.0861111,17.5291667,,False,1,25.61,Amphibia,Anura,Hylidae,34,Dulceacuícola; Terrestre,1964,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=013eac46268ef47ea2e46e940b9fa488,013eac46268ef47ea2e46e940b9fa488,No,NoDisponible,,,,,,,
153,Dendropsophus ebraccatus,265366,-87.9598373,19.69,,False,1,20.61,Amphibia,Anura,Hylidae,54,Dulceacuícola; Terrestre,1976,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0182aee6b7cb80b7599a8e7070ddd9b1,0182aee6b7cb80b7599a8e7070ddd9b1,Si,NoDisponible,No,,Si,,,,
50,Dendropsophus ebraccatus,209080,-95.0752778,18.585,,False,1,25.9,Amphibia,Anura,Hylidae,146,Dulceacuícola; Terrestre,1981,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=022fec6622d5ae7d0b3d620cbf55b38c,022fec6622d5ae7d0b3d620cbf55b38c,No,NoDisponible,,,,,,,
117,Dendropsophus ebraccatus,209078,-95.0827778,18.6330556,,False,2,32.86,Amphibia,Anura,Hylidae,96,Dulceacuícola; Terrestre,1994,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0319f544f622dbc0bb73e52f746d9ff7,0319f544f622dbc0bb73e52f746d9ff7,No,NoDisponible,,,,,,,
132,Dendropsophus ebraccatus,199590,-96.2900309,17.76,,False,2,33.43,Amphibia,Anura,Hylidae,98,Dulceacuícola; Terrestre,1961,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=03f549f25fc7f911274b9ff0f06455d4,03f549f25fc7f911274b9ff0f06455d4,No,NoDisponible,,,,,,,
71,Dendropsophus ebraccatus,194913,-96.8233333,19.205,,False,0,15.42,Amphibia,Anura,Hylidae,823,Dulceacuícola; Terrestre,1960,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=05356ba26a7b2b39de910effbe6fab39,05356ba26a7b2b39de910effbe6fab39,No,NoDisponible,,,,,,,
154,Dendropsophus ebraccatus,265366,-87.9598373,19.69,,False,1,20.61,Amphibia,Anura,Hylidae,54,Dulceacuícola; Terrestre,1976,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0556f0aea41e2153952bbb4f41b15b81,0556f0aea41e2153952bbb4f41b15b81,Si,NoDisponible,No,,Si,,,,
86,Dendropsophus ebraccatus,209078,-95.0897222,18.5836111,,False,2,32.86,Amphibia,Anura,Hylidae,170,Dulceacuícola; Terrestre,1981,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=075c808cedf30b8f306d18ad985d52e5,075c808cedf30b8f306d18ad985d52e5,No,NoDisponible,,,,,,,
87,Dendropsophus ebraccatus,209078,-95.0897222,18.5836111,,False,2,32.86,Amphibia,Anura,Hylidae,170,Dulceacuícola; Terrestre,1982,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=07665a45e7793e35312843a86ab6ceef,07665a45e7793e35312843a86ab6ceef,No,NoDisponible,,,,,,,
51,Dendropsophus ebraccatus,209080,-95.0752778,18.585,,False,1,25.9,Amphibia,Anura,Hylidae,146,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0799cf2a19290289315f5c0992d5255c,0799cf2a19290289315f5c0992d5255c,No,NoDisponible,,,,,,,
21,Dendropsophus ebraccatus,209076,-95.025,18.4416667,,False,2,36.9,Amphibia,Anura,Hylidae,431,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=07e4125bb60125789622c89c304edf99,07e4125bb60125789622c89c304edf99,No,NoDisponible,,,,,,,
17,Dendropsophus ebraccatus,208947,-95.0416667,17.275,,False,1,24.63,Amphibia,Anura,Hylidae,25,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=09554a18d35c1436442668de7f77cf1a,09554a18d35c1436442668de7f77cf1a,No,NoDisponible,,,,,,,
47,Dendropsophus ebraccatus,209080,-95.075,18.5916667,,False,1,25.9,Amphibia,Anura,Hylidae,111,Dulceacuícola; Terrestre,1977,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=09e72507e12889ee34e5a0be074c889b,09e72507e12889ee34e5a0be074c889b,No,NoDisponible,,,,,,,
166,Dendropsophus ebraccatus,209058,-95.1254167,18.2085556,,False,0,4.32,Amphibia,Anura,Hylidae,120,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0c981b7a9ce95ce3f5552933c4e43f70,0c981b7a9ce95ce3f5552933c4e43f70,No,NoDisponible,,,,,,,
88,Dendropsophus ebraccatus,209078,-95.0897222,18.5836111,,False,2,32.86,Amphibia,Anura,Hylidae,170,Dulceacuícola; Terrestre,1984,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0d34708a4f02c72f9c9daf407f3eda01,0d34708a4f02c72f9c9daf407f3eda01,No,NoDisponible,,,,,,,
133,Dendropsophus ebraccatus,199590,-96.2900309,17.76,,False,2,33.43,Amphibia,Anura,Hylidae,98,Dulceacuícola; Terrestre,1964,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0e46a08c0f2ec395a89cd966108c48e2,0e46a08c0f2ec395a89cd966108c48e2,No,NoDisponible,,,,,,,
73,Dendropsophus ebraccatus,209050,-95.225,18.4583333,,False,2,29.92,Amphibia,Anura,Hylidae,303,Dulceacuícola; Terrestre,1953,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0f6f78ed33d32a1e5bc5296820c7cd19,0f6f78ed33d32a1e5bc5296820c7cd19,No,NoDisponible,,,,,,,
134,Dendropsophus ebraccatus,199590,-96.2900309,17.76,,False,2,33.43,Amphibia,Anura,Hylidae,98,Dulceacuícola; Terrestre,1964,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0fc3be108666a1539df00d7d8d0bf6d9,0fc3be108666a1539df00d7d8d0bf6d9,No,NoDisponible,,,,,,,
168,Dendropsophus ebraccatus,218156,-93.7472222,17.1125,,False,2,38.17,Amphibia,Anura,Hylidae,349,Dulceacuícola; Terrestre,1993,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=10c75ca8c12dbb47e808488aef98f7b7,10c75ca8c12dbb47e808488aef98f7b7,No,NoDisponible,,,,,,,
