,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
22,Lithobates neovolcanicus,136864,-103.7794444,21.8413889,,True,0,-7.42,Amphibia,Anura,Ranidae,906,Dulceacuícola; Terrestre,1989,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=00fa6b837954dac08b5233fc94da77b2,00fa6b837954dac08b5233fc94da77b2,Si,NoDisponible,Si,Si,Si,,,,
523,Lithobates neovolcanicus,160575,-100.6350644,20.1645633,,False,3,29.34,Amphibia,Anura,Ranidae,2199,Dulceacuícola; Terrestre,2017,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0104b0819c98587f1f76a03a1e54ff1d,0104b0819c98587f1f76a03a1e54ff1d,No,NoDisponible,,,,,,,
16,Lithobates neovolcanicus,141424,-102.9141667,19.9325,,False,3,20.17,Amphibia,Anura,Ranidae,1907,Dulceacuícola; Terrestre,1990,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=013cb2ce578e4918e388ad58245ae11e,013cb2ce578e4918e388ad58245ae11e,No,NoDisponible,,,,,,,
215,Lithobates neovolcanicus,155677,-101.5747222,19.6427777,,False,3,23.07,Amphibia,Anura,Ranidae,2031,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=015d62b7432024d020d09a01cdb02ac2,015d62b7432024d020d09a01cdb02ac2,Si,NoDisponible,Si,Si,Si,,,,
499,Lithobates neovolcanicus,165358,-100.133333,19.4,,False,1,5.34,Amphibia,Anura,Ranidae,2600,Dulceacuícola; Terrestre,9999,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0172ec12e0f54f581dfcff9fa483938a,0172ec12e0f54f581dfcff9fa483938a,No,NoDisponible,,,,,,,
202,Lithobates neovolcanicus,146164,-102.5424999,20.0916666,,False,3,17.42,Amphibia,Anura,Ranidae,1884,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=017b7a098004551507fba51e5652f7b9,017b7a098004551507fba51e5652f7b9,No,NoDisponible,,,,,,,
321,Lithobates neovolcanicus,146172,-102.3401814,20.09,,False,3,17.99,Amphibia,Anura,Ranidae,1629,Dulceacuícola; Terrestre,1982,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=01cafe76cff9eeb3cf52ce632c1eb94e,01cafe76cff9eeb3cf52ce632c1eb94e,No,NoDisponible,,,,,,,
68,Lithobates neovolcanicus,146211,-102.550187,20.28,,False,2,14.97,Amphibia,Anura,Ranidae,1540,Dulceacuícola; Terrestre,1977,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=01d1fb32e20e716d118e66fadc13a554,01d1fb32e20e716d118e66fadc13a554,No,NoDisponible,,,,,,,
15,Lithobates neovolcanicus,165362,-100.2522222,19.5269444,,False,1,6.87,Amphibia,Anura,Ranidae,2831,Dulceacuícola; Terrestre,1997,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=01d893ccbbc27cb5b96ba35505150fa0,01d893ccbbc27cb5b96ba35505150fa0,No,NoDisponible,,,,,,,
507,Lithobates neovolcanicus,141592,-103.410675,21.828033,,False,3,18.89,Amphibia,Anura,Ranidae,2070,Dulceacuícola; Terrestre,2008,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=024ef3b5414837210611f66c186b377a,024ef3b5414837210611f66c186b377a,No,NoDisponible,,,,,,,
203,Lithobates neovolcanicus,146164,-102.5424999,20.0916666,,False,3,17.42,Amphibia,Anura,Ranidae,1884,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=026e0e96c3bcf7e6a7f418f9afdfde1f,026e0e96c3bcf7e6a7f418f9afdfde1f,No,NoDisponible,,,,,,,
73,Lithobates neovolcanicus,136656,-103.7741666,19.9577777,,False,3,19.71,Amphibia,Anura,Ranidae,2062,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=046d4fd5bcd017870feabf2123d91ff8,046d4fd5bcd017870feabf2123d91ff8,No,NoDisponible,,,,,,,
161,Lithobates neovolcanicus,146158,-102.4335161,19.9666667,,False,3,18.41,Amphibia,Anura,Ranidae,1672,Dulceacuícola; Terrestre,1950,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=04d5cda267a7a394b666a7e970628fc9,04d5cda267a7a394b666a7e970628fc9,No,NoDisponible,,,,,,,
306,Lithobates neovolcanicus,132002,-104.283667,19.8509167,,False,3,16.46,Amphibia,Anura,Ranidae,887,Dulceacuícola; Terrestre,1974,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0651a6d3724e0bc036713fad98e693c5,0651a6d3724e0bc036713fad98e693c5,No,NoDisponible,,,,,,,
89,Lithobates neovolcanicus,155775,-101.2055555,20.1855555,,False,3,21.38,Amphibia,Anura,Ranidae,1871,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=065eef7b95b73886df325a0776fea4d2,065eef7b95b73886df325a0776fea4d2,No,NoDisponible,,,,,,,
90,Lithobates neovolcanicus,155775,-101.2055555,20.1855555,,False,3,21.38,Amphibia,Anura,Ranidae,1871,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=077baaf311f0d1034909647cb2cac732,077baaf311f0d1034909647cb2cac732,No,NoDisponible,,,,,,,
235,Lithobates neovolcanicus,146161,-102.5655555,19.9972222,,False,3,16.92,Amphibia,Anura,Ranidae,1759,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=07ea536fb43a2b298a32bdd507d479bb,07ea536fb43a2b298a32bdd507d479bb,No,NoDisponible,,,,,,,
107,Lithobates neovolcanicus,146158,-102.4525,19.9877777,,False,3,18.41,Amphibia,Anura,Ranidae,1583,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=086636e2f045b9cc0b40a977039e3082,086636e2f045b9cc0b40a977039e3082,No,NoDisponible,,,,,,,
467,Lithobates neovolcanicus,151220,-101.9293366,22.2271366,,False,2,9.69,Amphibia,Anura,Ranidae,2221,Dulceacuícola; Terrestre,2012,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=095da23f409a5d5c09913dd0482b658c,095da23f409a5d5c09913dd0482b658c,No,NoDisponible,,,,,,,
345,Lithobates neovolcanicus,136678,-103.7702143,19.98,,False,3,18.67,Amphibia,Anura,Ranidae,2186,Dulceacuícola; Terrestre,1984,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=09d0ea1ccf1d5774352dc754084e6567,09d0ea1ccf1d5774352dc754084e6567,No,NoDisponible,,,,,,,
