,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
16,Incilius gemmifer,169887,-99.81,16.9199999,,False,3,31.79,Amphibia,Anura,Bufonidae,33,Dulceacuícola; Terrestre,1970,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=001a886c4d23cb3db0b0c6cf5b80e16d,001a886c4d23cb3db0b0c6cf5b80e16d,,NoDisponible,,,,,,,
12,Incilius gemmifer,169885,-99.8899999,16.86,,False,4,41.14,Amphibia,Anura,Bufonidae,18,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0353c1e29fd211e2d02ca6d8ec919670,0353c1e29fd211e2d02ca6d8ec919670,Si,NoDisponible,Si,Si,Si,,,,
41,Incilius gemmifer,169888,-99.76,16.9799999,,False,4,38.92,Amphibia,Anura,Bufonidae,309,Dulceacuícola; Terrestre,1938,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=089d920f5b1fe447d8f5f2b8ff7cc1d1,089d920f5b1fe447d8f5f2b8ff7cc1d1,,NoDisponible,,,,,,,
31,Incilius gemmifer,174742,-99.4299999,16.9899999,,False,3,29.98,Amphibia,Anura,Bufonidae,459,Dulceacuícola; Terrestre,1960,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=225445a079c56f78fd60bc571bd5e599,225445a079c56f78fd60bc571bd5e599,,NoDisponible,,,,,,,
42,Incilius gemmifer,169888,-99.76,16.9799999,,False,4,38.92,Amphibia,Anura,Bufonidae,309,Dulceacuícola; Terrestre,1938,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=22984cb7b519934843bdaae7d44da669,22984cb7b519934843bdaae7d44da669,,NoDisponible,,,,,,,
43,Incilius gemmifer,169888,-99.76,16.9799999,,False,4,38.92,Amphibia,Anura,Bufonidae,309,Dulceacuícola; Terrestre,1939,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=235c902c62e1c1810abb14332311cc9d,235c902c62e1c1810abb14332311cc9d,,NoDisponible,,,,,,,
10,Incilius gemmifer,208797,-95.24,16.32,,False,2,16.75,Amphibia,Anura,Bufonidae,30,Dulceacuícola; Terrestre,1991,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=23ad805d2b4a6926ce7f93d85f9d8a8d,23ad805d2b4a6926ce7f93d85f9d8a8d,,NoDisponible,,,,,,,
54,Incilius gemmifer,165061,-100.5721074,17.1645252,,False,4,39.4,Amphibia,Anura,Bufonidae,8,Dulceacuícola; Terrestre,1958,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=23f38755a01a8a7424b07846d0a8b0e7,23f38755a01a8a7424b07846d0a8b0e7,,NoDisponible,,,,,,,
32,Incilius gemmifer,174742,-99.4299999,16.9899999,,False,3,29.98,Amphibia,Anura,Bufonidae,459,Dulceacuícola; Terrestre,1960,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=262c5e90b2e3666c5a6459880623e9d7,262c5e90b2e3666c5a6459880623e9d7,,NoDisponible,,,,,,,
39,Incilius gemmifer,169878,-99.9699999,16.96,,False,4,36.17,Amphibia,Anura,Bufonidae,17,Dulceacuícola; Terrestre,1960,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=2984f7a6f66f89525ed03833b2fdf09f,2984f7a6f66f89525ed03833b2fdf09f,,NoDisponible,,,,,,,
