,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
0,Plectrohyla hartwegi,226545,-92.8127778,15.6591667,,False,2,56.22,Amphibia,Anura,Hylidae,2015,Dulceacuícola; Terrestre,2003,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0270a5a05e7905228c3973ac5f3eaf62,0270a5a05e7905228c3973ac5f3eaf62,No,NoDisponible,,,,,,,
1,Plectrohyla hartwegi,226545,-92.8005555,15.6458333,,False,2,56.22,Amphibia,Anura,Hylidae,2114,Dulceacuícola; Terrestre,2003,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=177f8deb0317f687fbb828f2effa911c,177f8deb0317f687fbb828f2effa911c,No,NoDisponible,,,,,,,
16,Plectrohyla hartwegi,230740,-92.4827778,15.6905583,,False,2,48.12,Amphibia,Anura,Hylidae,770,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=4444c2ef8f71f5f379d4d0e62ab39280,4444c2ef8f71f5f379d4d0e62ab39280,No,NoDisponible,,,,,,,
7,Plectrohyla hartwegi,230739,-92.4361111,15.6783333,,False,2,47.56,Amphibia,Anura,Hylidae,1332,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=45121ef64714e5a2b6ddf9c43e492c2f,45121ef64714e5a2b6ddf9c43e492c2f,Si,NoDisponible,Si,Si,Si,,,,
6,Plectrohyla hartwegi,222366,-93.5330555,15.8861111,,False,1,18.12,Amphibia,Anura,Hylidae,16,Dulceacuícola; Terrestre,1973,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=4b50c1b6d1908da3116294458cdac585,4b50c1b6d1908da3116294458cdac585,Si,NoDisponible,No,,Si,,,,
17,Plectrohyla hartwegi,230740,-92.4805556,15.6902778,,False,2,48.12,Amphibia,Anura,Hylidae,805,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=50300eb62ab24d370618e9c7188919f4,50300eb62ab24d370618e9c7188919f4,No,NoDisponible,,,,,,,
20,Plectrohyla hartwegi,230748,-92.285,15.7433333,,False,1,27.9,Amphibia,Anura,Hylidae,596,Dulceacuícola; Terrestre,1941,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=5629d283d645948e397dcffd2c454079,5629d283d645948e397dcffd2c454079,No,NoDisponible,,,,,,,
3,Plectrohyla hartwegi,226545,-92.8075,15.6558333,,False,2,56.22,Amphibia,Anura,Hylidae,1993,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=61ee821b21ca630c8aa95aa96cdd08f7,61ee821b21ca630c8aa95aa96cdd08f7,No,NoDisponible,,,,,,,
18,Plectrohyla hartwegi,230740,-92.4236111,15.7277778,,False,2,48.12,Amphibia,Anura,Hylidae,996,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=721ba6d8533e5c9239e4d49ec77cf786,721ba6d8533e5c9239e4d49ec77cf786,No,NoDisponible,,,,,,,
21,Plectrohyla hartwegi,230725,-92.5222222,15.5055556,,False,2,58.31,Amphibia,Anura,Hylidae,1652,Dulceacuícola; Terrestre,2001,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=740828c69e8fe2d41c59c3ffdd605e81,740828c69e8fe2d41c59c3ffdd605e81,Si,NoDisponible,Si,Si,Si,,,,
9,Plectrohyla hartwegi,230713,-92.1099247,15.11,,False,3,76.14,Amphibia,Anura,Hylidae,2730,Dulceacuícola; Terrestre,1965,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=855ae83c64a23aba4bd2ec0d42273030,855ae83c64a23aba4bd2ec0d42273030,Si,NoDisponible,Si,Si,Si,,,,
13,Plectrohyla hartwegi,222419,-93.6125,16.1958333,,False,1,12.99,Amphibia,Anura,Hylidae,2444,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=85d0b937b0b95219a953dcb8f1ebc5ac,85d0b937b0b95219a953dcb8f1ebc5ac,No,NoDisponible,,,,,,,
11,Plectrohyla hartwegi,213553,-94.5083333,16.7583333,,True,0,-26.67,Amphibia,Anura,Hylidae,1285,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=90f988b6d1bc3400738bc7dba8da80d2,90f988b6d1bc3400738bc7dba8da80d2,Si,NoDisponible,No,,Si,,,,
4,Plectrohyla hartwegi,226545,-92.8069444,15.6569444,,False,2,56.22,Amphibia,Anura,Hylidae,1981,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=9223a2d1ef96e7863bfd448e0e05469a,9223a2d1ef96e7863bfd448e0e05469a,No,NoDisponible,,,,,,,
19,Plectrohyla hartwegi,230740,-92.4236111,15.7277778,,False,2,48.12,Amphibia,Anura,Hylidae,996,Dulceacuícola; Terrestre,1941,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=bf321a7f1ad9c50342e034036c70fb05,bf321a7f1ad9c50342e034036c70fb05,No,NoDisponible,,,,,,,
12,Plectrohyla hartwegi,222419,-93.6135,16.2029444,,False,1,12.99,Amphibia,Anura,Hylidae,2138,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=c27aeb62df8d9d0f91bd49188cb5d963,c27aeb62df8d9d0f91bd49188cb5d963,No,NoDisponible,,,,,,,
2,Plectrohyla hartwegi,226545,-92.8005555,15.6458333,,False,2,56.22,Amphibia,Anura,Hylidae,2114,Dulceacuícola; Terrestre,2003,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=d95229fc25d321ee441896899b6a5a88,d95229fc25d321ee441896899b6a5a88,No,NoDisponible,,,,,,,
14,Plectrohyla hartwegi,226710,-93.119395,17.50833,,False,1,24.8,Amphibia,Anura,Hylidae,50,Dulceacuícola; Terrestre,1960,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=e2549318001e74192600b9506c6bbb31,e2549318001e74192600b9506c6bbb31,Si,NoDisponible,No,,No,,,,
10,Plectrohyla hartwegi,230713,-92.1236111,15.1263889,,False,3,76.14,Amphibia,Anura,Hylidae,3423,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=ec9062c1fabb09ce755465c9400bea8f,ec9062c1fabb09ce755465c9400bea8f,No,NoDisponible,,,,,,,
8,Plectrohyla hartwegi,230713,-92.1216666,15.1280555,,False,3,76.14,Amphibia,Anura,Hylidae,3370,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=efc92432c54e3a54e0ce355d4dca3e38,efc92432c54e3a54e0ce355d4dca3e38,Si,NoDisponible,Si,Si,Si,,,,
5,Plectrohyla hartwegi,226545,-92.8069444,15.6569444,,False,2,56.22,Amphibia,Anura,Hylidae,1981,Dulceacuícola; Terrestre,1960,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=f54346db348e34681fe3df10b6a82095,f54346db348e34681fe3df10b6a82095,No,NoDisponible,,,,,,,
15,Plectrohyla hartwegi,230696,-92.1413889,15.0361111,,False,1,29.96,Amphibia,Anura,Hylidae,695,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=fa348269e056182ecdb80b8f593e5cee,fa348269e056182ecdb80b8f593e5cee,Si,NoDisponible,No,,Si,,,,
