,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
1208,Rheohyla miotympanum,180128,-98.6416667,20.7416667,,False,3,34.97,Amphibia,Anura,Hylidae,1328,Dulceacuícola; Terrestre,1938,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=000ba660f17c3425fe0f2f225560fae1,000ba660f17c3425fe0f2f225560fae1,No,NoDisponible,,,,,,,
1739,Rheohyla miotympanum,180127,-98.631417,20.7282222,,False,3,34.13,Amphibia,Anura,Hylidae,1650,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0016eb2d68fbd6b411379eb7748b24d9,0016eb2d68fbd6b411379eb7748b24d9,No,NoDisponible,,,,,,,
39,Rheohyla miotympanum,194839,-97.0333856,19.0666667,,False,3,41.03,Amphibia,Anura,Hylidae,1473,Dulceacuícola; Terrestre,1948,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=001742b56839d58eb0fa10a2ad95c261,001742b56839d58eb0fa10a2ad95c261,No,NoDisponible,,,,,,,
1950,Rheohyla miotympanum,194893,-97.0044,19.382,,False,2,24.98,Amphibia,Anura,Hylidae,1233,Dulceacuícola; Terrestre,2012,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=002537f9ad427be7e703d96533079d66,002537f9ad427be7e703d96533079d66,No,NoDisponible,,,,,,,
697,Rheohyla miotympanum,194822,-97.10386,18.85035,,False,3,45.32,Amphibia,Anura,Hylidae,1247,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=002a9e7df30ffe46da11110732d0cf56,002a9e7df30ffe46da11110732d0cf56,No,NoDisponible,,,,,,,
1996,Rheohyla miotympanum,189979,-97.5016667,20.0016667,,False,2,29.09,Amphibia,Anura,Hylidae,995,Dulceacuícola; Terrestre,1997,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=00413f16ece8f69dc6158235333359b1,00413f16ece8f69dc6158235333359b1,No,NoDisponible,,,,,,,
1192,Rheohyla miotympanum,209052,-95.1858333,18.4786111,,False,2,25.09,Amphibia,Anura,Hylidae,593,Dulceacuícola; Terrestre,1958,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=008926534f97d623dfe96023f03ca36a,008926534f97d623dfe96023f03ca36a,No,NoDisponible,,,,,,,
380,Rheohyla miotympanum,194824,-97.033385,18.8666667,,False,2,24.83,Amphibia,Anura,Hylidae,1168,Dulceacuícola; Terrestre,1948,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=008a00016706bb0bfc2c414342a63f5d,008a00016706bb0bfc2c414342a63f5d,No,NoDisponible,,,,,,,
2009,Rheohyla miotympanum,189979,-97.5013889,20.0027778,,False,2,29.09,Amphibia,Anura,Hylidae,963,Dulceacuícola; Terrestre,1998,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=00b800ae82188ebeb3f80323238f35f6,00b800ae82188ebeb3f80323238f35f6,No,NoDisponible,,,,,,,
649,Rheohyla miotympanum,175337,-98.9655533,21.3991661,,False,2,33.13,Amphibia,Anura,Hylidae,538,Dulceacuícola; Terrestre,1969,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=00ff295e34495cefcd12e0b28e7bf70e,00ff295e34495cefcd12e0b28e7bf70e,No,NoDisponible,,,,,,,
