,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
344,Agalychnis callidryas,199657,-96.1002469,18.0923883,,False,6,23.36,Amphibia,Anura,Phyllomedusidae,40,Dulceacuícola; Terrestre,2016,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=00b78461e6143f2773f65685260a74b3,00b78461e6143f2773f65685260a74b3,No,,NoDisponible,,,,,,
284,Agalychnis callidryas,261002,-88.3498444,18.75,,False,6,21.53,Amphibia,Anura,Phyllomedusidae,22,Dulceacuícola; Terrestre,1974,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=00bd1b8286ae3d2e002d48f7baf0d940,00bd1b8286ae3d2e002d48f7baf0d940,No,,NoDisponible,,,,,,
246,Agalychnis callidryas,199590,-96.2900309,17.76,,False,6,27.49,Amphibia,Anura,Phyllomedusidae,98,Dulceacuícola; Terrestre,1964,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=012540723ba44598365f82605cb23600,012540723ba44598365f82605cb23600,Si,Si,NoDisponible,Si,Si,,,,
155,Agalychnis callidryas,213731,-94.4583333,18.125,,False,6,26.5,Amphibia,Anura,Phyllomedusidae,7,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0160b25b9ad837afac721ec383ad017b,0160b25b9ad837afac721ec383ad017b,No,,NoDisponible,,,,,,
329,Agalychnis callidryas,269602,-87.086563,20.8692955,,False,6,21.16,Amphibia,Anura,Phyllomedusidae,67,Dulceacuícola; Terrestre,2016,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=018cfd06e5bc5487587f68e431d878f1,018cfd06e5bc5487587f68e431d878f1,No,,NoDisponible,,,,,,
397,Agalychnis callidryas,226710,-93.1194444,17.5083333,,False,6,22.83,Amphibia,Anura,Phyllomedusidae,50,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=029d10832bef6875ff185187c26d95b7,029d10832bef6875ff185187c26d95b7,No,,NoDisponible,,,,,,
247,Agalychnis callidryas,199590,-96.2900309,17.76,,False,6,27.49,Amphibia,Anura,Phyllomedusidae,98,Dulceacuícola; Terrestre,1964,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=02a443850e6a05f3a7dd1b9bc161bcdd,02a443850e6a05f3a7dd1b9bc161bcdd,Si,Si,NoDisponible,Si,Si,,,,
217,Agalychnis callidryas,222646,-93.3699625,18.06,,False,6,22.75,Amphibia,Anura,Phyllomedusidae,13,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=02a847091f0196a840e4055939d9f006,02a847091f0196a840e4055939d9f006,No,,NoDisponible,,,,,,
401,Agalychnis callidryas,230871,-92.4508333,16.8702778,,True,1,-44.8,Amphibia,Anura,Phyllomedusidae,1454,Dulceacuícola; Terrestre,1979,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0351039ddcfca32215cd79bb67e25f3a,0351039ddcfca32215cd79bb67e25f3a,Si,No,NoDisponible,,Si,,,,
355,Agalychnis callidryas,239214,-90.9408038,16.1120869,,False,6,30.01,Amphibia,Anura,Phyllomedusidae,148,Dulceacuícola; Terrestre,2013,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0467e72588a496bdf0f5b29f60098ef6,0467e72588a496bdf0f5b29f60098ef6,No,,NoDisponible,,,,,,
199,Agalychnis callidryas,209078,-95.0922222,18.5841667,,False,6,24.74,Amphibia,Anura,Phyllomedusidae,196,Dulceacuícola; Terrestre,1982,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0535caa3528d302fabea942a09c91b39,0535caa3528d302fabea942a09c91b39,No,,NoDisponible,,,,,,
175,Agalychnis callidryas,213737,-94.3636111,18.1083333,,False,6,24.55,Amphibia,Anura,Phyllomedusidae,20,Dulceacuícola; Terrestre,2003,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=05a73720625eb6c10fe1281a0df5d100,05a73720625eb6c10fe1281a0df5d100,No,,NoDisponible,,,,,,
34,Agalychnis callidryas,222495,-93.4561111,16.8788889,,False,5,8.75,Amphibia,Anura,Phyllomedusidae,1002,Dulceacuícola; Terrestre,1994,SI,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=05d69ec57160bc25d5324362c4ae7a6c,05d69ec57160bc25d5324362c4ae7a6c,No,,NoDisponible,,,,,,
88,Agalychnis callidryas,243678,-90.6583333,18.5916667,,False,5,11.08,Amphibia,Anura,Phyllomedusidae,128,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0614a2ad3e9378aec9be11538378567b,0614a2ad3e9378aec9be11538378567b,No,,NoDisponible,,,,,,
136,Agalychnis callidryas,199755,-96.37,19.22,,False,4,0.75,Amphibia,Anura,Phyllomedusidae,21,Dulceacuícola; Terrestre,1932,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=06cb7d3dca654d06295da7e52ef7330d,06cb7d3dca654d06295da7e52ef7330d,No,,NoDisponible,,,,,,
11,Agalychnis callidryas,252280,-89.3002777,18.6080555,,False,5,10.09,Amphibia,Anura,Phyllomedusidae,254,Dulceacuícola; Terrestre,1998,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=06cf5a257fb5f91f5d82342d058860bb,06cf5a257fb5f91f5d82342d058860bb,No,,NoDisponible,,,,,,
248,Agalychnis callidryas,199590,-96.2900309,17.76,,False,6,27.49,Amphibia,Anura,Phyllomedusidae,98,Dulceacuícola; Terrestre,1964,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=07d2c5eca1af12a7a4e4d9f9ab3a728b,07d2c5eca1af12a7a4e4d9f9ab3a728b,Si,No,NoDisponible,,Si,,,,
384,Agalychnis callidryas,209058,-95.1254167,18.2085556,,False,5,18.64,Amphibia,Anura,Phyllomedusidae,120,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=08138e5e33d888f851a9216abf7f03a7,08138e5e33d888f851a9216abf7f03a7,No,,NoDisponible,,,,,,
288,Agalychnis callidryas,265366,-87.9598373,19.69,,False,6,22.57,Amphibia,Anura,Phyllomedusidae,54,Dulceacuícola; Terrestre,1976,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=08aed440413363b171ff00529400acc1,08aed440413363b171ff00529400acc1,No,,NoDisponible,,,,,,
359,Agalychnis callidryas,239214,-90.9333333,16.1166667,,False,6,30.01,Amphibia,Anura,Phyllomedusidae,162,Dulceacuícola; Terrestre,2001,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0932d85ce4e691ae03bf255f5135e256,0932d85ce4e691ae03bf255f5135e256,No,,NoDisponible,,,,,,
216,Agalychnis callidryas,222646,-93.37267,18.06045,,False,6,22.75,Amphibia,Anura,Phyllomedusidae,20,Dulceacuícola; Terrestre,1976,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=097aff92c65f0792728570cb63591b1b,097aff92c65f0792728570cb63591b1b,No,,NoDisponible,,,,,,
160,Agalychnis callidryas,209073,-95.1129658,18.4212619,,False,6,26.12,Amphibia,Anura,Phyllomedusidae,356,Dulceacuícola; Terrestre,2008,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=09cb9013a875a9371494f54cdc1ce932,09cb9013a875a9371494f54cdc1ce932,No,,NoDisponible,,,,,,
176,Agalychnis callidryas,209078,-95.0897222,18.5836111,,False,6,24.74,Amphibia,Anura,Phyllomedusidae,170,Dulceacuícola; Terrestre,1982,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0b34414ac338b15022d91e61068488e7,0b34414ac338b15022d91e61068488e7,No,,NoDisponible,,,,,,
177,Agalychnis callidryas,209078,-95.0897222,18.5836111,,False,6,24.74,Amphibia,Anura,Phyllomedusidae,170,Dulceacuícola; Terrestre,1981,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0c1bf2ee6baf5eb6057de475374e1f96,0c1bf2ee6baf5eb6057de475374e1f96,No,,NoDisponible,,,,,,
283,Agalychnis callidryas,222647,-93.3499618,17.995,,False,6,25.35,Amphibia,Anura,Phyllomedusidae,22,Dulceacuícola; Terrestre,1955,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0d2867fdc3ae7ab49a788a21fcffd386,0d2867fdc3ae7ab49a788a21fcffd386,No,,NoDisponible,,,,,,
74,Agalychnis callidryas,226765,-92.9583333,17.725,,False,6,23.08,Amphibia,Anura,Phyllomedusidae,12,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0d842ddb3b17280f80b80395ef924a2e,0d842ddb3b17280f80b80395ef924a2e,No,,NoDisponible,,,,,,
249,Agalychnis callidryas,199590,-96.2900309,17.76,,False,6,27.49,Amphibia,Anura,Phyllomedusidae,98,Dulceacuícola; Terrestre,1964,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0daa176eb8e7c384828583ab0af1f80e,0daa176eb8e7c384828583ab0af1f80e,Si,No,NoDisponible,,Si,,,,
296,Agalychnis callidryas,213575,-94.7782222,17.1561388,,False,6,24.38,Amphibia,Anura,Phyllomedusidae,97,Dulceacuícola; Terrestre,2014,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0f23a22863e1b8212e3a6b86b6f75a86,0f23a22863e1b8212e3a6b86b6f75a86,No,,NoDisponible,,,,,,
250,Agalychnis callidryas,199590,-96.2900309,17.76,,False,6,27.49,Amphibia,Anura,Phyllomedusidae,98,Dulceacuícola; Terrestre,1961,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0f7f4ecc9b9894c2aa2cf83f9aabc022,0f7f4ecc9b9894c2aa2cf83f9aabc022,Si,No,NoDisponible,,Si,,,,
200,Agalychnis callidryas,209078,-95.0922222,18.5841667,,False,6,24.74,Amphibia,Anura,Phyllomedusidae,196,Dulceacuícola; Terrestre,1981,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1030d984e2e97194d2dd05e68d557204,1030d984e2e97194d2dd05e68d557204,No,,NoDisponible,,,,,,
377,Agalychnis callidryas,239214,-90.9233333,16.1175,,False,6,30.01,Amphibia,Anura,Phyllomedusidae,159,Dulceacuícola; Terrestre,1984,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=10e5307a2ae04e54ec7c7b47effda132,10e5307a2ae04e54ec7c7b47effda132,No,,NoDisponible,,,,,,
91,Agalychnis callidryas,208935,-95.0583333,17.175,,False,6,27.4,Amphibia,Anura,Phyllomedusidae,63,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1163fa26b552b172ddae62fa9e779c1b,1163fa26b552b172ddae62fa9e779c1b,No,,NoDisponible,,,,,,
402,Agalychnis callidryas,230871,-92.4508333,16.8702778,,True,1,-44.8,Amphibia,Anura,Phyllomedusidae,1454,Dulceacuícola; Terrestre,1977,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=121e74f5ffe64c4bc808db1ee7dcff66,121e74f5ffe64c4bc808db1ee7dcff66,Si,No,NoDisponible,,Si,,,,
79,Agalychnis callidryas,239461,-91.06034,18.23973,,False,5,11.84,Amphibia,Anura,Phyllomedusidae,60,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1304cd13d9c8553784bf8424167a4b37,1304cd13d9c8553784bf8424167a4b37,No,,NoDisponible,,,,,,
311,Agalychnis callidryas,261003,-88.2953611,18.6712222,,False,6,24.51,Amphibia,Anura,Phyllomedusidae,22,Dulceacuícola; Terrestre,2012,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=1341ff4d5b1c9890582bbd39bb424fe0,1341ff4d5b1c9890582bbd39bb424fe0,No,,NoDisponible,,,,,,
