,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
233,Anaxyrus retiformis,127505,-105.168329,21.617451,,False,1,1.75,Amphibia,Anura,Bufonidae,144,Dulceacuícola; Terrestre,1958,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=00e4e471bc78c5932d1c6204bb8ff85c,00e4e471bc78c5932d1c6204bb8ff85c,Si,NoDisponible,No,,No,,,,
66,Anaxyrus retiformis,78463,-111,28.5,,False,2,22.97,Amphibia,Anura,Bufonidae,521,Dulceacuícola; Terrestre,1963,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=016885906ec1eda2ad9956865391d045,016885906ec1eda2ad9956865391d045,No,NoDisponible,,,,,,,
246,Anaxyrus retiformis,78576,-110.970117,29.363443,,False,2,23.94,Amphibia,Anura,Bufonidae,413,Dulceacuícola; Terrestre,1960,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0275992be149ec62b5031d18eb373b04,0275992be149ec62b5031d18eb373b04,No,NoDisponible,,,,,,,
159,Anaxyrus retiformis,78702,-111.1004421,30.37,,False,2,21.59,Amphibia,Anura,Bufonidae,709,Dulceacuícola; Terrestre,1965,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0276752af3f8f89c1634831fb6fd69ee,0276752af3f8f89c1634831fb6fd69ee,Si,NoDisponible,Si,Si,Si,,,,
249,Anaxyrus retiformis,96450,-109.2348372,26.6661876,,False,1,8,Amphibia,Anura,Bufonidae,53,Dulceacuícola; Terrestre,1956,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=04c180b867b78a70eb02a5aa71462b26,04c180b867b78a70eb02a5aa71462b26,Si,NoDisponible,No,,No,,,,
67,Anaxyrus retiformis,78463,-111,28.5,,False,2,22.97,Amphibia,Anura,Bufonidae,521,Dulceacuícola; Terrestre,1961,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=06a55f01a40592f68d55c7b868adbab1,06a55f01a40592f68d55c7b868adbab1,No,NoDisponible,,,,,,,
12,Anaxyrus retiformis,78714,-111.0916667,30.475,,False,2,24.1,Amphibia,Anura,Bufonidae,710,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=073b3ef1b9317d62729dc2a3786a5bef,073b3ef1b9317d62729dc2a3786a5bef,No,NoDisponible,,,,,,,
218,Anaxyrus retiformis,78647,-111.1157777,30.0202777,,False,2,22.29,Amphibia,Anura,Bufonidae,717,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=088aa995c2724e767d40de4ed245be99,088aa995c2724e767d40de4ed245be99,No,NoDisponible,,,,,,,
219,Anaxyrus retiformis,78647,-111.1157777,30.0202777,,False,2,22.29,Amphibia,Anura,Bufonidae,717,Dulceacuícola; Terrestre,9999,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0943228d4828eb71c2027339e090bd45,0943228d4828eb71c2027339e090bd45,No,NoDisponible,,,,,,,
250,Anaxyrus retiformis,78526,-111.080837,29.074244,,False,2,16.41,Amphibia,Anura,Bufonidae,180,Dulceacuícola; Terrestre,1958,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=099bd9e9ce18cba6c6622357c35aa811,099bd9e9ce18cba6c6622357c35aa811,No,NoDisponible,,,,,,,
