,especievalida,gridid,longitud,latitud,cuarentena,isoutlier,ms_cluster,tscore,clasevalida,ordenvalido,familiavalida,altitudmapa,ambiente,aniocolecta,probablelocnodecampo,version,urlejemplar,idejemplar,sospechoso,DistConocida,DistPotencial,Buffer (Km),EstadoDoc,ValidoAmbiente,BufferAmbiente,MapaUSV,DistHistorica
28,Duellmanohyla chamulae,226695,-92.9999513,17.19,,False,3,67.02,Amphibia,Anura,Hylidae,1549,Dulceacuícola; Terrestre,1963,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=033fa935e83618280c40a2586cf26a45,033fa935e83618280c40a2586cf26a45,No,NoDisponible,Si,,,,,,
29,Duellmanohyla chamulae,226695,-92.9999513,17.19,,False,3,67.02,Amphibia,Anura,Hylidae,1549,Dulceacuícola; Terrestre,1963,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=03f7d714c22c95c4cb48e1a003b8590f,03f7d714c22c95c4cb48e1a003b8590f,No,NoDisponible,Si,,,,,,
76,Duellmanohyla chamulae,226695,-93.0069444,17.1486111,,False,3,67.02,Amphibia,Anura,Hylidae,1859,Dulceacuícola; Terrestre,1960,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=05754c7b9e023f72d3905b361317ebff,05754c7b9e023f72d3905b361317ebff,No,NoDisponible,Si,,,,,,
39,Duellmanohyla chamulae,226695,-93.0016182,17.1344444,,False,3,67.02,Amphibia,Anura,Hylidae,1991,Dulceacuícola; Terrestre,1960,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=08eaa37325c3bcdf43b2af9465489ab9,08eaa37325c3bcdf43b2af9465489ab9,No,NoDisponible,Si,,,,,,
12,Duellmanohyla chamulae,226702,-92.9799999,17.21,,False,4,88.74,Amphibia,Anura,Hylidae,1661,Dulceacuícola; Terrestre,1966,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=090c1daed49e47a392af267ea353cd48,090c1daed49e47a392af267ea353cd48,No,NoDisponible,Si,,,,,,
40,Duellmanohyla chamulae,226695,-93.0016182,17.1344444,,False,3,67.02,Amphibia,Anura,Hylidae,1991,Dulceacuícola; Terrestre,1960,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=091498a5323e92b84d18aad0c4e0b673,091498a5323e92b84d18aad0c4e0b673,No,NoDisponible,Si,,,,,,
41,Duellmanohyla chamulae,226695,-93.0016182,17.1344444,,False,3,67.02,Amphibia,Anura,Hylidae,1991,Dulceacuícola; Terrestre,1960,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0a89f8c7beb43cfe1613fd17305a76dd,0a89f8c7beb43cfe1613fd17305a76dd,No,NoDisponible,Si,,,,,,
42,Duellmanohyla chamulae,226695,-93.0016182,17.1344444,,False,3,67.02,Amphibia,Anura,Hylidae,1991,Dulceacuícola; Terrestre,1960,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0d4df6dc0c99b94eb9ffb9231d66d094,0d4df6dc0c99b94eb9ffb9231d66d094,No,NoDisponible,Si,,,,,,
100,Duellmanohyla chamulae,213608,-94.466,17.20575,,False,1,41.64,Amphibia,Anura,Hylidae,368,Dulceacuícola; Terrestre,2014,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0f221a9abd650ab9c25bf4c11e4aebc5,0f221a9abd650ab9c25bf4c11e4aebc5,No,NoDisponible,Si,,,,,,
27,Duellmanohyla chamulae,226694,-93.10505,17.20367,,False,2,56.04,Amphibia,Anura,Hylidae,1872,Dulceacuícola; Terrestre,2013,,2017-12,http://www.snib.mx/snibgeoportal/Ejemplar.php?id=0f697e442bfe7c78e8847731f321ed80,0f697e442bfe7c78e8847731f321ed80,No,NoDisponible,Si,,,,,,
